pond,lat,manual,granule_id,gtx,source
2,-72.89312999999981,0.0016888184973617,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89311999999981,0.0139528678882448,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89310999999981,0.0349539432889553,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8930999999998,0.0465459612014496,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8930899999998,0.0683380713991742,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8930799999998,0.080894074481637,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8930699999998,0.1255662608041358,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89305999999979,0.1646476640533498,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89304999999979,0.223537591852567,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89303999999979,0.2630653287403167,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89302999999978,0.3402289238089681,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89301999999978,0.3862188117230626,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89300999999978,0.4219347245730621,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89299999999977,0.6950515744925464,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89298999999977,0.6818672400353013,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89297999999977,0.6920139461824897,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89296999999976,0.7374167242917002,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89295999999976,0.76427090963751,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89294999999976,0.8097721229101609,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89293999999975,0.8378766047981857,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89292999999975,0.8621443904459513,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89291999999975,0.900725284790059,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89290999999974,0.9402661347713226,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89289999999974,0.980285460436148,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89288999999974,1.0306273416168372,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89287999999974,1.0585046739443555,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89286999999973,1.1019856764376337,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89285999999973,1.142668955815912,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89284999999973,1.1819580852865832,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89283999999972,1.2188021394049255,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89282999999972,1.2546451779265604,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89281999999972,1.2866111526129376,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89280999999971,1.302147457064589,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89279999999971,1.333036661294409,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8927899999997,1.3599237888922846,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8927799999997,1.3819633129698212,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8927699999997,1.3997271773941231,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8927599999997,1.419779488465762,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8927499999997,1.4401503690331685,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89273999999969,1.4562342252436378,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89272999999969,1.4683094954763294,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89271999999968,1.4792473515046862,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89270999999968,1.4913900667107225,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89269999999968,1.5038889220458824,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89268999999967,1.5199102966704134,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89267999999967,1.537643364039663,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89266999999967,1.5541379390262011,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89265999999967,1.5691434665035848,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89264999999966,1.5840656976730614,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89263999999966,1.5993742815059335,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89262999999966,1.6158401622756853,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89261999999965,1.6361996117600035,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89260999999965,1.6581422367251366,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89259999999965,1.6806523061456209,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89258999999964,1.7087903953830852,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89257999999964,1.7467099605313134,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89256999999964,1.7764268908190712,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89255999999963,1.805115759059705,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89254999999963,1.8343633714983856,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89253999999963,1.8636764595514013,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89252999999962,1.9024726017879237,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89251999999962,1.938043282216986,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89250999999962,1.977323407053502,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89249999999961,2.027652012316468,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89248999999961,2.056645257652783,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89247999999961,2.082180152395002,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8924699999996,2.1134050315838717,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8924599999996,2.136980526441352,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8924499999996,2.1552784110621346,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8924399999996,2.171365159390238,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89242999999959,2.186360992008773,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89241999999959,2.199269500539093,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89240999999959,2.2101653179038427,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89239999999958,2.222506183356714,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89238999999958,2.235143230140336,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89237999999958,2.2488179712438674,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89236999999957,2.261633414109323,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89235999999957,2.272738649310536,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89234999999957,2.28233204349525,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89233999999956,2.289178117644594,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89232999999956,2.2936909450640037,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89231999999956,2.298581433654257,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89230999999955,2.301301064973253,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89229999999955,2.302779219115557,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89228999999955,2.303683489024183,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89227999999954,2.303894275910974,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89226999999954,2.303241043149908,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89225999999954,2.3030315820853158,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89224999999954,2.301614192431736,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89223999999953,2.2979047211132126,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89222999999953,2.2938478375974145,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89221999999953,2.2897162966100137,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89220999999952,2.2853439249583545,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89219999999952,2.2796773543422097,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89218999999952,2.273394728625559,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89217999999951,2.265619852143097,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89216999999951,2.257007456825105,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8921599999995,2.248837958711045,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8921499999995,2.241210421622459,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8921399999995,2.233582884533873,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8921299999995,2.2252028789494225,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8921199999995,2.216524606881237,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89210999999949,2.2078463348130546,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89209999999949,2.198558444430301,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89208999999948,2.1882501526005376,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89207999999948,2.1772783107676736,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89206999999948,2.1662792560117765,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89205999999947,2.155079922292512,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89204999999947,2.136942909412979,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89203999999947,2.1265890481424563,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89202999999947,2.116457659748061,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89201999999946,2.1053409752210155,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89200999999946,2.095451373588855,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89199999999946,2.0852868098577253,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89198999999945,2.07429044700158,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89197999999945,2.0639741694160483,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89196999999945,2.0513475137292443,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89195999999944,2.0386176764106105,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89194999999944,2.026800157026049,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89193999999944,2.015913324165328,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89192999999943,2.005650599626778,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89191999999943,1.9996787757355992,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89190999999943,1.9936677998826096,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89189999999942,1.9905155004253157,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89188999999942,1.9875849938488668,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89187999999942,1.9869491216895605,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89186999999941,1.9880058537697576,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89185999999941,1.9883449411907748,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89184999999941,1.990173010076545,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8918399999994,1.9920848162386675,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8918299999994,1.9991628987190049,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8918199999994,2.0091479073247904,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8918099999994,2.0198802864712966,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89179999999939,2.030337762727889,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89178999999939,2.0420406056805405,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89177999999939,2.0537353222346613,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89176999999938,2.066948097063796,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89175999999938,2.0818293238929337,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89174999999938,2.09833771922429,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89173999999937,2.116240357606479,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89172999999937,2.127991093227972,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89171999999937,2.1486306236378474,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89170999999936,2.169258925780991,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89169999999936,2.190422592817902,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89168999999936,2.212249627223379,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89167999999935,2.2343971006009204,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89166999999935,2.258686615068954,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89165999999935,2.2832499499784658,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89164999999934,2.308442939229188,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89163999999934,2.335032936335481,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89162999999934,2.3617977313394998,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89161999999934,2.388449992878569,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89160999999933,2.4231559178446167,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89159999999933,2.4483593031539224,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89158999999933,2.473358710345379,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89157999999932,2.497848534821339,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89156999999932,2.5211312914085604,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89155999999932,2.5449615887152226,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89154999999931,2.5685904494719023,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89153999999931,2.592008778145097,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8915299999993,2.616466741391195,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8915199999993,2.6409403593808776,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8915099999993,2.66643600675249,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8914999999993,2.692368143398568,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8914899999993,2.719708834240119,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89147999999929,2.750290047901351,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89146999999929,2.7936947168899926,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89145999999928,2.82345423255162,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89144999999928,2.8527781900231566,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89143999999928,2.8823539595804704,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89142999999927,2.911731911575639,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89141999999927,2.9404598852501462,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89140999999927,2.9705621105412456,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89139999999927,2.9981275264218428,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89138999999926,3.026451470724741,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89137999999926,3.055127667797257,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89136999999926,3.084617368182955,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89135999999925,3.1151942521096245,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89134999999925,3.145782448616821,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89133999999925,3.177754080937017,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89132999999924,3.212720040553658,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89131999999924,3.248908526017593,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89130999999924,3.2813824472397157,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89129999999923,3.3175160548598623,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89128999999923,3.3485642890836607,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89127999999923,3.3835833824679877,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89126999999922,3.407030143626716,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89125999999922,3.4252780613481115,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89124999999922,3.4396169810652357,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89123999999921,3.4505532400334085,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89122999999921,3.457106261933457,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89121999999921,3.4607039465690854,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8912099999992,3.4620871602764245,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8911999999992,3.4615636922083888,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8911899999992,3.461196219831657,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8911799999992,3.4576291164809345,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89116999999919,3.451230731587485,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89115999999919,3.4369702753774027,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89114999999919,3.4192454992931625,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89113999999918,3.401192079311456,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89112999999918,3.384089564762127,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89111999999918,3.3640859955677263,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89110999999917,3.3425809522985577,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89109999999917,3.3206228143356165,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89108999999917,3.2980249139734648,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89107999999916,3.2744753160764923,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89106999999916,3.25136341260021,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89105999999916,3.2303669736425897,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89104999999915,3.203048574129151,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89103999999915,3.182592121512112,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89102999999915,3.161358408095561,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89101999999914,3.140300035478149,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89100999999914,3.120741785725257,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89099999999914,3.1014746085779583,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89098999999914,3.083106374146368,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89097999999913,3.0527584922939326,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89096999999913,3.035980337260213,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89095999999913,3.0192209234878646,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89094999999912,2.9923576525400617,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89093999999912,2.976981996380213,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89092999999912,2.9555261248038542,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89091999999911,2.9403562647790715,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89090999999911,2.929218440747849,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8908999999991,2.918109874392705,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8908899999991,2.90766214080732,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8908799999991,2.8970702420864307,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8908699999991,2.8847535547188343,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.8908599999991,2.8726355019657106,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89084999999909,2.8625417962384816,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89083999999909,2.8535951796312267,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89082999999908,2.8447486227094103,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89081999999908,2.835735406974173,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89080999999908,2.827211965265234,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89079999999907,2.818622356142469,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89078999999907,2.809974125877301,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89077999999907,2.8013258956121296,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89076999999907,2.7924486234512247,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
2,-72.89075999999906,2.782270108377076,ATL03_20190102184312_00810210_006_02.h5,gt2l,Fricker_GRL_2021
