lake_id,dist_along_track_m,lon,lat,manual,STD_high,STD_low,Z_green,Green_z_lit,Z_red,Red_z_lit,DEM_zeroed,surrf_2024
1,786.5,-49.136862196437406,67.08479936248006,4.64436307193091,4.859977541728528,4.428748603120144,5.720208253,7.844290174,2.726806391,3.741248502,3.6743125,4.861508995466535
1,781.5,-49.13684905142981,67.08484390261634,4.713327828410518,4.904790446126135,4.521865211694901,5.919924351,8.117615784,2.760899913,3.787796706,3.7211875,4.913463292464363
1,776.5,-49.13683585855351,67.08488844062923,4.781869325119438,4.950727693057419,4.613010957993932,5.919924351,8.117615784,2.760899913,3.787796706,3.76025,4.965147553604666
1,771.5,-49.13682258249022,67.08493297494915,4.845714417713717,5.003621043915832,4.687807791217281,6.175496294,8.467303931,2.780983318,3.815210817,3.8461875,5.016245726782842
1,766.5,-49.136809440570644,67.0849775151807,4.910406544677859,5.057477171231778,4.763335917525204,6.175496294,8.467303931,2.780983318,3.815210817,3.869625,5.066991051149802
1,761.5,-49.13679629865106,67.08502205541225,4.976573398231627,5.113014130798723,4.840132666172738,6.288740537,8.622221259,2.79119714,3.829151086,3.869625,5.117185219627053
1,756.5,-49.13678309659417,67.08506659297231,5.041692356297825,5.17040672469985,4.912977988588262,6.288740537,8.622221259,2.79119714,3.829151086,3.854,5.167907942190303
1,751.5,-49.13676984214106,67.08511112820476,5.105973268659304,5.2292826029131385,4.982663934544522,6.128384257,8.402849505,2.81725529,3.864710981,3.848840870988752,5.203346889663189
1,746.5,-49.13675659462115,67.08515566373892,5.1674310345296,5.289373946318774,5.0454881227404265,6.128384257,8.402849505,2.81725529,3.864710981,3.854,5.25239051177603
1,741.5,-49.13674335928271,67.08520019979919,5.227941975359421,5.3498737573408155,5.106010193378028,6.19706591,8.496812457,2.822559512,3.871948349,3.86776545809456,5.295831753183818
1,736.5,-49.13673010283852,67.08524473493561,5.284894464672119,5.405924069392877,5.16386485995136,6.19706591,8.496812457,2.822559512,3.871948349,3.932125,5.342721562217862
1,731.5,-49.13671684639433,67.08528927007204,5.341412175154356,5.461742797452332,5.221081552856379,6.546852473,8.975244862,2.81725529,3.864710981,3.9676901213805063,5.390140226780815
1,726.5,-49.136703595845916,67.08533380544671,5.396550960261228,5.517840470662246,5.27526144986021,6.382214668,8.750078922,2.81725529,3.864710981,4.0493125,5.438190538592948
1,721.5,-49.136690352661056,67.08537834111891,5.450338710574855,5.572146630229311,5.32853079073898,6.450123389,8.842958931,2.855064659,3.916292833,4.0852997681837655,5.485109285357481
1,716.5,-49.13667716824568,67.08542287954924,5.501358604910812,5.622781706935984,5.379935502150771,6.450123389,8.842958931,2.855064659,3.916292833,4.1430625,5.531215107057833
1,711.5,-49.136663986707134,67.08546741811459,5.54609860568768,5.666601993585083,5.425595217078594,6.795185091,9.314794913,2.871772406,3.939081051,4.166962377249972,5.577749402612481
1,706.5,-49.13665073692875,67.0855119535226,5.585060805116838,5.704152697147722,5.465968912927679,6.795185091,9.314794913,2.871772406,3.939081051,4.244625,5.624625926324287
1,701.5,-49.13663744347832,67.08555648690997,5.622695894354122,5.74145814798489,5.503933640723353,7.156627164,9.808818917,2.860599216,3.923841967,4.275116969448336,5.6699687740515845
1,696.5,-49.13662415748369,67.08560102070963,5.659800431944945,5.778666384375259,5.5409344795146325,7.156627164,9.808818917,2.860599216,3.923841967,4.354,5.714376803130684
1,691.5,-49.13661087404323,67.08564555465054,5.697620596738278,5.815612427098199,5.579628766880254,7.006948973002862,9.604261017780221,2.8557663900901047,3.9172499939852723,4.3774375,5.759973007905641
1,686.5,-49.136597596096074,67.0856900888249,5.735661046637526,5.852560737797959,5.618761356477093,6.985215552,9.574559009,2.855064659,3.916292833,4.44775,5.802621365932493
1,681.5,-49.13658434659862,67.08573462420836,5.775023872755874,5.889771193828932,5.660276552682816,7.057183503,9.672920335,2.855064659,3.916292833,4.457868957809969,5.844040354874068
1,676.5,-49.13657109749674,67.0857791596827,5.81216275529874,5.926687665315481,5.697637845957768,7.057183503,9.672920335,2.855064659,3.916292833,4.510547558788766,5.886899714694177
1,671.5,-49.13655785248666,67.08582369542421,5.843933710065564,5.96289458128125,5.724972838418819,7.001886866788297,9.597344085522025,2.855064659,3.916292833,4.557125,5.925899804624856
1,666.5,-49.136544653961444,67.08586823311823,5.872824802440029,5.997645628507745,5.748003975910251,6.980116363,9.567589418,2.855064659,3.916292833,4.587820259024439,5.966782610154957
1,661.5,-49.136531435986214,67.08591276995587,5.898668095501139,6.030854587685015,5.766481603962059,6.90427659,9.463926078,2.855064659,3.916292833,4.636346369442776,6.002886134299588
1,656.5,-49.13651816643474,67.08595730452255,5.916469816816369,6.057909467193719,5.775030167063222,6.90427659,9.463926078,2.855064659,3.916292833,4.6743125,6.037205286408648
1,651.5,-49.13650489688326,67.08600183908925,5.930471714774243,6.082056729444584,5.778886700174702,6.895828786124857,9.452378353875277,2.855064659,3.916292833,4.775875,6.069640587162214
1,646.5,-49.13649167251464,67.08604637562794,5.92565209685031,6.084043809575502,5.767260384607742,6.889252501,9.443388902,2.855064659,3.916292833,4.8486932246240775,6.097830998263488
1,641.5,-49.136478449803214,67.08609091223896,5.917937561567299,6.083208937439243,5.752666186659306,6.762930707686731,9.270698284913756,2.855064659,3.916292833,4.9555625,6.126086562706908
1,636.5,-49.13646524082991,67.0861354495492,5.908304391275148,6.088533062655804,5.728075720305007,6.760991775,9.26804763,2.855064659,3.916292833,5.0024375,6.152129807031296
1,631.5,-49.13645203267282,67.086179986901,5.899924058957396,6.0944546559159605,5.705393461998831,6.774933305671481,9.287107749227772,2.855064659,3.916292833,5.0649375,6.175924504565737
1,626.5,-49.1364388596651,67.08622452578345,5.8951422143274215,6.102092652405149,5.688191776249694,6.795185091,9.314794913,2.855064659,3.916292833,5.110704686440453,6.1932336776644945
1,621.5,-49.136425707002616,67.08626906555187,5.894521200533633,6.110523312018681,5.678519088798748,6.919359719202358,9.48454095194457,2.855064659,3.916292833,5.1665,6.21550154620252
1,616.5,-49.136412527900724,67.0863136042131,5.898956847626864,6.119916876550355,5.677996817900085,6.944574114,9.519008892,2.855064659,3.916292833,5.19775,6.23051918130214
1,611.5,-49.13639934592076,67.08635814275381,5.903387149864279,6.121513294897258,5.685261004188038,6.96012054577789,9.540258018927089,2.8564730471605055,3.918213874006113,5.2055625,6.243943267006898
1,606.5,-49.13638614462344,67.08640268032528,5.907814415135754,6.118810317352575,5.6968185128291084,7.067554003,9.687093351,2.860599216,3.923841967,5.213375,6.256974964448287
1,601.5,-49.13637294233957,67.08644721784725,5.918622844752895,6.121498554950973,5.715747134091204,7.145853925652932,9.794094595487064,2.860599216,3.923841967,5.2000192058859875,6.263309090499003
1,596.5,-49.13635981158426,67.08649175868442,5.930677619033997,6.12537391155553,5.735981325512464,7.183145395,9.845055484,2.860599216,3.923841967,5.1899375,6.270748616616136
1,591.5,-49.13634670068497,67.08653630044186,5.943018688300405,6.1337155366927805,5.752321838908029,7.181528419226637,9.842845938170374,2.860599216,3.923841967,5.179745773579069,6.2723460855996915
1,586.5,-49.13633355946161,67.08658084075311,5.95478927669603,6.142598941811701,5.7669796107044125,7.167216743,9.823289489,2.860599216,3.923841967,5.148426420123002,6.286030657937365
1,581.5,-49.13632039321896,67.08662537987115,5.964586227895621,6.153358407721637,5.775814047747116,7.150571004194737,9.80054291382655,2.860599216,3.923841967,5.119625,6.280471368580247
1,576.5,-49.13630725666346,67.08666992041877,5.973351311481352,6.164477280362596,5.78222534260011,7.13551839,9.77997336,2.860599216,3.923841967,5.104,6.270816883479151
1,571.5,-49.13629414671931,67.08671446224785,5.98067552084788,6.176097792243143,5.785253249452617,7.13551839,9.77997336,2.860599216,3.923841967,5.104,6.255586051742556
1,566.5,-49.136281089212304,67.08675900632828,5.983550616283611,6.185237483009226,5.781863749220001,7.307068017,10.01437623,2.855064659,3.916292833,5.105263572323714,6.24167026160356
1,561.5,-49.13626804486567,67.08680355097371,5.983588458614499,6.192794977202615,5.774381939134865,7.418798267629644,10.166994305855436,2.8592212433833053,3.9219622716221587,5.13525,6.225434381115575
1,556.5,-49.13625500787878,67.08684809599013,5.975891282706375,6.1931110758568755,5.758671488555874,7.605537797,10.4220714,2.86616832,3.931437846,5.163273514720026,6.203618488723154
1,551.5,-49.13624198361914,67.08689264164809,5.966308561960933,6.1916620518293,5.740955071092567,7.605537797,10.4220714,2.86616832,3.931437846,5.1665,6.177511030978457
1,546.5,-49.13622896832119,67.08693718763934,5.925641552132687,6.147304097414385,5.703979006955249,7.634685468,10.46187658,2.860599216,3.923841967,5.134954586158338,6.145354817813085
1,541.5,-49.13621595948168,67.08698173387077,5.880856022078272,6.096528021494455,5.665184023556413,7.5091591370865105,10.290390722777401,2.8581111855334838,3.9204482104094485,5.07275,6.099676129487145
1,536.5,-49.13620295616554,67.08702628042043,5.818952968861379,6.019016486695059,5.6188894513684735,7.077947136,9.701297111,2.849564225,3.908789871,5.025875,6.053227604969774
1,531.5,-49.13618995806935,67.08707082727081,5.754846038630609,5.9388343629308284,5.570857714543168,7.077947136,9.701297111,2.849564225,3.908789871,5.0336875,6.0098287148062175
1,526.5,-49.13617696743702,67.08711537437632,5.687209757861412,5.854375495710708,5.5200440207784505,6.722211988,9.215027657,2.801529249,3.843251592,5.05143203203632,5.953861972879078
1,521.5,-49.13616398057249,67.08715992161062,5.614744146527897,5.771616271242477,5.457872022173535,6.722211988,9.215027657,2.801128366286436,3.8427045084217477,5.07275,5.901832630416227
1,516.5,-49.136150997565295,67.08720446909554,5.538750645712567,5.690098277680052,5.387403012998178,6.722211988,9.215027657,2.796348238,3.83618108,5.034692779734545,5.839075349807291
1,511.5,-49.13613801586079,67.0872490166651,5.451433586837996,5.601832488876917,5.301034683799075,6.722211988,9.215027657,2.7810060994656434,3.8152406076018823,4.9086875,5.760101040324401
1,506.5,-49.136125033284976,67.087293564146,5.360760967189343,5.511567188144128,5.2099547452345565,6.722211988,9.215027657,2.76587854,3.794593014,4.8461875,5.685528472026828
1,501.5,-49.136112049452436,67.087338111499,5.270499458886042,5.43607854208902,5.104920374683064,6.722211988,9.215027657,2.76587854,3.794593014,4.7915,5.604664855065251
1,496.5,-49.13609906498086,67.08738265895558,5.180969285017944,5.359898025419571,5.002040543791707,6.603021375,9.052054316,2.755948915,3.781037843,4.7993125,5.520031365703012
1,491.5,-49.13608608129453,67.08742720646812,5.095245839608209,5.277188190560692,4.913303488938237,6.484950945116042,8.890571140974194,2.7388526775037936,3.7576940146657924,4.751911800212125,5.428674421335567
1,486.5,-49.13607314852766,67.08747175615146,5.007256625066827,5.191056035268142,4.823457215865511,6.2711421,8.598147956,2.70789381,3.715421644,4.682125,5.330925563598097
1,481.5,-49.13606021576079,67.0875163058348,4.9151034122670225,5.098630191905951,4.7315766336280936,6.2711421,8.598147956,2.70789381,3.715421644,4.570032641585753,5.228880886186884
1,476.5,-49.136047184790236,67.0875608511812,4.82240076493568,5.005303952884016,4.639497577987345,6.128384257,8.402849505,2.675731866,3.671493098,4.5336875,5.126381336763288
1,471.5,-49.13603409974518,67.0876053941334,4.729237919753392,4.911225158943728,4.547250681563055,6.094457891168992,8.356429446898913,2.676671354506333,3.6727764345077087,4.483567826171061,5.028544184112256
1,466.5,-49.13602107897381,67.08764993984528,4.643822290839118,4.82399924504228,4.463645336817935,5.965008986,8.179309807,2.680256052,3.677673113,4.4399375,4.926858556241256
1,461.5,-49.13600805820245,67.08769448555714,4.561146268812165,4.739196934167355,4.383095602531878,5.965008986,8.179309807,2.680256052,3.677673113,4.370408975960446,4.824541676442024
1,456.5,-49.13599502634875,67.08773903083971,4.482701680709968,4.655631656829805,4.309771703590131,5.735880907,7.865741236,2.671230506,3.66534406,4.3305625,4.71528758700992
1,451.5,-49.13598198509169,67.08778357575807,4.404566270405265,4.572241546857553,4.236890992952977,5.724396105568622,7.850020712971954,2.669421110281034,3.662872037355839,4.266231969947568,4.614482031508159
1,446.5,-49.13596894270733,67.08782812056374,4.326441711366508,4.4894409793385215,4.163442442394493,5.539817453,7.597367415,2.640341302,3.623142782,4.1743125,4.516439030526432
1,441.5,-49.13595589948906,67.08787266528608,4.246075925860313,4.406734349380663,4.08541750151663,5.539817453,7.597367415,2.640341302,3.623142782,4.085605853100867,4.414685565383675
1,436.5,-49.135942821097366,67.08791720848654,4.160931790594594,4.324230593898733,3.997632987020629,5.384202608,7.384325312,2.631708747,3.611347206,3.994625,4.319893774398897
1,431.5,-49.13592969018918,67.0879617494147,4.064901360112453,4.233660607410886,3.896142112530367,5.384202608,7.384325312,2.631708747,3.611347206,3.932125,4.229838905507046
1,426.5,-49.13591656293521,67.08800629035545,3.958511115520181,4.135413539886899,3.78160869031633,5.229981994,7.173162636,2.597990323,3.565267405,3.7211875,4.136584739219428
1,421.5,-49.1359034359707,67.0880508312972,3.8471977407747713,4.037528185160577,3.656867295779578,5.229981994,7.173162636,2.597990323,3.565267405,3.578019350680882,4.045753683355194
1,416.5,-49.13589018176396,67.08809536657964,3.733846048830374,3.9398060672012307,3.5278860304035398,5.101164383,6.996760675,2.553614795,3.5046077,3.4165,3.949874988362914
1,411.5,-49.135876820056396,67.0881398970808,3.631779010949452,3.8377618346545392,3.4257961872443645,5.101164383,6.996760675,2.553614795,3.5046077,3.38525,3.847667240564434
1,406.5,-49.13586349636773,67.08818442923989,3.5314768697073426,3.734671581212271,3.328282158202414,5.02957254,6.898714958,2.511342273,3.446806709,3.2845263646357297,3.7460188400456214
1,401.5,-49.135850223309845,67.08822896360694,3.436122246804353,3.6260825378150736,3.246161955793633,5.02957254,6.898714958,2.511342273,3.446806709,3.214345687324275,3.6386592437700167
1,396.5,-49.135836901106025,67.08827349584428,3.3391388856606734,3.517983513129962,3.1602942581913847,4.955708331,6.797551093,2.45674729,3.372134749,3.0180625,3.524506722417578
1,391.5,-49.1358235549278,67.08831802704272,3.2380530333296345,3.411105459220119,3.0650006074391496,4.955708331,6.797551093,2.45674729,3.372134749,2.932125,3.4152892322387776
1,386.5,-49.135810210887925,67.08836255825813,3.135703656130801,3.3019992048117253,2.969408107449877,4.840508434,6.639761992,2.398660741,3.292661563,2.780407619999716,3.3033809695107723
1,381.5,-49.135796867481815,67.08840708947857,3.0319717017588568,3.1904547818779565,2.873488621639757,4.840508434,6.639761992,2.398660741,3.292661563,2.728733737210148,3.1859974356593903
1,376.5,-49.13578354434636,67.0884516217397,2.9345401223222862,3.0840409123073345,2.785039332337238,4.584128729,6.288547459,2.325647561,3.192730939,2.6118125,3.068571205556718
1,371.5,-49.13577022247763,67.08849615406585,2.8402077094662883,2.9801510434125236,2.700264375520053,4.373167123,5.9994998,2.289800719,3.143655177,2.5649375,2.956562474133945
1,366.5,-49.13575684884657,67.08854068393745,2.724528650212121,2.8697427409698624,2.579314559454379,3.718663641,5.102462961,2.200704723,3.021643592,2.516169238662265,2.8267429323786097
1,361.5,-49.135743464625165,67.08858521330689,2.604078485608618,2.7573246890539913,2.4508322821632444,3.718663641,5.102462961,2.200704723,3.021643592,2.5180625,2.6978537880771754
1,356.5,-49.13573006911872,67.0886297422364,2.460214807987049,2.6284424034361527,2.291987212537945,3.69048375,5.063831988,2.112474029,2.900770744,2.525875,2.596700985417459
1,351.5,-49.13571666909235,67.08867427098973,2.3211910159052915,2.5019658236970233,2.1404162082512266,3.69048375,5.063831988,2.112474029,2.900770744,2.44775,2.4731765455696055
1,346.5,-49.135703278018156,67.08871880013079,2.196777558817309,2.3827502489802614,2.010804869345356,3.82519184,5.248493035,2.025632123,2.78175974,2.3310879342199144,2.359570178357139
1,341.5,-49.135689915076576,67.08876333049037,2.0825289452761404,2.2704341883412678,1.8946237027223158,3.82519184,5.248493035,2.025632123,2.78175974,2.150875,2.243398405629813
1,336.5,-49.135676522342756,67.08880785957992,1.9811418613638299,2.1668502457434067,1.795433476388892,3.741844597,5.134240525,1.896134865,2.604225359,2.089794198218282,2.129783663419989
1,331.5,-49.13566310876063,67.08885238777538,1.9028030353855627,2.08135676824653,1.7242493018755973,3.741844597,5.134240525,1.896134865,2.604225359,2.0415,2.0204395814262166
1,326.5,-49.135649743807534,67.08889691802233,1.8377451846653088,2.006286079545131,1.669204289689835,3.726378096,5.113038356,1.873815562,2.573619269,2.0753233512180262,1.9166202912316501
1,321.5,-49.13563637890401,67.08894144827191,1.795011168757291,1.9550097176207637,1.6350126194361232,3.726378096,5.113038356,1.873815562,2.573619269,2.0415,1.8119973928854114
1,316.5,-49.13562303180988,67.08898597946558,1.7570261330981483,1.9088560194935345,1.6051962457027624,4.145793954,5.687916455,1.942521796,2.667828222,2.03563990243162,1.7171626174712042
1,311.5,-49.135609688643484,67.08903051081606,1.7231834201845626,1.870109503178991,1.5762573361901344,4.145793954,5.687916455,1.942521796,2.667828222,1.963375,1.6219165621309561
1,306.5,-49.13559636640074,67.08907504300197,1.688902372723848,1.8317238386021404,1.5460809060811251,4.208030133,5.773207465,1.958536004,2.689783716,1.963375,
1,301.5,-49.135583044158,67.08911957518788,1.653002645441499,1.7946753468033398,1.5113299444219694,4.208030133,5.773207465,1.958536004,2.689783716,1.900875,
1,296.5,-49.135569751649875,67.08916410877266,1.6155142207662785,1.7577519780200588,1.4732764640634104,4.196653799,5.757617146,1.981035691,2.72062885,1.88525,
1,291.5,-49.1355565500413,67.08920864644703,1.5756971426445912,1.7210101826415873,1.4303841020916295,4.196653799,5.757617146,1.981035691,2.72062885,1.7930311199886733,
1,286.5,-49.135543539495295,67.08925319271127,1.5358488253032576,1.6892449636047295,1.382452686333314,4.305842242,5.907245649,1.94649848,2.673280367,1.696826602851309,
1,281.5,-49.135530528949296,67.0892977389755,1.495984730475833,1.6608171945867098,1.3311522662500301,4.305842242,5.907245649,1.94649848,2.673280367,1.5336875,
