lake_id,dist_along_track_m,lon,lat,manual,surrf_2024,RTE_Sentinel2_red,RTE_Landsat8_red_pan,watta
1,467.0,67.2586496904415,-72.99101242536678,1.8527409753000197,2.175649544142405,1.5554025623480139,0.9879655522563855,1.9725572317828346
1,472.0,67.25862872213129,-72.99105680298246,1.8774429924563885,2.217010774094046,1.5469006223849133,0.9414444748508107,2.1472657680888507
1,477.0,67.25860778908931,-72.99110118131722,1.898985349959559,2.2536648731627054,1.5356665702231993,0.8949226436357773,2.1509014058764135
1,482.0,67.25858669991564,-72.99114555980394,1.9102914556641355,2.2777412692649746,1.5217508605540904,0.848400653131243,2.061593199087226
1,487.0,67.25856533672376,-72.99118993855733,1.9069047099748366,2.283131230143158,1.506422348204658,0.8018783830664075,2.242022274807877
1,492.0,67.2585444136776,-72.99123432421538,1.8884819664296981,2.267443038489767,1.491312367745798,0.7553488748387632,2.250302442213761
1,497.0,67.25852390575663,-72.99127871638561,1.8521307604872557,2.230759226477682,1.4796295861810336,0.70881253990883,2.1600385485420555
1,502.0,67.25850343428598,-72.99132311500532,1.8137261678367949,2.1721502144961193,1.4712660510114328,0.6685566794654532,1.8475501361127193
1,507.0,67.25848301855594,-72.9913675234877,1.772433460552894,2.092927854563617,1.4265272079065037,0.6355470967466207,1.7187637109776939
1,512.0,67.25846290742311,-72.99141192705193,1.7282648462177534,1.9959902525250655,1.3668481721468055,0.6025411697817087,1.6669462008001397
1,517.0,67.2584432275898,-72.9914563236522,1.6753562535875215,1.886699970623957,1.2978025242556757,0.5695404192421628,1.8825924237134448
1,522.0,67.25842306885897,-72.99150072306439,1.616620794971434,1.7694175673007535,1.1993257429983997,0.536537578557297,1.7681966269991096
1,527.0,67.2584017849041,-72.9915451290835,1.55040886092269,1.6465541455529047,1.1110049985268242,0.5035298268384741,1.7185865438193142
1,532.0,67.25838093390884,-72.99158954127485,1.445100342112248,1.5202205880632917,1.0480278796504547,0.4705174871975119,1.5494251834217194
1,537.0,67.25836058276847,-72.99163396059205,1.328698590782953,1.3938100211325095,0.9855964914330598,0.42560607721739996,1.3230440926141591
1,542.0,67.2583401294119,-72.99167836215267,1.2125048924256976,1.2707173130339822,0.9247067424821829,0.37705120080909793,1.2153123549430411
1,547.0,67.25831956658246,-72.99172274469606,1.089276035311992,1.15333486791499,0.8673879905463604,0.32851712047860765,0.9749815990280247
1,552.0,67.25829902207121,-72.99176713557516,0.9589538266425791,1.0410459184542828,0.8009603010913192,0.27997392473565685,0.8168186843195184
1,557.0,67.25827850741472,-72.99181154003963,0.8324750321149527,0.9283370513533397,0.6938665607660375,0.23641715018905737,0.6475286633177845
1,562.0,67.25825794184149,-72.99185593892571,0.6947637984719464,0.8029050966488054,0.5602948226025141,0.2047640168979972,0.4614549966448166
1,567.0,67.25823730235504,-72.99190032971391,0.5467220659846849,0.6514833363937556,0.43904040676435446,0.17311665679687785,0.2880208224083654
1,572.0,67.25821663290326,-72.99194471876334,0.32534452677143827,0.4824174384249378,0.32159446658864504,0.1414705363159843,0.1706884140361143
1,577.0,67.25819592569417,-72.99198910562185,0.03946056201037974,0.30809099225860354,0.21654292079752196,0.1098259777961032,0.0371581467853952
1,582.0,67.2581751464141,-72.9920334923792,0.0,0.1277587368046593,0.08537728031598756,0.07818149138358586,
1,587.0,67.25815432257333,-72.99207787907405,0.0,0.0,0.0021926314142951455,0.04653704955427653,
1,592.0,67.2581334066648,-72.9921222624596,0.0,0.0,0.0,0.03133585788245293,
1,597.0,67.25811240335405,-72.9921666427036,0.0,0.0,0.0004023463257689121,0.03879325967791029,
1,602.0,67.25809124013416,-72.99221102161677,0.0,0.0,0.0,0.04625043784775613,
1,607.0,67.2580698454529,-72.9922553986036,0.0,0.0,0.0,0.05370729232945105,
1,612.0,67.25804868705285,-72.99229978228671,0.0,0.0,0.0,0.061165272012889835,
1,617.0,67.25802782279754,-72.99234417430594,0.0,0.0,0.0,0.06862465245148615,
1,622.0,67.25800685247899,-72.9923885523278,0.0,0.0,0.0,0.07608168085273534,
1,627.0,67.25798566822291,-72.99243290211592,0.0,0.0,0.0,0.08650415133936913,
1,632.0,67.25796419534946,-72.99247724911568,0.0,0.02972086720725177,0.0,0.09809779363805846,
1,637.0,67.25794224947171,-72.9925215915457,0.0,0.14276388581402213,0.00013515458848474394,0.1096902412659473,
1,642.0,67.25792027884619,-72.99256593101782,0.0,,0.030754254691799522,0.12128191561504363,
1,647.0,67.2578982738825,-72.99261026638581,0.0,,0.01902878679019632,0.12905654151772292,
1,652.0,67.25787622479524,-72.99265460067977,0.04431756251738784,,0.0,0.1249332714786944,
1,657.0,67.25785408206049,-72.9926989326942,0.1379609700696436,,0.0,0.12081021344564481,0.050635907524154054
1,662.0,67.25783189284252,-72.99274326413149,0.2371865722768913,,0.08610843692856071,0.11668720908726256,0.15965668963851304
1,667.0,67.25780962076834,-72.99278759454008,0.30540857084599465,,0.1773674270433459,0.11256430040379543,0.36933799062895173
1,672.0,67.25778734370638,-72.99283192398757,0.34563780924638116,,0.2017126733704343,0.10844148110542011,0.6864077697043742
1,677.0,67.2577650591015,-72.99287625198161,0.37671406628893633,,0.18967973294776216,0.10431879698230655,1.2211796129713226
1,682.0,67.25774276215515,-72.99292058134148,0.39523493551541017,,0.15487791826905015,0.09447802798819645,1.9430519466963039
1,687.0,67.25772044915692,-72.99296491247777,0.4210033678471679,,0.10506232543012069,0.07960572386908872,2.1947801226335675
1,692.0,67.25769814716783,-72.9930092398277,0.450297465133186,,0.04608728379208302,0.06473469000457388,2.131888226700807
1,697.0,67.25767586771184,-72.99305355942786,0.4798436846397058,,0.0,0.049866256051394775,1.8647929617599825
1,702.0,67.25765357629346,-72.99309788232408,0.5100995917036345,,0.0,0.03499671633094878,1.8488694367824785
1,707.0,67.25763126398694,-72.99314221097569,0.5438452771759524,,0.0,0.020125245775495106,1.5864986847731921
1,712.0,67.25760898054331,-72.99318653937614,0.5836334696355795,,0.05858994608508958,0.005253859482175551,1.284097997960363
1,717.0,67.25758674119001,-72.99323086739291,0.633128191458705,,0.15467199252675362,0.020544858208635067,1.3828024699367651
1,722.0,67.25756458562012,-72.99327520886206,0.6857256605016993,,0.19916167203586688,0.05232274604794276,1.1622106305890236
1,727.0,67.25754254339199,-72.99331956852953,0.7400595107276239,,0.19651920388948788,0.08411367594773198,0.9675654310316603
1,732.0,67.25752042864906,-72.9933639066699,0.7960027150059407,1.160736886433777,0.15810428938318905,0.11588917816499619,1.0754933998111507
1,737.0,67.25749822170225,-72.99340821743816,0.8549921710445415,1.1880631948491802,0.08915589372122301,0.1453498867579636,1.1985453011952036
1,742.0,67.2574761111433,-72.99345254021948,0.9119597148253603,1.2145841980399616,0.06416923502371905,0.16397637003626245,1.3836263966193751
1,747.0,67.25745410708787,-72.99349687627463,0.9604616300043558,1.2415731402556716,0.22522073632893988,0.18257664248001365,1.343371396971218
1,752.0,67.2574321735944,-72.9935412176113,1.0026750513222233,1.2672341584107647,0.340259935403705,0.20117913067103144,1.038722885498991
1,757.0,67.25741031089416,-72.99358556424677,1.0487388251856549,1.2929433939534927,0.39728180948941366,0.21978384187248556,0.9605552593547301
1,762.0,67.25738839267491,-72.99362991079978,1.103673783467611,1.3244371905312171,0.4176518816098991,0.23838851847770717,1.115853967042364
1,767.0,67.25736642267562,-72.99367425727588,1.1574128384847446,1.3660521707403348,0.39375700209165626,0.2569931628166062,1.2222994772570908
1,772.0,67.25734470863638,-72.9937186078879,1.2116118176615482,1.4150542188006163,0.3696162267707156,0.27309618059005125,1.254777281507086
1,777.0,67.25732338446042,-72.99376296479949,1.2591014790509725,1.46902414297083,0.463757332838096,0.28629063297021834,1.514000440824597
1,782.0,67.2573021066965,-72.9938073263211,1.2970760127407588,1.5278471117243908,0.5790451714067387,0.2994864566563826,1.5535997005150417
1,787.0,67.25728095640123,-72.993851700504,1.330774000848857,1.5919720162735371,0.6136330090148975,0.31268604657557514,1.4064499188001462
1,792.0,67.2572598765388,-72.99389608166054,1.362193205306226,1.6601134650810827,0.6470659834657804,0.3258877108856362,1.387117104082028
1,797.0,67.2572388955459,-72.9939404726063,1.3913178278090694,1.7269913131672174,0.7204943593055745,0.3390922871055025,1.4434303188786715
1,802.0,67.2572179002185,-72.99398485394472,1.412935724242753,1.7858328062655402,0.7631891182252679,0.3522940055195991,1.504441457898453
1,807.0,67.25719688467056,-72.99402922173086,1.433744157085736,1.8316944358493787,0.4693569622727452,0.3550062456910201,1.4465458221525889
1,812.0,67.25717593362663,-72.99407359637934,1.4542428508850351,1.863930553530063,0.2889559767181838,0.3502562459222353,1.4605179967355424
1,817.0,67.25715506927098,-72.99411798025027,1.47069209250008,1.8837907093935673,0.17836180610696906,0.34550525895455275,1.4368126673167692
1,822.0,67.257134236751,-72.99416236605641,1.4874818960228,1.8929201269053995,0.015310925242369548,0.34075406483439696,1.6789592541307328
1,827.0,67.25711344613495,-72.99420675440982,1.5049244046160315,1.8910245662876466,0.0,0.332711005755008,1.8466601633828863
1,832.0,67.25709267864814,-72.99425114326836,1.5218986820179619,1.8794700584363753,0.0,0.302221032916959,1.7951160834557311
1,837.0,67.25707194088713,-72.99429553277612,1.5385543081948325,1.8662265694798608,0.0,0.27140665548968007,1.6869772610396865
1,842.0,67.25705138361998,-72.9943399237423,1.5560899492749924,1.8609027013413058,0.04520762375886798,0.24059126565349714,1.9847355669353273
1,847.0,67.25703105201517,-72.99438431653188,1.5738384159144068,1.8643538348077193,0.11615081536569438,0.20977461005374787,1.902867593087196
1,852.0,67.25701049775115,-72.99442870900347,1.5892604748670602,1.871611681511666,0.20821960804588924,0.17895817518767038,1.7121461805496445
1,857.0,67.25698944964624,-72.99447310076981,1.6070211903442737,1.876654470512951,0.17183269586786531,0.14814222989181203,1.700342608517626
1,862.0,67.25696857948411,-72.99451749322859,1.621613355820952,1.87666261807976,0.039149672225691635,0.1255245018968695,1.7028346967687897
1,867.0,67.25694808535552,-72.99456188715062,1.6311688408203635,1.8727982604308206,0.0,0.114603622265375,1.8471001746621187
1,872.0,67.25692747900982,-72.99460628066207,1.6352933746587093,1.8660355727109832,0.0,0.103682843640373,1.9510015297683343
1,877.0,67.25690664931963,-72.9946506733563,1.6355566073813916,1.8552666064523464,0.0,0.0927622660474618,1.783766658149105
1,882.0,67.25688626056298,-72.99469506642578,1.6338998979882304,1.8392897952182259,0.0,0.0818415961453255,1.5819264701075693
1,887.0,67.2568663277592,-72.99473945988328,1.6318688528147116,1.8185800825105014,0.0,0.0709208307896625,1.4821204553013725
1,892.0,67.25684582443266,-72.99478385279154,1.6298228095176803,1.796121602281174,0.0,0.06000020054709145,1.6075990609068491
1,897.0,67.25682434519874,-72.99482824476028,1.6240450432269045,1.7791972529294389,0.04748696436933612,0.09077150148151912,1.4758320123614481
1,902.0,67.25680322448075,-72.99487263807161,1.6148458842328497,1.7723844308128043,0.17761983958742786,0.1387105822241358,1.6879250850226821
1,907.0,67.25678266454372,-72.99491703348295,1.614109846027506,1.7752907434421719,0.2048478412897223,0.18665193071198627,1.7297296034968381
1,912.0,67.25676205139796,-72.99496143913741,1.6168475484111549,1.781968040144491,0.0779111314721985,0.2346043404599537,1.7312686404385953
1,917.0,67.25674129248334,-72.9950058728536,1.6102455212242228,1.7850972688995057,0.0,0.2780332357600981,1.8012191662763521
1,922.0,67.25672037291997,-72.99505027436737,1.5937484129472366,1.7812366875268049,0.0,0.2800018149019596,1.5669244795333475
1,927.0,67.25669904072525,-72.99509459316826,1.5767910408886503,1.7703754782811356,0.18781043125975752,0.28078529830741017,1.3261826862052293
1,932.0,67.2566778664003,-72.99513890341268,1.5539476271463109,1.752547961033155,0.6193722088930943,0.28156863044842734,1.6528787969883507
1,937.0,67.25665685997477,-72.99518320455701,1.518891244774012,1.7268357251637723,0.8720733252541755,0.2823518017150124,1.6886239728100285
1,942.0,67.25663576696746,-72.99522756721333,1.4794663740626341,1.6901055668939524,0.8264500228441236,0.28313606041218536,1.5592798368495615
1,947.0,67.25661455533786,-72.99527201414483,1.4346053594497536,1.6401631464205215,0.7930898024111231,0.28392180895563646,1.4864724716080762
1,952.0,67.25659356228131,-72.99531643828126,1.381109650485741,1.5792731468214907,0.7733572345976114,0.28190523290851277,1.6134257239268994
1,957.0,67.25657310114887,-72.99536080694314,1.3225556201924618,1.5108445104265995,0.7523872943093808,0.27498632934339506,1.6380951551341774
1,962.0,67.2565521135192,-72.99540517923745,1.2555358274807842,1.4403408836245974,0.7221435829888085,0.26806685933296953,1.5597802642921867
1,967.0,67.2565301046557,-72.9954495585775,1.1871143751747304,1.3761588050374332,0.6903487092870687,0.26114629060246863,1.2409202329120956
1,972.0,67.25650849815152,-72.99549393239025,1.11791233150842,1.3201717863655305,0.6652722123886999,0.2542265838053759,1.0858276001029457
1,977.0,67.2564872561377,-72.99553830119591,1.0540041315717423,1.2753082507137325,0.6510742696023649,0.24730765781881484,1.0919416782652438
1,982.0,67.25646596670043,-72.99558266600354,0.997727316401822,1.247874530572096,0.6471440166718396,0.24038935529182834,1.1821430571209892
1,987.0,67.25644464193317,-72.99562702783265,0.9491981332442654,1.2415571557179048,0.5917729097504993,0.2736385777865828,1.2850742389010317
1,992.0,67.25642332900081,-72.99567139217989,0.907796770458667,1.2553706756920011,0.4743898781090866,0.3276891312223137,1.3477911630201913
1,997.0,67.256402038301,-72.9957157612575,0.8885056889910551,1.284019453763187,0.38871110546678916,0.38174544785709713,1.306703544292791
1,1002.0,67.25638073928616,-72.995760127642,0.8890169047086981,1.3180264003704059,0.376918657359801,0.4357984833689663,1.3261591458337816
1,1007.0,67.2563594275364,-72.99580448990183,0.9113076865939763,1.3500152077611463,0.35514623872147905,0.4756845397485446,1.4666012599111744
1,1012.0,67.25633813352846,-72.9958488533328,0.9648821902669816,1.3787414067941497,0.34260910658185395,0.45394624401623085,1.5530645231775353
1,1017.0,67.25631687987321,-72.99589321942746,1.0332750904504113,1.4079250858697705,0.3089902217468691,0.43220664306513895,1.5990978807298064
1,1022.0,67.2562955482402,-72.99593758597312,1.1036194110617041,1.4400677526245635,0.36532525405508304,0.41046682112065047,1.5139416478934205
1,1027.0,67.25627407347942,-72.9959819533466,1.159787086617667,1.475437542540008,0.4313023524934338,0.3887265935439972,1.3403095651640449
1,1032.0,67.25625270775146,-72.99602632299482,1.2250198834497141,1.518491004591083,0.45633464848480826,0.3669852513309304,1.4158813300762687
1,1037.0,67.25623139392101,-72.99607069372577,1.2895316861369306,1.5774462878066189,0.503061149776006,0.34524337857230325,1.3254250295311518
1,1042.0,67.25620998556423,-72.99611505672574,1.370650770519209,1.653064230377485,0.5867447665511343,0.31544266575345226,1.3367381428795562
1,1047.0,67.25618845614406,-72.99615940982433,1.4789392076935355,1.741632533867572,0.632417065309727,0.26752434622580445,1.5516189630623893
1,1052.0,67.25616710440032,-72.99620377327153,1.6272614069446432,1.8391167947008873,0.6638725920061127,0.21959484624295986,1.764600915173514
1,1057.0,67.25614593885058,-72.99624814756343,1.746178409957331,1.9185395265757605,0.7089591834659142,0.17165362982725335,1.8397179960016738
1,1062.0,67.25612476699536,-72.99629251896404,1.8345106160964264,1.9556132349881785,0.706314367839313,0.12371553711825915,1.9965633296657015
1,1067.0,67.25610358932268,-72.99633688769714,1.8716139195209918,1.932882787956283,0.7098885272592553,0.07578032634335657,1.894669698474428
1,1072.0,67.25608241710405,-72.99638125791093,1.7822688118112655,1.8314948800963013,0.7261888834773884,0.02784351586945068,1.5904420000906363
1,1077.0,67.2560612526954,-72.99642563024497,1.6289287314557028,1.6339604439994182,0.7788690035767932,0.007599941524853435,1.136753060067653
1,1082.0,67.25604008634919,-72.99647000314302,1.4246606964708186,1.3440736438324556,0.7992439422628062,0.005635521931315629,0.6760690831312735
1,1087.0,67.2560189134548,-72.99651437794711,1.0530143578760454,0.9916924629339883,0.8189927432499492,0.0036710179555717896,0.25576670664168405
1,1092.0,67.25599773116645,-72.9965587504445,0.6688724571111473,0.6006544036295227,0.673896365926344,0.0017066160985989161,
1,1097.0,67.25597653804361,-72.9966031202815,0.34312638915199195,0.22025932942956902,0.5570484968475095,0.0,
1,1102.0,67.2559553164754,-72.9966474906979,0.0,0.0,0.43812973862530386,0.0,
1,1107.0,67.25593406503697,-72.9966918617227,0.0,0.0,0.3182764135274807,0.0,
1,1112.0,67.25591281068958,-72.99673623206608,0.0,0.0,0.21028857475545124,0.0,
1,1117.0,67.25589155353414,-72.99678060175172,0.0,0.0,0.06262030039640099,0.0,
1,1122.0,67.25587034157836,-72.99682497788882,0.0,0.0,0.0,0.0,
1,1127.0,67.25584917014011,-72.99686935980911,0.0,0.0,0.0,0.0,
2,189.0,67.3130326405667,-72.87570363540364,0.0,0.0,0.0,0.0,
2,194.0,67.31301155156741,-72.8757479857266,0.0,0.0,0.0,0.0,
2,199.0,67.3129904819962,-72.87579236255517,0.0,0.0,0.0,0.0,
2,204.0,67.31296953997612,-72.87583673891685,0.0,0.0,0.0,0.0,
2,209.0,67.31294861450472,-72.87588111521795,0.0,0.0,0.0,0.0,
2,214.0,67.3129275390758,-72.87592548836909,0.0,0.0,0.0,0.0,
2,219.0,67.31290642167001,-72.87596986063848,0.0,0.0,0.0,0.0,
2,224.0,67.312885321788,-72.87601423050246,0.0,0.0,0.0,0.0,
2,229.0,67.31286422594172,-72.8760585998125,0.0,0.0,0.0,0.0,
2,234.0,67.31284324978759,-72.8761029707514,0.0,0.0,0.0,0.0,
2,239.0,67.312822323605,-72.87614734237039,0.0,0.0,0.0,0.0,
2,244.0,67.31280109448927,-72.87619171089764,0.0,0.0,0.0,0.0,
2,249.0,67.3127798242732,-72.87623607900544,0.0,0.0,0.0,0.0,
2,254.0,67.31275865446736,-72.87628044889023,0.0,0.0,0.0,0.0,
2,259.0,67.31273751385885,-72.87632481919486,0.0,0.0,0.0,0.0,
2,264.0,67.31271637838766,-72.87636918701658,0.0,0.0,0.0,0.0,
2,269.0,67.3126952433858,-72.87641355461146,0.0,0.0,0.0,0.0,
2,274.0,67.31267412361348,-72.87645792828185,0.0,0.0,0.0,0.0,
2,279.0,67.31265301059605,-72.87650230427755,0.0,0.0,0.0,0.0,
2,284.0,67.31263193029113,-72.8765466685608,0.0,0.0,0.0,0.0,
2,289.0,67.31261085498043,-72.87659103105592,0.0,0.0,0.0,0.0,
2,294.0,67.31258966299914,-72.87663539795483,0.0,0.0,0.0,0.0,
2,299.0,67.31256842318797,-72.8766797666591,0.0,0.0,0.0,0.0,
2,304.0,67.31254728441208,-72.87672413524501,0.0,0.0008340987732044479,0.0,0.0,
2,309.0,67.31252616872136,-72.8767685038039,0.0,0.05640268904135392,0.0,0.0,
2,314.0,67.31250503777733,-72.8768128727346,0.0004566078448719766,0.2868807888079691,0.00031647621487672166,0.0,
2,319.0,67.31248388615205,-72.87685724216948,0.09861792429242447,0.5369271194154359,0.11498198218765412,0.0,0.20884484980281165
2,324.0,67.31246275988445,-72.87690161486081,0.31366738283494294,0.7736360755391236,0.2183743062766363,0.0,0.46799528546673314
2,329.0,67.31244164266421,-72.87694598871403,0.5764224480993527,0.9883729351303508,0.38542631535739713,0.0,0.7554746134459155
2,334.0,67.31242047769832,-72.87699035313038,0.8413595673762387,1.1792648628749742,0.5981050475346813,0.0,1.080965247604066
2,339.0,67.31239930768112,-72.87703471654834,1.0676793179880921,1.3432424136496983,0.7407813897673067,0.0,1.3236682211595483
2,344.0,67.3123781452891,-72.87707908229001,1.2607981309187701,1.4807732830455849,0.860212481445905,0.0,1.51854639004709
2,349.0,67.31235698487822,-72.87712344863544,1.375830999263998,1.589965281315728,0.9024367684506553,0.010708677284698168,1.559036850768986
2,354.0,67.31233586856192,-72.87716783734015,1.4451482338661692,1.6734364600552347,0.8781352072484161,0.0294609416770913,1.5822987610381043
2,359.0,67.31231476191716,-72.877212230846,1.489082729440806,1.7369702788620474,0.7687941874347713,0.04821523434098814,1.6472553275878261
2,364.0,67.31229384868358,-72.87725659049045,1.5213266988278686,1.7892364260380762,0.6503645983980083,0.06695522205656332,1.7105087726655117
2,369.0,67.31227297587319,-72.8773009430578,1.540597375450278,1.832077002358595,0.6735976911195707,0.08683479261488185,1.7658138923071511
2,374.0,67.31225211863035,-72.87734530733039,1.5588993591152402,1.8692353503415244,0.8581203539910616,0.11673428720457288,1.7899513061880483
2,379.0,67.3122312733025,-72.87738968056183,1.5740363186916673,1.8997373281423406,0.9830493285514375,0.1466398196530765,1.81343639686356
2,384.0,67.31220995545023,-72.87743405215664,1.5888663736402395,1.9192125184011326,1.0082868778034602,0.1765442490908062,1.9277045655585487
2,389.0,67.31218856206957,-72.87747842348986,1.5981121790642692,1.9270802202948525,1.009706820493183,0.20644850222313516,2.0533901158306356
2,394.0,67.3121678902566,-72.87752279685412,1.6041835292119797,1.9263903771194566,0.9893390341674829,0.23635412418347274,1.8484494330352301
2,399.0,67.31214732360813,-72.8775671705144,1.6104319966567275,1.9293593070383017,0.9852510386657751,0.26625994564290395,1.7987352866102924
2,404.0,67.31212610617109,-72.87761154270454,1.6148363674958317,1.9472478316685724,0.9974039664673315,0.28755553751099444,1.7654922301640752
2,409.0,67.31210466118722,-72.87765591438067,1.6195671091970831,1.968871403201238,0.9969468611002165,0.2790392526575768,1.7961709143883848
2,414.0,67.3120834785383,-72.87770029133065,1.640168815060197,2.0032733904594835,0.9742651507390422,0.2705219555874107,1.865991578197445
2,419.0,67.31206232837357,-72.87774466881532,1.676716003805602,2.0576782575445485,0.8936757993516761,0.26200455589454197,2.0508004838514564
2,424.0,67.3120412664211,-72.87778903773676,1.716534802146037,2.119198162917217,0.7307818547025619,0.2534887997506235,2.113475050695632
2,429.0,67.3120202162855,-72.87783340583644,1.7542810138208864,2.160716061379584,0.6013001742869347,0.2449732013260447,2.1178877769635833
2,434.0,67.31199920495237,-72.8778777835218,1.7774718544238488,2.1631343288621516,0.5385413348468133,0.236455763115785,2.098510820645411
2,439.0,67.31197819790091,-72.87792216216042,1.797786640503392,2.151107496053876,0.5095741284354804,0.24498922959262698,2.150330294347144
2,444.0,67.3119571702664,-72.87796653146627,1.8142847659336332,2.1050010477441456,0.5887736382063419,0.26942086233441453,2.1138855536505785
2,449.0,67.31193614033711,-72.87801089973236,1.8272198335391732,2.0228631456926482,0.642846888563658,0.29385192253869485,2.002001447621542
