DIST_green,Green_z_lit,Z_green,DIST_green_uncert,Z_green_min_stdev_mean,Z_green_max_stdev_mean,DIST_red,Red_z_lit,Z_red,DIST_red_uncert,Z_red_min_stdev_mean,Z_red_max_stdev_mean,DIST_dem,DEM_zeroed,DIST_along_transect_corrected_IS2,Manual_depths_IS2,STD_high,STD_low,,green - dem,red - dem,average(g - dem),average(r - dem)
26.59344523,1.090824646,0.793698336,26.85619898,-0.014984203,1.537855256,26.59344523,0.312230351,0.227082583,26.85619898,0.000730732,0.424566392,26.59344523,0.20575,521.6613197,3.141080576,3.258246584,3.023914568,,0.587948336,0.021332583,,
27.29327274,1.090824646,0.793698336,27.56294106,-0.014984203,1.537855256,27.29327274,0.312230351,0.227082583,27.56294106,0.000730732,0.424566392,27.29327274,0.20575,535.3892491,3.157252766,3.274886973,3.039618559,,0.587948336,0.021332583,,
27.99310025,1.090824646,0.793698336,28.26968314,-0.014984203,1.537855256,27.99310025,0.312230351,0.227082583,28.26968314,0.000730732,0.424566392,27.99310025,0.1354375,549.1171786,3.166850762,3.28553384,3.048167683,,0.658260836,0.091645083,,
28.69292775,1.090824646,0.793698336,28.97642522,-0.014984203,1.537855256,28.69292775,0.312230351,0.227082583,28.97642522,0.000730732,0.424566392,28.69292775,0.1354375,562.8451081,3.167103837,3.282611189,3.051596486,,0.658260836,0.091645083,,
29.39275526,1.090824646,0.793698336,29.6831673,-0.014984203,1.537855256,29.39275526,0.312230351,0.227082583,29.6831673,0.000730732,0.424566392,29.39275526,0.1354375,576.5730375,3.163888323,3.275081998,3.052694649,,0.658260836,0.091645083,,
30.09258277,1.090824646,0.793698336,30.38990938,-0.014984203,1.537855256,30.09258277,0.312230351,0.227082583,30.38990938,0.000730732,0.424566392,30.09258277,0.08075,590.300967,3.15139566,3.266078042,3.036713277,,0.712948336,0.146332583,,
30.79241027,1.090824646,0.793698336,31.09665146,-0.014984203,1.537855256,30.79241027,0.312230351,0.227082583,31.09665146,0.000730732,0.424566392,30.79241027,0.08075,604.0288964,3.134040597,3.259779707,3.008301487,,0.712948336,0.146332583,,
31.49223778,1.090824646,0.793698336,31.80339353,-0.014984203,1.537855256,31.49223778,0.312230351,0.227082583,31.80339353,0.000730732,0.424566392,31.49223778,0.08075,617.7568259,3.115078914,3.251333435,2.978824393,,0.712948336,0.146332583,,
32.19206528,1.090824646,0.793698336,32.51013561,-0.014984203,1.537855256,32.19206528,0.312230351,0.227082583,32.51013561,0.000730732,0.424566392,32.19206528,0.033875,631.4847554,3.089168272,3.228509468,2.949827077,,0.759823336,0.193207583,,
32.89189279,1.090824646,0.793698336,33.21687769,-0.014984203,1.537855256,32.89189279,0.312230351,0.227082583,33.21687769,0.000730732,0.424566392,32.89189279,0.033875,645.2126848,3.059583184,3.200471998,2.918694371,,0.759823336,0.193207583,,
33.5917203,1.090824646,0.793698336,33.92361977,-0.014984203,1.537855256,33.5917203,0.312230351,0.227082583,33.92361977,0.000730732,0.424566392,33.5917203,0.033875,658.9406143,3.02351645,3.169358838,2.877674061,,0.759823336,0.193207583,,
34.2915478,1.090824646,0.793698336,34.63036185,-0.014984203,1.537855256,34.2915478,0.312230351,0.227082583,34.63036185,0.000730732,0.424566392,34.2915478,0.002625,672.6685438,2.971016683,3.132230958,2.809802407,,0.791073336,0.224457583,,
34.99137531,1.090824646,0.793698336,35.33710393,-0.014984203,1.537855256,34.99137531,0.312230351,0.227082583,35.33710393,0.000730732,0.424566392,34.99137531,0.002625,686.3964732,2.912317906,3.092772592,2.731863221,,0.791073336,0.224457583,,
35.69120282,1.090824646,0.793698336,36.043846,-0.014984203,1.537855256,35.69120282,0.312230351,0.227082583,36.043846,0.000730732,0.424566392,35.69120282,0.002625,700.1244027,2.835984782,3.040506904,2.63146266,,0.791073336,0.224457583,,
36.39103032,0.613326759,0.446256965,36.75058808,-0.364584485,1.17200211,36.39103032,0.204032188,0.148390769,36.75058808,-0.07829912,0.341553584,36.39103032,-0.013,713.8523322,2.746157921,2.974122571,2.518193271,,0.459256965,0.161390769,,
37.09085783,0.613326759,0.446256965,37.45733016,-0.364584485,1.17200211,37.09085783,0.204032188,0.148390769,37.45733016,-0.07829912,0.341553584,37.09085783,-0.013,727.5802616,2.668029391,2.910881081,2.4251777,,0.459256965,0.161390769,,
37.79068533,0.613326759,0.446256965,38.16407224,-0.364584485,1.17200211,37.79068533,0.204032188,0.148390769,38.16407224,-0.07829912,0.341553584,37.79068533,-0.013,741.3081911,2.599707387,2.844166106,2.355248668,,0.459256965,0.161390769,,
38.49051284,0.613326759,0.446256965,38.87081432,-0.364584485,1.17200211,38.49051284,0.204032188,0.148390769,38.87081432,-0.07829912,0.341553584,38.49051284,-0.013,755.0361206,2.532677847,2.777080493,2.288275201,,0.459256965,0.161390769,,
39.19034035,0.613326759,0.446256965,39.5775564,-0.364584485,1.17200211,39.19034035,0.204032188,0.148390769,39.5775564,-0.07829912,0.341553584,39.19034035,-0.013,768.76405,2.469718327,2.7171918,2.222244854,,0.459256965,0.161390769,,
39.89016785,0.613326759,0.446256965,40.28429848,-0.364584485,1.17200211,39.89016785,0.204032188,0.148390769,40.28429848,-0.07829912,0.341553584,39.89016785,-0.013,782.4919795,2.412122521,2.665184042,2.159061,,0.459256965,0.161390769,,
40.58999536,0.613326759,0.446256965,40.99104055,-0.364584485,1.17200211,40.58999536,0.204032188,0.148390769,40.99104055,-0.07829912,0.341553584,40.58999536,0.002625,796.2199089,2.359253908,2.621664889,2.096842928,,0.443631965,0.145765769,,
41.28982286,0.613326759,0.446256965,41.69778263,-0.364584485,1.17200211,41.28982286,0.204032188,0.148390769,41.69778263,-0.07829912,0.341553584,41.28982286,0.002625,809.9478384,2.313132278,2.582013245,2.04425131,,0.443631965,0.145765769,,
41.98965037,0.613326759,0.446256965,42.40452471,-0.364584485,1.17200211,41.98965037,0.204032188,0.148390769,42.40452471,-0.07829912,0.341553584,41.98965037,0.002625,823.6757679,2.262570665,2.54859778,1.976543549,,0.443631965,0.145765769,,
42.68947788,0.613326759,0.446256965,43.11126679,-0.364584485,1.17200211,42.68947788,0.204032188,0.148390769,43.11126679,-0.07829912,0.341553584,42.68947788,0.0260625,837.4036973,2.235166527,2.533311768,1.937021285,,0.420194465,0.122328269,,
43.38930538,0.613326759,0.446256965,43.81800887,-0.364584485,1.17200211,43.38930538,0.204032188,0.148390769,43.81800887,-0.07829912,0.341553584,43.38930538,0.0260625,851.1316268,2.218642765,2.524066792,1.913218739,,0.420194465,0.122328269,,
44.08913289,0.613326759,0.446256965,44.52475095,-0.364584485,1.17200211,44.08913289,0.204032188,0.148390769,44.52475095,-0.07829912,0.341553584,44.08913289,0.065125,864.8595563,2.224629652,2.525192895,1.924066408,,0.381131965,0.083265769,,
44.7889604,0.613326759,0.446256965,45.23149303,-0.364584485,1.17200211,44.7889604,0.204032188,0.148390769,45.23149303,-0.07829912,0.341553584,44.7889604,0.065125,878.5874857,2.331239065,2.630780819,2.031697312,,0.381131965,0.083265769,,
45.4887879,0.613326759,0.446256965,45.9382351,-0.364584485,1.17200211,45.4887879,0.204032188,0.148390769,45.9382351,-0.07829912,0.341553584,45.4887879,0.065125,892.3154152,2.384800858,2.670914429,2.098687286,,0.381131965,0.083265769,,
46.18861541,0.731547377,0.532276581,46.64497718,-0.277572193,1.262121945,46.18861541,0.126365087,0.091904114,46.64497718,-0.135600549,0.28253735,46.18861541,0.096375,906.0433447,2.425248354,2.692108805,2.158387904,,0.435901581,-0.004470886,,
46.88844291,0.731547377,0.532276581,47.35171926,-0.277572193,1.262121945,46.88844291,0.126365087,0.091904114,47.35171926,-0.135600549,0.28253735,46.88844291,0.096375,919.7712741,2.417030221,2.67779606,2.156264381,,0.435901581,-0.004470886,,
47.58827042,0.731547377,0.532276581,48.05846134,-0.277572193,1.262121945,47.58827042,0.126365087,0.091904114,48.05846134,-0.135600549,0.28253735,47.58827042,0.096375,933.4992036,2.419504401,2.682655597,2.156353205,,0.435901581,-0.004470886,,
48.28809793,0.731547377,0.532276581,48.76520342,-0.277572193,1.262121945,48.28809793,0.126365087,0.091904114,48.76520342,-0.135600549,0.28253735,48.28809793,0.14325,947.2271331,2.441517545,2.711831922,2.171203169,,0.389026581,-0.051345886,,
48.98792543,0.731547377,0.532276581,49.4719455,-0.277572193,1.262121945,48.98792543,0.126365087,0.091904114,49.4719455,-0.135600549,0.28253735,48.98792543,0.14325,960.9550625,2.464751999,2.746179843,2.183324155,,0.389026581,-0.051345886,,
49.68775294,0.731547377,0.532276581,50.17868758,-0.277572193,1.262121945,49.68775294,0.126365087,0.091904114,50.17868758,-0.135600549,0.28253735,49.68775294,0.14325,974.682992,2.478357693,2.770938379,2.185777007,,0.389026581,-0.051345886,,
50.38758044,0.965999309,0.70287058,50.88542965,-0.105903899,1.441741871,50.38758044,0.29088908,0.2115612,50.88542965,-0.014784801,0.408120201,50.38758044,0.190125,988.4109215,2.463778121,2.764645279,2.162910963,,0.51274558,0.0214362,,
51.08740795,0.965999309,0.70287058,51.59217173,-0.105903899,1.441741871,51.08740795,0.29088908,0.2115612,51.59217173,-0.014784801,0.408120201,51.08740795,0.190125,1002.138851,2.41108482,2.726719859,2.095449781,,0.51274558,0.0214362,,
51.78723546,0.965999309,0.70287058,52.29891381,-0.105903899,1.441741871,51.78723546,0.29088908,0.2115612,52.29891381,-0.014784801,0.408120201,51.78723546,0.190125,1015.86678,2.296907048,2.646195983,1.947618113,,0.51274558,0.0214362,,
52.48706296,0.965999309,0.70287058,53.00565589,-0.105903899,1.441741871,52.48706296,0.29088908,0.2115612,53.00565589,-0.014784801,0.408120201,52.48706296,0.2291875,1029.59471,2.141546461,2.497463596,1.785629325,,0.47368308,-0.0176263,,
53.18689047,0.965999309,0.70287058,53.71239797,-0.105903899,1.441741871,53.18689047,0.29088908,0.2115612,53.71239797,-0.014784801,0.408120201,53.18689047,0.2291875,1043.322639,1.914930559,2.280026385,1.549834733,,0.47368308,-0.0176263,,
53.88671798,0.965999309,0.70287058,54.41914005,-0.105903899,1.441741871,53.88671798,0.29088908,0.2115612,54.41914005,-0.014784801,0.408120201,53.88671798,0.2291875,1057.050569,1.797867807,2.156362185,1.439373429,,0.47368308,-0.0176263,,
54.58654548,0.965999309,0.70287058,55.12588212,-0.105903899,1.441741871,54.58654548,0.29088908,0.2115612,55.12588212,-0.014784801,0.408120201,54.58654548,0.2760625,1070.778498,1.733238814,2.079594384,1.386883244,,0.42680808,-0.0645013,,
55.28637299,0.965999309,0.70287058,55.8326242,-0.105903899,1.441741871,55.28637299,0.29088908,0.2115612,55.8326242,-0.014784801,0.408120201,55.28637299,0.2760625,1084.506428,1.696625695,2.01401021,1.37924118,,0.42680808,-0.0645013,,
55.98620049,0.965999309,0.70287058,56.53936628,-0.105903899,1.441741871,55.98620049,0.29088908,0.2115612,56.53936628,-0.014784801,0.408120201,55.98620049,0.2760625,1098.234357,1.667011026,1.967764378,1.366257673,,0.42680808,-0.0645013,,
56.686028,1.596440741,1.161613395,57.24610836,0.349974196,1.930509837,56.686028,0.396032277,0.288031314,57.24610836,0.061318473,0.48948465,56.686028,0.3073125,1111.962287,1.639767764,1.925391829,1.354143699,,0.854300895,-0.019281186,,
57.38585551,1.596440741,1.161613395,57.95285044,0.349974196,1.930509837,57.38585551,0.396032277,0.288031314,57.95285044,0.061318473,0.48948465,57.38585551,0.3073125,1125.690216,1.622102854,1.876089739,1.368115968,,0.854300895,-0.019281186,,
58.08568301,1.596440741,1.161613395,58.65959252,0.349974196,1.930509837,58.08568301,0.396032277,0.288031314,58.65959252,0.061318473,0.48948465,58.08568301,0.3229375,1139.418146,1.618009345,1.834292903,1.401725786,,0.838675895,-0.034906186,,
58.78551052,1.596440741,1.161613395,59.3663346,0.349974196,1.930509837,58.78551052,0.396032277,0.288031314,59.3663346,0.061318473,0.48948465,58.78551052,0.3229375,1153.146075,1.619764734,1.794531953,1.444997514,,0.838675895,-0.034906186,,
59.48533803,1.596440741,1.161613395,60.07307667,0.349974196,1.930509837,59.48533803,0.396032277,0.288031314,60.07307667,0.061318473,0.48948465,59.48533803,0.3229375,1166.874004,1.62488414,1.759034991,1.490733289,,0.838675895,-0.034906186,,
60.18516553,1.596440741,1.161613395,60.77981875,0.349974196,1.930509837,60.18516553,0.396032277,0.288031314,60.77981875,0.061318473,0.48948465,60.18516553,0.3229375,1180.601934,1.629490746,1.726929337,1.532052155,,0.838675895,-0.034906186,,
60.88499304,1.596440741,1.161613395,61.48656083,0.349974196,1.930509837,60.88499304,0.396032277,0.288031314,61.48656083,0.061318473,0.48948465,60.88499304,0.3229375,1194.329863,1.613034239,1.699950218,1.526118259,,0.838675895,-0.034906186,,
61.58482054,1.596440741,1.161613395,62.19330291,0.349974196,1.930509837,61.58482054,0.396032277,0.288031314,62.19330291,0.061318473,0.48948465,61.58482054,0.3229375,1208.057793,1.572137225,1.666126351,1.4781481,,0.838675895,-0.034906186,,
62.28464805,1.596440741,1.161613395,62.90004499,0.349974196,1.930509837,62.28464805,0.396032277,0.288031314,62.90004499,0.061318473,0.48948465,62.28464805,0.315125,1221.785722,1.485056587,1.614745883,1.355367291,,0.846488395,-0.027093686,,
62.98447556,1.596440741,1.161613395,63.60678707,0.349974196,1.930509837,62.98447556,0.396032277,0.288031314,63.60678707,0.061318473,0.48948465,62.98447556,0.315125,1235.513652,1.343367952,1.542383942,1.144351963,,0.846488395,-0.027093686,,
63.68430306,1.596440741,1.161613395,64.31352915,0.349974196,1.930509837,63.68430306,0.396032277,0.288031314,64.31352915,0.061318473,0.48948465,63.68430306,0.315125,1249.241581,1.135768298,1.422015537,0.849521059,,0.846488395,-0.027093686,,
64.38413057,1.596440741,1.161613395,65.02027122,0.349974196,1.930509837,64.38413057,0.396032277,0.288031314,65.02027122,0.061318473,0.48948465,64.38413057,0.2995,1262.969511,1.002252526,1.273115047,0.731390006,,0.862113395,-0.011468686,,
65.08395807,1.596440741,1.161613395,65.7270133,0.349974196,1.930509837,65.08395807,0.396032277,0.288031314,65.7270133,0.061318473,0.48948465,65.08395807,0.2995,1276.69744,0.922520121,1.147037901,0.698002342,,0.862113395,-0.011468686,,
65.78378558,1.596440741,1.161613395,66.43375538,0.349974196,1.930509837,65.78378558,0.396032277,0.288031314,66.43375538,0.061318473,0.48948465,65.78378558,0.2995,1290.42537,0.780569014,0.9811225,0.580015528,,0.862113395,-0.011468686,,
66.48361309,1.596440741,1.161613395,67.14049746,0.349974196,1.930509837,66.48361309,0.396032277,0.288031314,67.14049746,0.061318473,0.48948465,66.48361309,0.2760625,1304.153299,0.648876273,0.899582967,0.39816958,,0.885550895,0.011968814,,
67.18344059,2.327853551,1.693858939,67.84723954,0.868972194,2.507515199,67.18344059,0.624702589,0.454342818,67.84723954,0.224026288,0.669246493,67.18344059,0.2760625,1317.881229,0.502093468,0.80005273,0.204134205,,1.417796439,0.178280318,,
67.8832681,2.327853551,1.693858939,68.55398162,0.868972194,2.507515199,67.8832681,0.624702589,0.454342818,68.55398162,0.224026288,0.669246493,67.8832681,0.2760625,1331.609158,0.355268845,0.666567194,0.043970496,,1.417796439,0.178280318,,
68.58309561,2.327853551,1.693858939,69.2607237,0.868972194,2.507515199,68.58309561,0.624702589,0.454342818,69.2607237,0.224026288,0.669246493,68.58309561,0.2604375,1345.337088,0.095391714,0.172854517,0.017928911,,1.433421439,0.193905318,,
69.28292311,2.327853551,1.693858939,69.96746577,0.868972194,2.507515199,69.28292311,0.624702589,0.454342818,69.96746577,0.224026288,0.669246493,69.28292311,0.2604375,1359.065017,0.000288293,0.237146337,-0.236569752,,1.433421439,0.193905318,,
69.98275062,2.327853551,1.693858939,70.67420785,0.868972194,2.507515199,69.98275062,0.624702589,0.454342818,70.67420785,0.224026288,0.669246493,69.98275062,0.2604375,,,,,,1.433421439,0.193905318,,
70.68257812,2.327853551,1.693858939,71.38094993,0.868972194,2.507515199,70.68257812,0.624702589,0.454342818,71.38094993,0.224026288,0.669246493,70.68257812,0.252625,,,,,,1.441233939,0.201717818,,
71.38240563,2.327853551,1.693858939,72.08769201,0.868972194,2.507515199,71.38240563,0.624702589,0.454342818,72.08769201,0.224026288,0.669246493,71.38240563,0.252625,,,,,,1.441233939,0.201717818,,
72.08223314,2.327853551,1.693858939,72.79443409,0.868972194,2.507515199,72.08223314,0.624702589,0.454342818,72.79443409,0.224026288,0.669246493,72.08223314,0.2448125,,,,,,1.449046439,0.209530318,,
72.78206064,2.327853551,1.693858939,73.50117617,0.868972194,2.507515199,72.78206064,0.624702589,0.454342818,73.50117617,0.224026288,0.669246493,72.78206064,0.2448125,,,,,,1.449046439,0.209530318,,
73.48188815,2.327853551,1.693858939,74.20791824,0.868972194,2.507515199,73.48188815,0.624702589,0.454342818,74.20791824,0.224026288,0.669246493,73.48188815,0.2448125,,,,,,1.449046439,0.209530318,,
74.18171565,2.327853551,1.693858939,74.91466032,0.868972194,2.507515199,74.18171565,0.624702589,0.454342818,74.91466032,0.224026288,0.669246493,74.18171565,0.2448125,,,,,,1.449046439,0.209530318,,
74.88154316,2.327853551,1.693858939,75.6214024,0.868972194,2.507515199,74.88154316,0.624702589,0.454342818,75.6214024,0.224026288,0.669246493,74.88154316,0.2448125,,,,,,1.449046439,0.209530318,,
75.58137067,2.327853551,1.693858939,76.32814448,0.868972194,2.507515199,75.58137067,0.624702589,0.454342818,76.32814448,0.224026288,0.669246493,75.58137067,0.2448125,,,,,,1.449046439,0.209530318,,
76.28119817,2.327853551,1.693858939,77.03488656,0.868972194,2.507515199,76.28119817,0.624702589,0.454342818,77.03488656,0.224026288,0.669246493,76.28119817,0.252625,,,,,,1.441233939,0.201717818,,
76.98102568,2.233395466,1.625120281,77.74162864,0.802510288,2.432430028,76.98102568,0.639859297,0.465366304,77.74162864,0.234682635,0.681289777,76.98102568,0.252625,,,,,,1.372495281,0.212741304,,
