DIST_green,Green_z_lit,Z_green,DIST_green_uncert,Z_green_min_stdev_mean,Z_green_max_stdev_mean,DIST_red,Red_z_lit,Z_red,DIST_red_uncert,Z_red_min_stdev_mean,Z_red_max_stdev_mean,DIST_dem,DEM_zeroed,DIST_along_transect_corrected_IS2,Manual_depths_IS2,STD_high,STD_low,,green - dem,red - dem,average(g - dem),average(r - dem)
11.8935259,-1.511779305,-1.099511235,11.91125097,0.027791149,2.255011179,11.8935259,-0.298388691,-0.217030779,11.91125097,-0.057869739,0.412342648,11.8935259,0.382925,161.4636243,4.018772246,4.14743533,3.890109162,,-1.482436235,-0.599955779,,
12.59314507,-1.511779305,-1.099511235,12.61191279,0.027791149,2.255011179,12.59314507,-0.298388691,-0.217030779,12.61191279,-0.057869739,0.412342648,12.59314507,0.4532375,170.9614845,4.176328667,4.312164237,4.040493097,,-1.552748735,-0.670268279,,
13.29276424,-1.511779305,-1.099511235,13.31257462,0.636686876,2.913334163,13.29276424,-0.298388691,-0.217030779,13.31257462,0.032849888,0.508389628,13.29276424,0.4532375,180.4593448,4.312948678,4.455079449,4.170817908,,-1.552748735,-0.670268279,,
13.99238341,-1.511779305,-1.099511235,14.01323644,0.636686876,2.913334163,13.99238341,-0.298388691,-0.217030779,14.01323644,0.032849888,0.508389628,13.99238341,0.4532375,189.9572051,4.443644511,4.595027848,4.292261173,,-1.552748735,-0.670268279,,
14.69200258,-1.511779305,-1.099511235,14.71389826,0.636686876,2.913334163,14.69200258,-0.298388691,-0.217030779,14.71389826,0.032849888,0.508389628,14.69200258,0.5313625,199.4550653,4.57111586,4.728596667,4.413635053,,-1.630873735,-0.748393279,,
15.39162175,-1.511779305,-1.099511235,15.41456008,0.636686876,2.913334163,15.39162175,-0.298388691,-0.217030779,15.41456008,0.032849888,0.508389628,15.39162175,0.476675,208.9529256,4.698193055,4.861985494,4.534400617,,-1.576186235,-0.693705779,,
16.09124092,-0.327308557,-0.238050954,16.1152219,0.636686876,2.913334163,16.09124092,0.018550603,0.013492817,16.1152219,0.032849888,0.508389628,16.09124092,0.570425,218.4507858,4.831363888,5.005246234,4.657481541,,-0.808475954,-0.556932183,,
16.79086009,-0.327308557,-0.238050954,16.81588373,0.636686876,2.913334163,16.79086009,0.018550603,0.013492817,16.81588373,0.032849888,0.508389628,16.79086009,0.570425,227.9486461,4.973246893,5.160531784,4.785962002,,-0.808475954,-0.556932183,,
17.49047926,-0.327308557,-0.238050954,17.51654555,0.636686876,2.913334163,17.49047926,0.018550603,0.013492817,17.51654555,0.032849888,0.508389628,17.49047926,0.570425,237.4465063,5.117033605,5.308636564,4.925430646,,-0.808475954,-0.556932183,,
18.19009843,-0.327308557,-0.238050954,18.21720737,0.636686876,2.913334163,18.19009843,0.018550603,0.013492817,18.21720737,0.032849888,0.508389628,18.19009843,0.6798,246.9443666,5.269577312,5.433645863,5.105508761,,-0.917850954,-0.666307183,,
18.8897176,-0.327308557,-0.238050954,18.91786919,0.636686876,2.913334163,18.8897176,0.018550603,0.013492817,18.91786919,0.032849888,0.508389628,18.8897176,0.6798,256.4422268,5.405031395,5.551526426,5.258536364,,-0.917850954,-0.666307183,,
19.58933677,-0.327308557,-0.238050954,19.61853101,0.636686876,2.913334163,19.58933677,0.018550603,0.013492817,19.61853101,0.032849888,0.508389628,19.58933677,0.6798,265.9400871,5.531367258,5.668467258,5.394267257,,-0.917850954,-0.666307183,,
20.28895594,-0.327308557,-0.238050954,20.31919284,0.636686876,2.913334163,20.28895594,0.018550603,0.013492817,20.31919284,0.032849888,0.508389628,20.28895594,0.7969875,275.4379473,5.655432358,5.785963731,5.524900986,,-1.035038454,-0.783494683,,
20.98857511,-0.327308557,-0.238050954,21.01985466,0.636686876,2.913334163,20.98857511,0.018550603,0.013492817,21.01985466,0.032849888,0.508389628,20.98857511,0.7969875,284.9358076,5.778425821,5.902838239,5.654013404,,-1.035038454,-0.783494683,,
21.68819428,-0.327308557,-0.238050954,21.72051648,0.636686876,2.913334163,21.68819428,0.018550603,0.013492817,21.72051648,0.032849888,0.508389628,21.68819428,0.7969875,294.4336678,5.895931236,6.017004819,5.774857653,,-1.035038454,-0.783494683,,
22.38781345,-0.327308557,-0.238050954,22.4211783,0.636686876,2.913334163,22.38781345,0.018550603,0.013492817,22.4211783,0.032849888,0.508389628,22.38781345,0.9219875,303.9315281,6.010715033,6.12894812,5.892481946,,-1.160038454,-0.908494683,,
23.08743262,-0.327308557,-0.238050954,23.12184012,0.636686876,2.913334163,23.08743262,0.018550603,0.013492817,23.12184012,0.032849888,0.508389628,23.08743262,0.9219875,313.4293883,6.124693752,6.240896999,6.008490505,,-1.160038454,-0.908494683,,
23.78705179,-0.327308557,-0.238050954,23.82250194,0.963237279,3.275070247,23.78705179,0.018550603,0.013492817,23.82250194,0.081243753,0.560535139,23.78705179,0.9219875,322.9272486,6.237308656,6.353793597,6.120823716,,-1.160038454,-0.908494683,,
24.48667096,-0.327308557,-0.238050954,24.52316377,0.963237279,3.275070247,24.48667096,0.018550603,0.013492817,24.52316377,0.081243753,0.560535139,24.48667096,1.039175,332.4251088,6.348910639,6.467334335,6.230486943,,-1.277225954,-1.025682183,,
25.18629013,-0.327308557,-0.238050954,25.22382559,0.963237279,3.275070247,25.18629013,0.018550603,0.013492817,25.22382559,0.081243753,0.560535139,25.18629013,1.039175,341.9229691,6.456129068,6.579590062,6.332668074,,-1.277225954,-1.025682183,,
25.8859093,-0.327308557,-0.238050954,25.92448741,0.963237279,3.275070247,25.8859093,0.018550603,0.013492817,25.92448741,0.081243753,0.560535139,25.8859093,0.9844875,351.4208293,6.557403991,6.685423228,6.429384753,,-1.222538454,-0.970994683,,
26.58552847,1.573268162,1.144241632,26.62514923,0.963237279,3.275070247,26.58552847,0.72746223,0.529141503,26.62514923,0.081243753,0.560535139,26.58552847,1.0782375,360.9186896,6.657287207,6.787821513,6.526752901,,0.066004132,-0.549095997,,
27.28514765,1.573268162,1.144241632,27.32581105,0.963237279,3.275070247,27.28514765,0.72746223,0.529141503,27.32581105,0.081243753,0.560535139,27.28514765,1.0782375,370.4165498,6.756786988,6.89053574,6.623038235,,0.066004132,-0.549095997,,
27.98476682,1.573268162,1.144241632,28.02647288,0.963237279,3.275070247,27.98476682,0.72746223,0.529141503,28.02647288,0.081243753,0.560535139,27.98476682,1.0782375,379.9144101,6.850749257,6.987891597,6.713606917,,0.066004132,-0.549095997,,
28.68438599,1.573268162,1.144241632,28.7271347,0.963237279,3.275070247,28.68438599,0.72746223,0.529141503,28.7271347,0.081243753,0.560535139,28.68438599,1.14855,389.4122704,6.943566731,7.083665108,6.803468355,,-0.004308368,-0.619408497,,
29.38400516,1.573268162,1.144241632,29.42779652,0.963237279,3.275070247,29.38400516,0.72746223,0.529141503,29.42779652,0.081243753,0.560535139,29.38400516,1.14855,398.9101306,7.03887289,7.180776186,6.896969594,,-0.004308368,-0.619408497,,
30.08362433,1.573268162,1.144241632,30.12845834,0.963237279,3.275070247,30.08362433,0.72746223,0.529141503,30.12845834,0.081243753,0.560535139,30.08362433,1.14855,408.4079909,7.134437749,7.279698185,6.989177313,,-0.004308368,-0.619408497,,
30.7832435,1.573268162,1.144241632,30.82912016,0.963237279,3.275070247,30.7832435,0.72746223,0.529141503,30.82912016,0.081243753,0.560535139,30.7832435,1.195425,417.9058511,7.23026059,7.370824519,7.08969666,,-0.051183368,-0.666283497,,
31.48286267,1.573268162,1.144241632,31.52978199,0.963237279,3.275070247,31.48286267,0.72746223,0.529141503,31.52978199,0.081243753,0.560535139,31.48286267,1.195425,427.4037114,7.321250781,7.459061536,7.183440027,,-0.051183368,-0.666283497,,
32.18248184,1.573268162,1.144241632,32.23044381,0.963237279,3.275070247,32.18248184,0.72746223,0.529141503,32.23044381,0.081243753,0.560535139,32.18248184,1.195425,436.9015716,7.407228512,7.546108607,7.268348416,,-0.051183368,-0.666283497,,
32.88210101,1.573268162,1.144241632,32.93110563,0.963237279,3.275070247,32.88210101,0.72746223,0.529141503,32.93110563,0.081243753,0.560535139,32.88210101,1.2188625,446.3994319,7.490145521,7.632770386,7.347520655,,-0.074620868,-0.689720997,,
33.58172018,1.573268162,1.144241632,33.63176745,1.494558217,3.876219854,33.58172018,0.72746223,0.529141503,33.63176745,0.247719091,0.744687234,33.58172018,1.2188625,455.8972921,7.567959739,7.712846796,7.423072682,,-0.074620868,-0.689720997,,
34.28133935,1.573268162,1.144241632,34.33242927,1.494558217,3.876219854,34.28133935,0.72746223,0.529141503,34.33242927,0.247719091,0.744687234,34.28133935,1.2188625,465.3951524,7.644524402,7.793455518,7.495593286,,-0.074620868,-0.689720997,,
34.98095852,1.573268162,1.144241632,35.0330911,1.494558217,3.876219854,34.98095852,0.72746223,0.529141503,35.0330911,0.247719091,0.744687234,34.98095852,1.2423,474.8930126,7.718343656,7.871773965,7.564913346,,-0.098058368,-0.713158497,,
35.68057769,0.011214727,0.008156459,35.73375292,1.494558217,3.876219854,35.68057769,0.206568071,0.150249011,35.73375292,0.247719091,0.744687234,35.68057769,1.2423,484.3908729,7.782802247,7.937049195,7.628555299,,-1.234143541,-1.092050989,,
36.38019686,1.938807457,1.41010092,36.43441474,1.494558217,3.876219854,36.38019686,0.963983935,0.701194399,36.43441474,0.247719091,0.744687234,36.38019686,1.2423,493.8887331,7.835304276,7.992633547,7.677975004,,0.16780092,-0.541105601,,
37.07981603,1.938807457,1.41010092,37.13507656,1.494558217,3.876219854,37.07981603,0.963983935,0.701194399,37.13507656,0.247719091,0.744687234,37.07981603,1.1563625,503.3865934,7.871710182,8.016300767,7.727119597,,0.25373842,-0.455168101,,
37.7794352,1.938807457,1.41010092,37.83573838,1.494558217,3.876219854,37.7794352,0.963983935,0.701194399,37.83573838,0.247719091,0.744687234,37.7794352,1.1563625,512.8844536,7.892961101,8.028596424,7.757325777,,0.25373842,-0.455168101,,
38.47905437,1.938807457,1.41010092,38.5364002,1.494558217,3.876219854,38.47905437,0.963983935,0.701194399,38.5364002,0.247719091,0.744687234,38.47905437,1.1719875,522.3823139,7.903853139,8.026148706,7.781557571,,0.23811342,-0.470793101,,
39.17867354,1.938807457,1.41010092,39.23706203,1.494558217,3.876219854,39.17867354,0.963983935,0.701194399,39.23706203,0.247719091,0.744687234,39.17867354,1.1719875,531.8801741,7.898008688,8.002175115,7.793842262,,0.23811342,-0.470793101,,
39.87829271,1.938807457,1.41010092,39.93772385,1.494558217,3.876219854,39.87829271,0.963983935,0.701194399,39.93772385,0.247719091,0.744687234,39.87829271,1.1719875,541.3780344,7.88111723,7.988801155,7.773433304,,0.23811342,-0.470793101,,
40.57791188,1.938807457,1.41010092,40.63838567,1.494558217,3.876219854,40.57791188,0.963983935,0.701194399,40.63838567,0.247719091,0.744687234,40.57791188,1.195425,550.8758946,7.846015289,7.985239912,7.706790667,,0.21467592,-0.494230601,,
41.27753105,1.938807457,1.41010092,41.33904749,1.494558217,3.876219854,41.27753105,0.963983935,0.701194399,41.33904749,0.247719091,0.744687234,41.27753105,1.195425,560.3737549,7.717559221,7.929336889,7.505781554,,0.21467592,-0.494230601,,
41.97715022,1.938807457,1.41010092,42.03970931,1.494558217,3.876219854,41.97715022,0.963983935,0.701194399,42.03970931,0.247719091,0.744687234,41.97715022,1.195425,569.8716152,7.551376758,7.836688977,7.26606454,,0.21467592,-0.494230601,,
42.67676939,1.938807457,1.41010092,42.74037114,1.494558217,3.876219854,42.67676939,0.963983935,0.701194399,42.74037114,0.247719091,0.744687234,42.67676939,1.2344875,579.3694754,7.389481655,7.681372776,7.097590535,,0.17561342,-0.533293101,,
43.37638856,1.938807457,1.41010092,43.44103296,2.020438611,4.485903194,43.37638856,0.963983935,0.701194399,43.44103296,0.429653211,0.954037189,43.37638856,1.2344875,588.8673357,7.215021846,7.512851944,6.917191748,,0.17561342,-0.533293101,,
44.07600773,1.938807457,1.41010092,44.14169478,2.020438611,4.485903194,44.07600773,0.963983935,0.701194399,44.14169478,0.429653211,0.954037189,44.07600773,1.2344875,598.3651959,6.990075399,7.243960077,6.73619072,,0.17561342,-0.533293101,,
44.7756269,1.938807457,1.41010092,44.8423566,2.020438611,4.485903194,44.7756269,0.963983935,0.701194399,44.8423566,0.429653211,0.954037189,44.7756269,1.2813625,607.8630562,6.786097443,7.01577395,6.556420936,,0.12873842,-0.580168101,,
45.47524608,1.938807457,1.41010092,45.54301842,2.020438611,4.485903194,45.47524608,0.963983935,0.701194399,45.54301842,0.429653211,0.954037189,45.47524608,1.2813625,617.3609164,6.602563721,6.812087133,6.39304031,,0.12873842,-0.580168101,,
46.17486525,1.938807457,1.41010092,46.24368025,2.020438611,4.485903194,46.17486525,0.963983935,0.701194399,46.24368025,0.429653211,0.954037189,46.17486525,1.2813625,626.8587767,6.427040597,6.629688069,6.224393126,,0.12873842,-0.580168101,,
46.87448442,2.998865936,2.181093089,46.94434207,2.020438611,4.485903194,46.87448442,1.342698521,0.976699734,46.94434207,0.429653211,0.954037189,46.87448442,1.3438625,636.3566369,6.244225474,6.448096175,6.040354773,,0.837230589,-0.367162766,,
47.57410359,2.998865936,2.181093089,47.64500389,2.020438611,4.485903194,47.57410359,1.342698521,0.976699734,47.64500389,0.429653211,0.954037189,47.57410359,1.2657375,645.8544972,6.049451465,6.246138615,5.852764316,,0.915355589,-0.289037766,,
48.27372276,2.998865936,2.181093089,48.34566571,2.020438611,4.485903194,48.27372276,1.342698521,0.976699734,48.34566571,0.429653211,0.954037189,48.27372276,1.2657375,655.3523574,5.844100319,6.036378131,5.651822506,,0.915355589,-0.289037766,,
48.97334193,2.998865936,2.181093089,49.04632753,2.020438611,4.485903194,48.97334193,1.342698521,0.976699734,49.04632753,0.429653211,0.954037189,48.97334193,1.3438625,664.8502177,5.644361617,5.848650044,5.440073191,,0.837230589,-0.367162766,,
49.6729611,2.998865936,2.181093089,49.74698936,2.020438611,4.485903194,49.6729611,1.342698521,0.976699734,49.74698936,0.429653211,0.954037189,49.6729611,1.3438625,674.3480779,5.448097975,5.656487808,5.239708143,,0.837230589,-0.367162766,,
50.37258027,2.998865936,2.181093089,50.44765118,2.020438611,4.485903194,50.37258027,1.342698521,0.976699734,50.44765118,0.429653211,0.954037189,50.37258027,1.3438625,683.8459382,5.245630527,5.460279781,5.030981272,,0.837230589,-0.367162766,,
51.07219944,2.998865936,2.181093089,51.148313,2.020438611,4.485903194,51.07219944,1.342698521,0.976699734,51.148313,0.429653211,0.954037189,51.07219944,1.4298,693.3437984,5.042354359,5.270364875,4.814343842,,0.751293089,-0.453100266,,
51.77181861,2.998865936,2.181093089,51.84897482,2.020438611,4.485903194,51.77181861,1.342698521,0.976699734,51.84897482,0.429653211,0.954037189,51.77181861,1.4298,702.8416587,4.850063147,5.065749533,4.634376761,,0.751293089,-0.453100266,,
52.47143778,2.998865936,2.181093089,52.54963664,2.020438611,4.485903194,52.47143778,1.342698521,0.976699734,52.54963664,0.429653211,0.954037189,52.47143778,1.4298,712.3395189,4.655625063,4.860438111,4.450812015,,0.751293089,-0.453100266,,
53.17105695,2.998865936,2.181093089,53.25029846,2.020438611,4.485903194,53.17105695,1.342698521,0.976699734,53.25029846,0.429653211,0.954037189,53.17105695,1.5313625,721.8373792,4.423778675,4.653978175,4.193579175,,0.649730589,-0.554662766,,
53.87067612,2.998865936,2.181093089,53.95096029,2.74052509,5.342718863,53.87067612,1.342698521,0.976699734,53.95096029,0.619379484,1.180526817,53.87067612,1.5313625,731.3352394,4.18853879,4.458397608,3.918679971,,0.649730589,-0.554662766,,
54.57029529,2.998865936,2.181093089,54.65162211,2.74052509,5.342718863,54.57029529,1.342698521,0.976699734,54.65162211,0.619379484,1.180526817,54.57029529,1.5313625,740.8330997,3.964479829,4.254963597,3.673996062,,0.649730589,-0.554662766,,
55.26991446,2.998865936,2.181093089,55.35228393,2.74052509,5.342718863,55.26991446,1.342698521,0.976699734,55.35228393,0.619379484,1.180526817,55.26991446,1.6407375,750.3309599,3.794559042,4.052508154,3.536609931,,0.540355589,-0.664037766,,
55.96953363,2.998865936,2.181093089,56.05294575,2.74052509,5.342718863,55.96953363,1.342698521,0.976699734,56.05294575,0.619379484,1.180526817,55.96953363,1.6407375,759.8288202,3.683527152,3.881753788,3.485300516,,0.540355589,-0.664037766,,
56.6691528,3.894836339,2.832747708,56.75360757,2.74052509,5.342718863,56.6691528,1.65448841,1.203539421,56.75360757,0.619379484,1.180526817,56.6691528,1.6407375,769.3266805,3.563830147,3.717148763,3.410511531,,1.192010208,-0.437198079,,
57.36877197,3.894836339,2.832747708,57.4542694,2.74052509,5.342718863,57.36877197,1.65448841,1.203539421,57.4542694,0.619379484,1.180526817,57.36877197,1.7657375,778.8245407,3.428905231,3.55640449,3.301405971,,1.067010208,-0.562198079,,
58.06839114,3.894836339,2.832747708,58.15493122,1.452479481,3.828055822,58.06839114,1.65448841,1.203539421,58.15493122,0.367837987,0.881999365,58.06839114,1.7657375,788.322401,3.27749283,3.385365452,3.169620207,,1.067010208,-0.562198079,,
58.76801031,3.894836339,2.832747708,58.85559304,1.452479481,3.828055822,58.76801031,1.65448841,1.203539421,58.85559304,0.367837987,0.881999365,58.76801031,1.7188625,797.8202612,3.037519083,3.202135841,2.872902326,,1.113885208,-0.515323079,,
59.46762948,3.894836339,2.832747708,59.55625486,1.452479481,3.828055822,59.46762948,1.65448841,1.203539421,59.55625486,0.367837987,0.881999365,59.46762948,1.83605,807.3181215,2.748046671,3.017175265,2.478918078,,0.996697708,-0.632510579,,
60.16724865,3.894836339,2.832747708,60.25691668,1.452479481,3.828055822,60.16724865,1.65448841,1.203539421,60.25691668,0.367837987,0.881999365,60.16724865,1.83605,816.8159817,2.496304447,2.788782522,2.203826372,,0.996697708,-0.632510579,,
60.86686782,3.894836339,2.832747708,60.95757851,1.452479481,3.828055822,60.86686782,1.65448841,1.203539421,60.95757851,0.367837987,0.881999365,60.86686782,1.96105,826.313842,2.324103701,2.568737466,2.079469937,,0.871697708,-0.757510579,,
61.56648699,3.894836339,2.832747708,61.65824033,1.452479481,3.828055822,61.56648699,1.65448841,1.203539421,61.65824033,0.367837987,0.881999365,61.56648699,1.96105,835.8117022,2.182659885,2.375319557,1.990000213,,0.871697708,-0.757510579,,
62.26610616,3.894836339,2.832747708,62.35890215,1.452479481,3.828055822,62.26610616,1.65448841,1.203539421,62.35890215,0.367837987,0.881999365,62.26610616,1.96105,845.3095625,2.04796826,2.216325558,1.879610962,,0.871697708,-0.757510579,,
62.96572533,3.894836339,2.832747708,63.05956397,1.452479481,3.828055822,62.96572533,1.65448841,1.203539421,63.05956397,0.367837987,0.881999365,62.96572533,2.070425,854.8074227,1.899562636,2.069206681,1.729918591,,0.762322708,-0.866885579,,
63.66534451,3.894836339,2.832747708,63.76022579,3.001501342,5.659044603,63.66534451,1.65448841,1.203539421,63.76022579,0.822443364,1.430918378,63.66534451,2.070425,864.305283,1.754324933,1.923495637,1.585154228,,0.762322708,-0.866885579,,
64.36496368,3.894836339,2.832747708,64.46088762,3.001501342,5.659044603,64.36496368,1.65448841,1.203539421,64.46088762,0.822443364,1.430918378,64.36496368,2.070425,873.8031432,1.62340571,1.800775658,1.446035762,,0.762322708,-0.866885579,,
65.06458285,3.894836339,2.832747708,65.16154944,3.001501342,5.659044603,65.06458285,1.65448841,1.203539421,65.16154944,0.822443364,1.430918378,65.06458285,2.1563625,883.3010035,1.479552325,1.647940273,1.311164376,,0.676385208,-0.952823079,,
65.76420202,3.894836339,2.832747708,65.86221126,3.001501342,5.659044603,65.76420202,1.65448841,1.203539421,65.86221126,0.822443364,1.430918378,65.76420202,2.1563625,892.7988637,1.333478167,1.491148017,1.175808317,,0.676385208,-0.952823079,,
66.46382119,3.894836339,2.832747708,66.56287308,3.001501342,5.659044603,66.46382119,1.65448841,1.203539421,66.56287308,0.822443364,1.430918378,66.46382119,2.1563625,902.296724,1.172097304,1.314966471,1.029228136,,0.676385208,-0.952823079,,
67.16344036,4.589008006,3.337634618,67.2635349,3.001501342,5.659044603,67.16344036,1.868819023,1.359487182,67.2635349,0.822443364,1.430918378,67.16344036,2.2344875,911.7945842,0.988784855,1.110675831,0.866893878,,1.103147118,-0.875000318,,
67.86305953,4.589008006,3.337634618,67.96419673,3.001501342,5.659044603,67.86305953,1.868819023,1.359487182,67.96419673,0.822443364,1.430918378,67.86305953,2.2344875,921.2924445,0.764283533,0.874050492,0.654516575,,1.103147118,-0.875000318,,
68.5626787,4.589008006,3.337634618,68.66485855,3.001501342,5.659044603,68.5626787,1.868819023,1.359487182,68.66485855,0.822443364,1.430918378,68.5626787,2.2344875,930.7903047,0.500977964,0.626161858,0.375794069,,1.103147118,-0.875000318,,
69.26229787,4.589008006,3.337634618,69.36552037,3.001501342,5.659044603,69.26229787,1.868819023,1.359487182,69.36552037,0.822443364,1.430918378,69.26229787,2.21105,940.288165,0.02557777,0.106461782,-0.055306242,,1.126584618,-0.851562818,,
69.96191704,4.589008006,3.337634618,70.06618219,3.001501342,5.659044603,69.96191704,1.868819023,1.359487182,70.06618219,0.822443364,1.430918378,69.96191704,2.21105,,,,,,1.126584618,-0.851562818,,
70.66153621,4.589008006,3.337634618,70.76684401,3.001501342,5.659044603,70.66153621,1.868819023,1.359487182,70.76684401,0.822443364,1.430918378,70.66153621,2.21105,,,,,,1.126584618,-0.851562818,,
71.36115538,4.589008006,3.337634618,71.46750583,3.001501342,5.659044603,71.36115538,1.868819023,1.359487182,71.46750583,0.822443364,1.430918378,71.36115538,2.2501125,,,,,,1.087522118,-0.890625318,,
72.06077455,4.589008006,3.337634618,72.16816766,3.001501342,5.659044603,72.06077455,1.868819023,1.359487182,72.16816766,0.822443364,1.430918378,72.06077455,2.2501125,,,,,,1.087522118,-0.890625318,,
72.76039372,4.589008006,3.337634618,72.86882948,3.001501342,5.659044603,72.76039372,1.868819023,1.359487182,72.86882948,0.822443364,1.430918378,72.76039372,2.2501125,,,,,,1.087522118,-0.890625318,,
73.46001289,4.589008006,3.337634618,73.5694913,3.001501342,5.659044603,73.46001289,1.868819023,1.359487182,73.5694913,0.822443364,1.430918378,73.46001289,2.289175,,,,,,1.048459618,-0.929687818,,
74.15963206,4.589008006,3.337634618,74.27015312,3.561353657,6.347110301,74.15963206,1.868819023,1.359487182,74.27015312,1.040212344,1.707010901,74.15963206,2.289175,,,,,,1.048459618,-0.929687818,,
74.85925123,4.589008006,3.337634618,74.97081494,3.561353657,6.347110301,74.85925123,1.868819023,1.359487182,74.97081494,1.040212344,1.707010901,74.85925123,2.289175,,,,,,1.048459618,-0.929687818,,
75.5588704,4.589008006,3.337634618,75.67147677,3.561353657,6.347110301,75.5588704,1.868819023,1.359487182,75.67147677,1.040212344,1.707010901,75.5588704,2.320425,,,,,,1.017209618,-0.960937818,,
76.25848957,4.589008006,3.337634618,76.37213859,3.561353657,6.347110301,76.25848957,1.868819023,1.359487182,76.37213859,1.040212344,1.707010901,76.25848957,2.320425,,,,,,1.017209618,-0.960937818,,
