DIST_green,Green_z_lit,Z_green,DIST_green_uncert,Z_green_min_stdev_mean,Z_green_max_stdev_mean,DIST_red,Red_z_lit,Z_red,DIST_red_uncert,Z_red_min_stdev_mean,Z_red_max_stdev_mean,DIST_dem,DEM_zeroed,DIST_along_transect_corrected_IS2,Manual_depths_IS2,STD_high,STD_low,,green - dem,red - dem,average(g - dem),average(r - dem)
16.08895752,3.249252981,2.363262746,16.10192203,0.487463507,3.176686142,16.08895752,1.111810707,0.808834907,16.10192203,0.272061099,0.965489253,16.08895752,0.2013125,201.8432852,2.431263572,2.497796996,2.364730149,,2.161950246,0.607522407,,
16.78847741,3.249252981,2.363262746,16.8020056,0.487463507,3.176686142,16.78847741,1.111810707,0.808834907,16.8020056,0.272061099,0.965489253,16.78847741,0.2013125,210.6190802,2.480349477,2.552368724,2.408330229,,2.161950246,0.607522407,,
17.4879973,3.249252981,2.363262746,17.50208916,0.487463507,3.176686142,17.4879973,1.111810707,0.808834907,17.50208916,0.272061099,0.965489253,17.4879973,0.22475,219.3948753,2.526059217,2.605592683,2.446525751,,2.138512746,0.584084907,,
18.18751719,3.249252981,2.363262746,18.20217273,0.487463507,3.176686142,18.18751719,1.111810707,0.808834907,18.20217273,0.272061099,0.965489253,18.18751719,0.22475,228.1706703,2.570500511,2.657610573,2.483390449,,2.138512746,0.584084907,,
18.88703709,3.249252981,2.363262746,18.90225629,0.487463507,3.176686142,18.88703709,1.111810707,0.808834907,18.90225629,0.272061099,0.965489253,18.88703709,0.16225,236.9464653,2.614941805,2.710390654,2.519492957,,2.201012746,0.646584907,,
19.58655698,3.249252981,2.363262746,19.60233986,0.487463507,3.176686142,19.58655698,1.111810707,0.808834907,19.60233986,0.272061099,0.965489253,19.58655698,0.1856875,245.7222603,2.662514941,2.760302482,2.564727399,,2.177575246,0.623147407,,
20.28607687,3.249252981,2.363262746,20.30242343,0.487463507,3.176686142,20.28607687,1.111810707,0.808834907,20.30242343,0.272061099,0.965489253,20.28607687,0.1856875,254.4980553,2.720776861,2.808875545,2.632678177,,2.177575246,0.623147407,,
20.98559676,3.249252981,2.363262746,21.00250699,0.487463507,3.176686142,20.98559676,1.111810707,0.808834907,21.00250699,0.272061099,0.965489253,20.98559676,0.1856875,263.2738503,2.775398798,2.85889892,2.691898676,,2.177575246,0.623147407,,
21.68511666,3.249252981,2.363262746,21.70259056,0.487463507,3.176686142,21.68511666,1.111810707,0.808834907,21.70259056,0.272061099,0.965489253,21.68511666,0.2169375,272.0496453,2.81508527,2.888017746,2.742152794,,2.146325246,0.591897407,,
22.38463655,3.249252981,2.363262746,22.40267413,0.487463507,3.176686142,22.38463655,1.111810707,0.808834907,22.40267413,0.272061099,0.965489253,22.38463655,0.2169375,280.8254403,2.850137445,2.915612391,2.7846625,,2.146325246,0.591897407,,
23.08415644,3.249252981,2.363262746,23.10275769,0.448471146,3.134393106,23.08415644,1.111810707,0.808834907,23.10275769,0.308038024,1.00567345,23.08415644,0.2169375,289.6012353,2.875734346,2.941325345,2.810143346,,2.146325246,0.591897407,,
23.78367633,3.249252981,2.363262746,23.80284126,0.448471146,3.134393106,23.78367633,1.111810707,0.808834907,23.80284126,0.308038024,1.00567345,23.78367633,0.240375,298.3770303,2.897073588,2.969956916,2.82419026,,2.122887746,0.568459907,,
24.48319622,3.249252981,2.363262746,24.50292483,0.448471146,3.134393106,24.48319622,1.111810707,0.808834907,24.50292483,0.308038024,1.00567345,24.48319622,0.240375,307.1528254,2.920776741,2.994157125,2.847396357,,2.122887746,0.568459907,,
25.18271612,3.249252981,2.363262746,25.20300839,0.448471146,3.134393106,25.18271612,1.111810707,0.808834907,25.20300839,0.308038024,1.00567345,25.18271612,0.240375,315.9286204,2.944493954,3.013082545,2.875905362,,2.122887746,0.568459907,,
25.88223601,3.249252981,2.363262746,25.90309196,0.448471146,3.134393106,25.88223601,1.111810707,0.808834907,25.90309196,0.308038024,1.00567345,25.88223601,0.2638125,324.7044154,2.956904211,3.02697984,2.886828581,,2.099450246,0.545022407,,
26.5817559,3.63616312,2.64467834,26.60317553,0.448471146,3.134393106,26.5817559,1.247256608,0.907389073,26.60317553,0.308038024,1.00567345,26.5817559,0.2638125,333.4802104,2.959566641,3.028210491,2.890922791,,2.38086584,0.643576573,,
27.28127579,3.63616312,2.64467834,27.30325909,0.448471146,3.134393106,27.28127579,1.247256608,0.907389073,27.30325909,0.308038024,1.00567345,27.28127579,0.28725,342.2560054,2.957354171,3.028529665,2.886178677,,2.35742834,0.620139073,,
27.98079568,3.63616312,2.64467834,28.00334266,0.448471146,3.134393106,27.98079568,1.247256608,0.907389073,28.00334266,0.308038024,1.00567345,27.98079568,0.28725,351.0318004,2.952874557,3.027173302,2.878575812,,2.35742834,0.620139073,,
28.68031558,3.63616312,2.64467834,28.70342623,0.448471146,3.134393106,28.68031558,1.247256608,0.907389073,28.70342623,0.308038024,1.00567345,28.68031558,0.28725,359.8075954,2.948322225,3.026449986,2.870194464,,2.35742834,0.620139073,,
29.37983547,3.63616312,2.64467834,29.40350979,0.448471146,3.134393106,29.37983547,1.247256608,0.907389073,29.40350979,0.308038024,1.00567345,29.37983547,0.3106875,368.5833904,2.935258501,3.024017266,2.846499735,,2.33399084,0.596701573,,
30.07935536,3.63616312,2.64467834,30.10359336,0.448471146,3.134393106,30.07935536,1.247256608,0.907389073,30.10359336,0.308038024,1.00567345,30.07935536,0.256,377.3591854,2.920638251,3.021768953,2.81950755,,2.38867834,0.651389073,,
30.77887525,3.63616312,2.64467834,30.80367693,0.448471146,3.134393106,30.77887525,1.247256608,0.907389073,30.80367693,0.308038024,1.00567345,30.77887525,0.256,386.1349804,2.903281896,3.019641221,2.786922572,,2.38867834,0.651389073,,
31.47839514,3.63616312,2.64467834,31.50376049,0.448471146,3.134393106,31.47839514,1.247256608,0.907389073,31.50376049,0.308038024,1.00567345,31.47839514,0.2794375,394.9107755,2.883434828,3.015316982,2.751552675,,2.36524084,0.627951573,,
32.17791504,3.63616312,2.64467834,32.20384406,0.448471146,3.134393106,32.17791504,1.247256608,0.907389073,32.20384406,0.308038024,1.00567345,32.17791504,0.2794375,403.6865705,2.862493857,3.010996447,2.713991267,,2.36524084,0.627951573,,
32.87743493,3.63616312,2.64467834,32.90392762,0.18143865,2.846721058,32.87743493,1.247256608,0.907389073,32.90392762,0.299346164,0.995943261,32.87743493,0.2794375,412.4623655,2.840752056,3.004450372,2.677053741,,2.36524084,0.627951573,,
33.57695482,3.63616312,2.64467834,33.60401119,0.18143865,2.846721058,33.57695482,1.247256608,0.907389073,33.60401119,0.299346164,0.995943261,33.57695482,0.2950625,421.2381605,2.81820146,2.995319098,2.641083821,,2.34961584,0.612326573,,
34.27647471,3.63616312,2.64467834,34.30409476,0.18143865,2.846721058,34.27647471,1.247256608,0.907389073,34.30409476,0.299346164,0.995943261,34.27647471,0.2950625,430.0139555,2.789747697,2.980170222,2.599325171,,2.34961584,0.612326573,,
34.97599461,3.63616312,2.64467834,35.00417832,0.18143865,2.846721058,34.97599461,1.247256608,0.907389073,35.00417832,0.299346164,0.995943261,34.97599461,0.2950625,438.7897505,2.754655615,2.956908765,2.552402464,,2.34961584,0.612326573,,
35.6755145,3.63616312,2.64467834,35.70426189,0.18143865,2.846721058,35.6755145,1.247256608,0.907389073,35.70426189,0.299346164,0.995943261,35.6755145,0.3185,447.5655455,2.70601284,2.910022015,2.502003665,,2.32617834,0.588889073,,
36.37503439,4.135545197,3.007901773,36.40434546,0.18143865,2.846721058,36.37503439,1.37943402,1.003570402,36.40434546,0.299346164,0.995943261,36.37503439,0.3185,456.3413405,2.651538418,2.857698349,2.445378487,,2.689401773,0.685070402,,
37.07455428,4.135545197,3.007901773,37.10442902,0.18143865,2.846721058,37.07455428,1.37943402,1.003570402,37.10442902,0.299346164,0.995943261,37.07455428,0.3185,465.1171355,2.608223913,2.820925391,2.395522436,,2.689401773,0.685070402,,
37.77407417,4.135545197,3.007901773,37.80451259,0.18143865,2.846721058,37.77407417,1.37943402,1.003570402,37.80451259,0.299346164,0.995943261,37.77407417,0.3419375,473.8929305,2.596040969,2.791960625,2.400121312,,2.665964273,0.661632902,,
38.47359407,4.135545197,3.007901773,38.50459616,0.18143865,2.846721058,38.47359407,1.37943402,1.003570402,38.50459616,0.299346164,0.995943261,38.47359407,0.3419375,482.6687256,2.597264706,2.776211275,2.418318137,,2.665964273,0.661632902,,
39.17311396,4.135545197,3.007901773,39.20467972,0.18143865,2.846721058,39.17311396,1.37943402,1.003570402,39.20467972,0.299346164,0.995943261,39.17311396,0.3419375,491.4445206,2.611720851,2.770327535,2.453114168,,2.665964273,0.661632902,,
39.87263385,4.135545197,3.007901773,39.90476329,0.18143865,2.846721058,39.87263385,1.37943402,1.003570402,39.90476329,0.299346164,0.995943261,39.87263385,0.365375,500.2203156,2.623473883,2.767741137,2.479206629,,2.642526773,0.638195402,,
40.57215374,4.135545197,3.007901773,40.60484686,0.18143865,2.846721058,40.57215374,1.37943402,1.003570402,40.60484686,0.299346164,0.995943261,40.57215374,0.3106875,508.9961106,2.630504212,2.762464473,2.498543951,,2.697214273,0.692882902,,
41.27167363,4.135545197,3.007901773,41.30493042,0.18143865,2.846721058,41.27167363,1.37943402,1.003570402,41.30493042,0.299346164,0.995943261,41.27167363,0.3106875,517.7719056,2.625237429,2.752774434,2.497700425,,2.697214273,0.692882902,,
41.97119353,4.135545197,3.007901773,42.00501399,0.18143865,2.846721058,41.97119353,1.37943402,1.003570402,42.00501399,0.299346164,0.995943261,41.97119353,0.334125,526.5477006,2.599151371,2.738777071,2.459525671,,2.673776773,0.669445402,,
42.67071342,4.135545197,3.007901773,42.70509756,0.18143865,2.846721058,42.67071342,1.37943402,1.003570402,42.70509756,0.299346164,0.995943261,42.67071342,0.334125,535.3234956,2.572053552,2.725597365,2.418509739,,2.673776773,0.669445402,,
43.37023331,4.135545197,3.007901773,43.40518112,0.380919825,3.061296403,43.37023331,1.37943402,1.003570402,43.40518112,0.449197273,1.165615,43.37023331,0.334125,544.0992906,2.534890046,2.686507785,2.383272306,,2.673776773,0.669445402,,
44.0697532,4.135545197,3.007901773,44.10526469,0.380919825,3.061296403,44.0697532,1.37943402,1.003570402,44.10526469,0.449197273,1.165615,44.0697532,0.3575625,552.8750856,2.471135667,2.603318162,2.338953172,,2.650339273,0.646007902,,
44.7692731,4.135545197,3.007901773,44.80534825,0.380919825,3.061296403,44.7692731,1.37943402,1.003570402,44.80534825,0.449197273,1.165615,44.7692731,0.3575625,561.6508806,2.412021047,2.543802083,2.280240012,,2.650339273,0.646007902,,
45.46879299,4.135545197,3.007901773,45.50543182,0.380919825,3.061296403,45.46879299,1.37943402,1.003570402,45.50543182,0.449197273,1.165615,45.46879299,0.3575625,570.4266757,2.339170609,2.479019522,2.199321695,,2.650339273,0.646007902,,
46.16831288,4.135545197,3.007901773,46.20551539,0.380919825,3.061296403,46.16831288,1.37943402,1.003570402,46.20551539,0.449197273,1.165615,46.16831288,0.381,579.2024707,2.267246552,2.418039968,2.116453136,,2.626901773,0.622570402,,
46.86783277,4.554953405,3.312958774,46.90559895,0.380919825,3.061296403,46.86783277,1.500112577,1.091389561,46.90559895,0.449197273,1.165615,46.86783277,0.381,587.9782657,2.198278583,2.347187975,2.049369191,,2.931958774,0.710389561,,
47.56735266,4.554953405,3.312958774,47.60568252,0.380919825,3.061296403,47.56735266,1.500112577,1.091389561,47.60568252,0.449197273,1.165615,47.56735266,0.381,596.7540607,2.14681323,2.290566168,2.003060292,,2.931958774,0.710389561,,
48.26687256,4.554953405,3.312958774,48.30576609,0.380919825,3.061296403,48.26687256,1.500112577,1.091389561,48.30576609,0.449197273,1.165615,48.26687256,0.41225,605.5298557,2.104562682,2.240726778,1.968398586,,2.900708774,0.679139561,,
48.96639245,4.554953405,3.312958774,49.00584965,0.380919825,3.061296403,48.96639245,1.500112577,1.091389561,49.00584965,0.449197273,1.165615,48.96639245,0.41225,614.3056507,2.058101553,2.191182411,1.925020694,,2.900708774,0.679139561,,
49.66591234,4.554953405,3.312958774,49.70593322,0.380919825,3.061296403,49.66591234,1.500112577,1.091389561,49.70593322,0.449197273,1.165615,49.66591234,0.4435,623.0814457,2.021203113,2.150796355,1.891609872,,2.869458774,0.647889561,,
50.36543223,4.554953405,3.312958774,50.40601679,0.380919825,3.061296403,50.36543223,1.500112577,1.091389561,50.40601679,0.449197273,1.165615,50.36543223,0.4435,631.8572407,1.989571347,2.111365141,1.867777553,,2.869458774,0.647889561,,
51.06495212,4.554953405,3.312958774,51.10610035,0.380919825,3.061296403,51.06495212,1.500112577,1.091389561,51.10610035,0.449197273,1.165615,51.06495212,0.4435,640.6330357,1.958516175,2.072958049,1.844074301,,2.869458774,0.647889561,,
51.76447202,4.554953405,3.312958774,51.80618392,0.380919825,3.061296403,51.76447202,1.500112577,1.091389561,51.80618392,0.449197273,1.165615,51.76447202,0.4356875,649.4088307,1.927818166,2.034969727,1.820666604,,2.877271274,0.655702061,,
52.46399191,4.554953405,3.312958774,52.50626749,0.380919825,3.061296403,52.46399191,1.500112577,1.091389561,52.50626749,0.449197273,1.165615,52.46399191,0.4356875,658.1846258,1.895487267,1.997643661,1.793330874,,2.877271274,0.655702061,,
53.1635118,4.554953405,3.312958774,53.20635105,0.312326893,2.987297072,53.1635118,1.500112577,1.091389561,53.20635105,0.49647684,1.219977175,53.1635118,0.4356875,666.9604208,1.862453374,1.96203895,1.762867799,,2.877271274,0.655702061,,
53.86303169,4.554953405,3.312958774,53.90643462,0.312326893,2.987297072,53.86303169,1.500112577,1.091389561,53.90643462,0.49647684,1.219977175,53.86303169,0.4825625,675.7362158,1.836550786,1.936290838,1.736810734,,2.830396274,0.608827061,,
54.56255158,4.554953405,3.312958774,54.60651819,0.312326893,2.987297072,54.56255158,1.500112577,1.091389561,54.60651819,0.49647684,1.219977175,54.56255158,0.4825625,684.5120108,1.813220242,1.913619456,1.712821027,,2.830396274,0.608827061,,
55.26207148,4.554953405,3.312958774,55.30660175,0.312326893,2.987297072,55.26207148,1.500112577,1.091389561,55.30660175,0.49647684,1.219977175,55.26207148,0.4825625,693.2878058,1.792822198,1.893985758,1.691658637,,2.830396274,0.608827061,,
55.96159137,4.554953405,3.312958774,56.00668532,0.312326893,2.987297072,55.96159137,1.500112577,1.091389561,56.00668532,0.49647684,1.219977175,55.96159137,0.521625,702.0636008,1.771188862,1.869833515,1.672544209,,2.791333774,0.569764561,,
56.66111126,4.75451076,3.458107782,56.70676888,0.312326893,2.987297072,56.66111126,1.625342283,1.18252644,56.70676888,0.49647684,1.219977175,56.66111126,0.521625,710.8393958,1.745317086,1.843845132,1.646789041,,2.936482782,0.66090144,,
57.36063115,4.75451076,3.458107782,57.40685245,0.312326893,2.987297072,57.36063115,1.625342283,1.18252644,57.40685245,0.49647684,1.219977175,57.36063115,0.521625,719.6151908,1.714282165,1.81453918,1.614025149,,2.936482782,0.66090144,,
58.06015105,4.75451076,3.458107782,58.10693602,0.312326893,2.987297072,58.06015105,1.625342283,1.18252644,58.10693602,0.49647684,1.219977175,58.06015105,0.5606875,728.3909858,1.67234819,1.78297039,1.56172599,,2.897420282,0.62183894,,
58.75967094,4.75451076,3.458107782,58.80701958,0.312326893,2.987297072,58.75967094,1.625342283,1.18252644,58.80701958,0.49647684,1.219977175,58.75967094,0.5606875,737.1667808,1.627143889,1.749979933,1.504307844,,2.897420282,0.62183894,,
59.45919083,4.75451076,3.458107782,59.50710315,0.403983135,3.086228363,59.45919083,1.625342283,1.18252644,59.50710315,0.558469484,1.291840288,59.45919083,0.5606875,745.9425759,1.567535528,1.693525445,1.44154561,,2.897420282,0.62183894,,
60.15871072,4.75451076,3.458107782,60.20718672,0.403983135,3.086228363,60.15871072,1.625342283,1.18252644,60.20718672,0.558469484,1.291840288,60.15871072,0.6075625,754.7183709,1.49858821,1.625837121,1.371339299,,2.850545282,0.57496394,,
60.85823061,4.75451076,3.458107782,60.90727028,0.403983135,3.086228363,60.85823061,1.625342283,1.18252644,60.90727028,0.558469484,1.291840288,60.85823061,0.6075625,763.4941659,1.432670001,1.565523834,1.299816168,,2.850545282,0.57496394,,
61.55775051,4.75451076,3.458107782,61.60735385,0.403983135,3.086228363,61.55775051,1.625342283,1.18252644,61.60735385,0.558469484,1.291840288,61.55775051,0.6075625,772.2699609,1.372646956,1.515477143,1.229816768,,2.850545282,0.57496394,,
62.2572704,4.75451076,3.458107782,62.30743742,0.403983135,3.086228363,62.2572704,1.625342283,1.18252644,62.30743742,0.558469484,1.291840288,62.2572704,0.6075625,781.0457559,1.309542387,1.466326052,1.152758722,,2.850545282,0.57496394,,
62.95679029,4.75451076,3.458107782,63.00752098,0.534638278,3.227951688,62.95679029,1.625342283,1.18252644,63.00752098,0.658496618,1.409149506,62.95679029,0.6075625,789.8215509,1.235132248,1.407371366,1.062893131,,2.850545282,0.57496394,,
63.65631018,4.75451076,3.458107782,63.70760455,0.534638278,3.227951688,63.65631018,1.625342283,1.18252644,63.70760455,0.658496618,1.409149506,63.65631018,0.6075625,798.5973459,1.159709599,1.345583659,0.97383554,,2.850545282,0.57496394,,
64.35583007,4.75451076,3.458107782,64.40768812,0.534638278,3.227951688,64.35583007,1.625342283,1.18252644,64.40768812,0.658496618,1.409149506,64.35583007,0.6544375,807.3731409,1.060192911,1.268466987,0.851918835,,2.803670282,0.52808894,,
65.05534997,4.75451076,3.458107782,65.10777168,0.534638278,3.227951688,65.05534997,1.625342283,1.18252644,65.10777168,0.658496618,1.409149506,65.05534997,0.6544375,816.1489359,0.95088456,1.195903235,0.705865884,,2.803670282,0.52808894,,
65.75486986,4.75451076,3.458107782,65.80785525,0.534638278,3.227951688,65.75486986,1.625342283,1.18252644,65.80785525,0.658496618,1.409149506,65.75486986,0.6544375,824.9247309,0.870677751,1.166510734,0.574844769,,2.803670282,0.52808894,,
66.45438975,4.75451076,3.458107782,66.50793882,0.534638278,3.227951688,66.45438975,1.625342283,1.18252644,66.50793882,0.658496618,1.409149506,66.45438975,0.6935,833.700526,0.714315487,1.020773546,0.407857427,,2.764607782,0.48902644,,
67.15390964,4.694746002,3.414637543,67.20802238,0.534638278,3.227951688,67.15390964,1.747288303,1.271279862,67.20802238,0.658496618,1.409149506,67.15390964,0.6935,842.476321,0.525842631,0.798005812,0.25367945,,2.721137543,0.577779862,,
67.85342953,4.694746002,3.414637543,67.90810595,0.534638278,3.227951688,67.85342953,1.747288303,1.271279862,67.90810595,0.658496618,1.409149506,67.85342953,0.6935,851.252116,0.314815792,0.468402196,0.161229389,,2.721137543,0.577779862,,
68.55294943,4.694746002,3.414637543,68.60818951,0.534638278,3.227951688,68.55294943,1.747288303,1.271279862,68.60818951,0.658496618,1.409149506,68.55294943,0.7325625,860.027911,0.180577494,0.293779778,0.067375209,,2.682075043,0.538717362,,
69.25246932,4.694746002,3.414637543,69.30827308,0.534638278,3.227951688,69.25246932,1.747288303,1.271279862,69.30827308,0.658496618,1.409149506,69.25246932,0.7325625,868.803706,0.011131113,0.045573217,-0.02331099,,2.682075043,0.538717362,,
69.95198921,4.694746002,3.414637543,70.00835665,0.534638278,3.227951688,69.95198921,1.747288303,1.271279862,70.00835665,0.658496618,1.409149506,69.95198921,0.7325625,,,,,,2.682075043,0.538717362,,
70.6515091,4.694746002,3.414637543,70.70844021,0.534638278,3.227951688,70.6515091,1.747288303,1.271279862,70.70844021,0.658496618,1.409149506,70.6515091,0.771625,,,,,,2.643012543,0.499654862,,
71.351029,4.694746002,3.414637543,71.40852378,0.534638278,3.227951688,71.351029,1.747288303,1.271279862,71.40852378,0.658496618,1.409149506,71.351029,0.771625,,,,,,2.643012543,0.499654862,,
72.05054889,4.694746002,3.414637543,72.10860735,0.534638278,3.227951688,72.05054889,1.747288303,1.271279862,72.10860735,0.658496618,1.409149506,72.05054889,0.8106875,,,,,,2.603950043,0.460592362,,
72.75006878,4.694746002,3.414637543,72.80869091,0.534638278,3.227951688,72.75006878,1.747288303,1.271279862,72.80869091,0.658496618,1.409149506,72.75006878,0.756,,,,,,2.658637543,0.515279862,,
73.44958867,4.694746002,3.414637543,73.50877448,0.646386397,3.349815088,73.44958867,1.747288303,1.271279862,73.50877448,0.773990986,1.546590586,73.44958867,0.756,,,,,,2.658637543,0.515279862,,
74.14910856,4.694746002,3.414637543,74.20885805,0.646386397,3.349815088,74.14910856,1.747288303,1.271279862,74.20885805,0.773990986,1.546590586,74.14910856,0.7950625,,,,,,2.619575043,0.476217362,,
74.84862846,4.694746002,3.414637543,74.90894161,0.646386397,3.349815088,74.84862846,1.747288303,1.271279862,74.90894161,0.773990986,1.546590586,74.84862846,0.7950625,,,,,,2.619575043,0.476217362,,
75.54814835,4.694746002,3.414637543,75.60902518,0.646386397,3.349815088,75.54814835,1.747288303,1.271279862,75.60902518,0.773990986,1.546590586,75.54814835,0.7950625,,,,,,2.619575043,0.476217362,,
76.24766824,4.694746002,3.414637543,76.30910875,0.646386397,3.349815088,76.24766824,1.747288303,1.271279862,76.30910875,0.773990986,1.546590586,76.24766824,0.8263125,,,,,,2.588325043,0.444967362,,
76.94718813,4.439504801,3.2289869,77.00919231,0.646386397,3.349815088,76.94718813,1.696134834,1.234049107,77.00919231,0.773990986,1.546590586,76.94718813,0.8263125,,,,,,2.4026744,0.407736607,,
77.64670802,4.439504801,3.2289869,77.70927588,0.646386397,3.349815088,77.64670802,1.696134834,1.234049107,77.70927588,0.773990986,1.546590586,77.64670802,0.8263125,,,,,,2.4026744,0.407736607,,
78.34622792,4.439504801,3.2289869,78.40935945,0.646386397,3.349815088,78.34622792,1.696134834,1.234049107,78.40935945,0.773990986,1.546590586,78.34622792,0.8419375,,,,,,2.3870494,0.392111607,,
