DIST_green,Z_green,Z_green_min_Ad,Z_green_max_Ad,DIST_red,Z_red,Z_red_min_Ad,Z_red_max_Ad,DIST_dem,DEM_uncorrected_z,Z_corrected_dem,DIST_along_transect_corrected_IS2,Manual_depths_IS2,STD_high,STD_low,,DEM_first_zero
0,-0.084574051,-3.418299675,2.526903868,0,-0.193145871,-0.287256628,0.001279799,0,1274.6254,0.40555,0,0.000288293,0.001199955,-0.000623369,,0
0.699764625,-0.084574051,-3.418299675,2.526903868,0.699764625,-0.193145871,-0.287256628,0.001279799,1.997310763,1274.4968,0.53415,13.83978925,0.12522777,0.192948634,0.057506906,,0.1286
1.39952925,-0.084574051,-3.418299675,2.526903868,1.39952925,-0.193145871,-0.287256628,0.001279799,3.994616932,1274.5465,0.48445,27.67957851,0.238369977,0.349219249,0.127520705,,0.0789
2.099293875,-0.084574051,-3.418299675,2.526903868,2.099293875,-0.193145871,-0.287256628,0.001279799,5.991827798,1274.5201,0.51085,41.51936776,0.333876599,0.47305337,0.194699828,,0.1053
2.799058501,-0.084574051,-3.418299675,2.526903868,2.799058501,-0.193145871,-0.287256628,0.001279799,7.989138561,1274.4062,0.62475,55.35915701,0.419125788,0.581306486,0.256945089,,0.2192
3.498823126,-0.084574051,-3.418299675,2.526903868,3.498823126,-0.193145871,-0.287256628,0.001279799,9.98644473,1274.3095,0.72145,69.19894626,0.501197534,0.688103034,0.314292033,,0.3159
4.198587751,-0.084574051,-3.418299675,2.526903868,4.198587751,-0.193145871,-0.287256628,0.001279799,11.98375549,1274.0326,0.99835,83.03873552,0.597704295,0.802043617,0.393364973,,0.5928
4.898352376,-0.084574051,-3.418299675,2.526903868,4.898352376,-0.193145871,-0.287256628,0.001279799,13.98096177,1274.0319,0.99905,96.87852477,0.70560256,0.915767545,0.495437575,,0.5935
5.598117001,0.222276628,-3.111449003,2.833754778,5.598117001,-0.040918391,-0.135029063,0.153507367,15.97827253,1274.1158,0.91515,110.718314,0.812519653,1.02658219,0.598457115,,0.5096
6.297881626,0.222276628,-3.111449003,2.833754778,6.297881626,-0.040918391,-0.135029063,0.153507367,17.97558329,1274.3121,0.71885,124.5581033,0.922393111,1.128472132,0.716314089,,0.3133
6.997646251,0.222276628,-3.111449003,2.833754778,6.997646251,-0.040918391,-0.135029063,0.153507367,19.97288946,1274.1746,0.85635,138.3978925,1.034649673,1.235428912,0.833870434,,0.4508
7.697410876,0.222276628,-3.111449003,2.833754778,7.697410876,-0.040918391,-0.135029063,0.153507367,21.97020022,1274.2593,0.77165,152.2376818,1.143300197,1.340427487,0.946172908,,0.3661
8.397175502,0.222276628,-3.111449003,2.833754778,8.397175502,-0.040918391,-0.135029063,0.153507367,23.96741109,1274.3062,0.72475,166.077471,1.253108914,1.44569584,1.060521989,,0.3192
9.096940127,0.222276628,-3.111449003,2.833754778,9.096940127,-0.040918391,-0.135029063,0.153507367,25.96471725,1274.4308,0.60015,179.9172603,1.359500699,1.546787057,1.172214341,,0.1946
9.796704752,0.222276628,-3.111449003,2.833754778,9.796704752,-0.040918391,-0.135029063,0.153507367,27.96202802,1274.1974,0.83355,193.7570495,1.461987914,1.647783028,1.2761928,,0.428
10.49646938,0.222276628,-3.111449003,2.833754778,10.49646938,-0.040918391,-0.135029063,0.153507367,29.95933419,1273.9775,1.05345,207.5968388,1.564473242,1.739514789,1.389431695,,0.6479
11.196234,0.222276628,-3.111449003,2.833754778,11.196234,-0.040918391,-0.135029063,0.153507367,31.95664495,1273.744,1.28695,221.436628,1.665312247,1.82886743,1.501757064,,0.8814
11.89599863,0.222276628,-3.111449003,2.833754778,11.89599863,-0.040918391,-0.135029063,0.153507367,33.95385582,1273.6439,1.38705,235.2764173,1.755354513,1.906102313,1.604606712,,0.9815
12.59576325,0.222276628,-3.111449003,2.833754778,12.59576325,-0.040918391,-0.135029063,0.153507367,35.95116198,1273.5812,1.44975,249.1162065,1.840722016,1.983365544,1.698078489,,1.0442
13.29552788,0.222276628,-3.111449003,2.833754778,13.29552788,-0.040918391,-0.135029063,0.153507367,37.94847274,1273.6367,1.39425,262.9559958,1.927199549,2.068995497,1.785403602,,0.9887
13.9952925,0.222276628,-3.111449003,2.833754778,13.9952925,-0.040918391,-0.135029063,0.153507367,39.94578351,1273.7108,1.32015,276.7957851,2.015126739,2.158375929,1.871877549,,0.9146
14.69505713,0.222276628,-3.111449003,2.833754778,14.69505713,-0.040918391,-0.135029063,0.153507367,41.94298978,1273.8205,1.21045,290.6355743,2.112426861,2.259799904,1.965053819,,0.8049
15.39482175,0.222276628,-3.111449003,2.833754778,15.39482175,-0.040918391,-0.135029063,0.153507367,43.94030054,1273.8972,1.13375,304.4753636,2.214980396,2.363610859,2.066349932,,0.7282
16.09458638,0.826948941,-2.50677681,3.438426733,16.09458638,0.135587171,0.04147644,0.330012858,45.9376113,1273.8873,1.14365,318.3151528,2.318423939,2.474535591,2.162312287,,0.7381
16.794351,0.826948941,-2.50677681,3.438426733,16.794351,0.135587171,0.04147644,0.330012858,47.93491747,1273.7224,1.30855,332.1549421,2.414871971,2.578974222,2.25076972,,0.903
17.49411563,0.826948941,-2.50677681,3.438426733,17.49411563,0.135587171,0.04147644,0.330012858,49.93222824,1273.6677,1.36325,345.9947313,2.518679628,2.680482745,2.356876512,,0.9577
18.19388025,0.826948941,-2.50677681,3.438426733,18.19388025,0.135587171,0.04147644,0.330012858,51.92943451,1273.6764,1.35455,359.8345206,2.633177996,2.775973871,2.49038212,,0.949
18.89364488,0.826948941,-2.50677681,3.438426733,18.89364488,0.135587171,0.04147644,0.330012858,53.92674527,1273.6857,1.34525,373.6743098,2.727024841,2.869525718,2.584523964,,0.9397
19.5934095,0.826948941,-2.50677681,3.438426733,19.5934095,0.135587171,0.04147644,0.330012858,55.92405603,1273.5435,1.48745,387.5140991,2.806919891,2.946230072,2.66760971,,1.0819
20.29317413,0.826948941,-2.50677681,3.438426733,20.29317413,0.135587171,0.04147644,0.330012858,57.9213622,1273.4037,1.62725,401.3538883,2.872320242,3.008554803,2.73608568,,1.2217
20.99293875,0.826948941,-2.50677681,3.438426733,20.99293875,0.135587171,0.04147644,0.330012858,59.91857307,1273.3856,1.64535,415.1936776,2.930590781,3.065812053,2.795369508,,1.2398
21.69270338,0.826948941,-2.50677681,3.438426733,21.69270338,0.135587171,0.04147644,0.330012858,61.91588383,1273.4775,1.55345,429.0334668,2.976679239,3.110496062,2.842862417,,1.1479
22.392468,0.826948941,-2.50677681,3.438426733,22.392468,0.135587171,0.04147644,0.330012858,63.91319,1273.581,1.44995,442.8732561,3.013863812,3.14747385,2.880253773,,1.0444
