DIST_green,Green_z_lit,Z_green,DIST_green_uncert,Z_green_min_stdev_mean,Z_green_max_stdev_mean,DIST_red,Red_z_lit,Z_red,DIST_red_uncert,Z_red_min_stdev_mean,Z_red_max_stdev_mean,DIST_dem,DEM_zeroed,DIST_along_transect_corrected_IS2,Manual_depths_IS2,STD_high,STD_low,,green - dem,red - dem,average(g - dem),average(r - dem)
68.59695737,5.223329394,3.806834572,68.54382262,3.16136601,5.517525478,68.59695737,2.576140812,1.875654325,68.54382262,1.357459935,2.107239645,68.59695737,1.025875,893.8391414,0.481893022,0.795050342,0.168735703,,2.780959572,0.849779325,,
69.29692632,5.223329394,3.806834572,69.24324938,3.16136601,5.517525478,69.29692632,2.576140812,1.875654325,69.24324938,1.357459935,2.107239645,69.29692632,1.025875,902.959949,0.059978348,0.19246074,-0.072504045,,2.780959572,0.849779325,,
69.99689527,5.223329394,3.806834572,69.94267614,3.16136601,5.517525478,69.99689527,2.576140812,1.875654325,69.94267614,1.357459935,2.107239645,69.99689527,1.025875,,,,,,2.780959572,0.849779325,,
70.69686422,5.223329394,3.806834572,70.6421029,3.16136601,5.517525478,70.69686422,2.576140812,1.875654325,70.6421029,1.357459935,2.107239645,70.69686422,1.07275,,,,,,2.734084572,0.802904325,,
71.39683318,5.39048876,3.928784039,71.34152967,3.16136601,5.517525478,71.39683318,2.692555989,1.960558143,71.34152967,1.357459935,2.107239645,71.39683318,1.07275,,,,,,2.856034039,0.887808143,,
72.09680213,5.39048876,3.928784039,72.04095643,3.16136601,5.517525478,72.09680213,2.692555989,1.960558143,72.04095643,1.357459935,2.107239645,72.09680213,1.07275,,,,,,2.856034039,0.887808143,,
72.79677108,5.39048876,3.928784039,72.74038319,3.244365118,5.621386321,72.79677108,2.692555989,1.960558143,72.74038319,1.464053133,2.248790432,72.79677108,1.1274375,,,,,,2.801346539,0.833120643,,
73.49674003,5.39048876,3.928784039,73.43980995,3.244365118,5.621386321,73.49674003,2.692555989,1.960558143,73.43980995,1.464053133,2.248790432,73.49674003,1.1274375,,,,,,2.801346539,0.833120643,,
74.19670899,5.39048876,3.928784039,74.13923671,3.244365118,5.621386321,74.19670899,2.692555989,1.960558143,74.13923671,1.464053133,2.248790432,74.19670899,1.1274375,,,,,,2.801346539,0.833120643,,
74.89667794,5.39048876,3.928784039,74.83866347,3.244365118,5.621386321,74.89667794,2.692555989,1.960558143,74.83866347,1.464053133,2.248790432,74.89667794,1.1743125,,,,,,2.754471539,0.786245643,,
75.59664689,5.39048876,3.928784039,75.53809023,3.244365118,5.621386321,75.59664689,2.692555989,1.960558143,75.53809023,1.464053133,2.248790432,75.59664689,1.2680625,,,,,,2.660721539,0.692495643,,
76.29661585,5.39048876,3.928784039,76.237517,3.244365118,5.621386321,76.29661585,2.692555989,1.960558143,76.237517,1.464053133,2.248790432,76.29661585,1.2680625,,,,,,2.660721539,0.692495643,,
76.9965848,5.39048876,3.928784039,76.93694376,3.244365118,5.621386321,76.9965848,2.692555989,1.960558143,76.93694376,1.464053133,2.248790432,76.9965848,1.3149375,,,,,,2.613846539,0.645620643,,
