DIST_green,Z_green,Z_green_min_Ad,Z_green_max_Ad,DIST_red,Z_red,Z_red_min_Ad,Z_red_max_Ad,DIST_dem,DEM_uncorrected_z,Z_corrected_dem,DIST_along_transect_corrected_IS2,Manual_depths_IS2,STD_high,STD_low,,DEM_first_zero
34.99796364,0.955075204,-3.219352484,4.048119068,34.99796364,0.401005149,-1.008548975,1.066127181,99.68893304,1165.0447,1.26275,472.9400056,5.918565039,6.082862139,5.75426794,,2.183
35.69792292,0.955075204,-3.219352484,4.048119068,35.69792292,0.401005149,-1.008548975,1.066127181,101.6858907,1164.9675,1.33995,482.1988057,5.901158876,6.092482294,5.709835458,,2.2602
36.39788219,0.955075204,-3.219352484,4.048119068,36.39788219,0.401005149,-1.008548975,1.066127181,103.6829466,1164.7363,1.57115,491.4576058,5.892518872,6.106282893,5.678754851,,2.4914
37.09784146,0.955075204,-3.219352484,4.048119068,37.09784146,0.401005149,-1.008548975,1.066127181,105.6799042,1164.346,1.96145,500.7164059,5.900533394,6.123255598,5.677811189,,2.8817
37.79780073,0.955075204,-3.219352484,4.048119068,37.79780073,0.401005149,-1.008548975,1.066127181,107.6768618,1163.966,2.34145,509.975206,5.908532967,6.11837162,5.698694314,,3.2617
38.49776001,0.955075204,-3.219352484,4.048119068,38.49776001,0.401005149,-1.008548975,1.066127181,109.6739177,1164.0408,2.26665,519.2340061,5.930296531,6.125116325,5.735476736,,3.1869
39.19771928,0.955075204,-3.219352484,4.048119068,39.19771928,0.401005149,-1.008548975,1.066127181,111.6708939,1164.4476,1.85985,528.4928062,5.952593367,6.140187292,5.764999441,,2.7801
39.89767855,0.955075204,-3.219352484,4.048119068,39.89767855,0.401005149,-1.008548975,1.066127181,113.6679498,1164.6993,1.60815,537.7516063,5.970294747,6.159627768,5.780961726,,2.5284
40.59763783,1.903614879,-2.27081275,4.996658802,40.59763783,0.8142488,-0.595305324,1.479370832,115.6649074,1165.0095,1.29795,547.0104064,5.983527509,6.180622726,5.786432292,,2.2182
41.2975971,1.903614879,-2.27081275,4.996658802,41.2975971,0.8142488,-0.595305324,1.479370832,117.661865,1164.9778,1.32965,556.2692066,5.983595875,6.194276104,5.772915645,,2.2499
41.99755637,1.903614879,-2.27081275,4.996658802,41.99755637,0.8142488,-0.595305324,1.479370832,119.6589209,1165.101,1.20645,565.5280067,5.966284114,6.191658355,5.740909872,,2.1267
42.69751564,1.903614879,-2.27081275,4.996658802,42.69751564,0.8142488,-0.595305324,1.479370832,121.6558786,1165.0124,1.29505,574.7868068,5.892673634,6.111325373,5.674021896,,2.2153
43.39747492,1.903614879,-2.27081275,4.996658802,43.39747492,0.8142488,-0.595305324,1.479370832,123.6528547,1165.0348,1.27265,584.0456069,5.780844285,5.971298928,5.590389642,,2.1929
44.09743419,1.903614879,-2.27081275,4.996658802,44.09743419,0.8142488,-0.595305324,1.479370832,125.6499106,1165.0303,1.27715,593.304407,5.658659249,5.818723866,5.498594633,,2.1974
44.79739346,1.903614879,-2.27081275,4.996658802,44.79739346,0.8142488,-0.595305324,1.479370832,127.6468682,1165.0861,1.22135,602.5632071,5.521378051,5.671462749,5.371293352,,2.1416
45.49735274,1.903614879,-2.27081275,4.996658802,45.49735274,0.8142488,-0.595305324,1.479370832,129.6438259,1165.0519,1.25555,611.8220072,5.357579215,5.508399729,5.2067587,,2.1758
46.19731201,1.903614879,-2.27081275,4.996658802,46.19731201,0.8142488,-0.595305324,1.479370832,131.6408818,1164.8812,1.42625,621.0808073,5.194549571,5.373000896,5.016098245,,2.3465
46.89727128,1.903614879,-2.27081275,4.996658802,46.89727128,0.8142488,-0.595305324,1.479370832,133.6378579,1164.8058,1.50165,630.3396074,5.03969146,5.223586827,4.855796094,,2.4219
47.59723055,1.903614879,-2.27081275,4.996658802,47.59723055,0.8142488,-0.595305324,1.479370832,135.6348155,1164.7605,1.54695,639.5984076,4.873226183,5.056629071,4.689823296,,2.4672
48.29718983,1.903614879,-2.27081275,4.996658802,48.29718983,0.8142488,-0.595305324,1.479370832,137.6318714,1164.7501,1.55735,648.8572077,4.70491168,4.886659751,4.52316361,,2.4776
48.9971491,1.903614879,-2.27081275,4.996658802,48.9971491,0.8142488,-0.595305324,1.479370832,139.6288291,1164.7331,1.57435,658.1160078,4.555552656,4.733459463,4.377645848,,2.4946
49.69710837,1.903614879,-2.27081275,4.996658802,49.69710837,0.8142488,-0.595305324,1.479370832,141.625885,1164.8654,1.44205,667.3748079,4.414391227,4.582654559,4.246127894,,2.3623
50.39706765,2.777969122,-1.396458864,5.871012688,50.39706765,1.179806948,-0.229747266,1.844928861,143.6228426,1164.9801,1.32735,676.633608,4.273251815,4.433067495,4.113436134,,2.2476
51.09702692,2.777969122,-1.396458864,5.871012688,51.09702692,1.179806948,-0.229747266,1.844928861,145.6198188,1164.9129,1.39455,685.8924081,4.119425329,4.284011277,3.954839381,,2.3148
51.79698619,2.777969122,-1.396458864,5.871012688,51.79698619,1.179806948,-0.229747266,1.844928861,147.6168747,1164.7185,1.58895,695.1512082,3.9272046,4.106503245,3.747905954,,2.5092
52.49694546,2.777969122,-1.396458864,5.871012688,52.49694546,1.179806948,-0.229747266,1.844928861,149.6138323,1164.6494,1.65805,704.4100083,3.722380248,3.929921236,3.51483926,,2.5783
53.19690474,2.777969122,-1.396458864,5.871012688,53.19690474,1.179806948,-0.229747266,1.844928861,151.6107899,1164.6704,1.63705,713.6688084,3.540220025,3.744628213,3.335811837,,2.5573
53.89686401,2.777969122,-1.396458864,5.871012688,53.89686401,1.179806948,-0.229747266,1.844928861,153.6078458,1164.5411,1.76635,722.9276086,3.367912491,3.548405841,3.187419141,,2.6866
54.59682328,2.777969122,-1.396458864,5.871012688,54.59682328,1.179806948,-0.229747266,1.844928861,155.6048034,1164.2879,2.01955,732.1864087,3.185235526,3.355261518,3.015209534,,2.9398
55.29678256,2.777969122,-1.396458864,5.871012688,55.29678256,1.179806948,-0.229747266,1.844928861,157.6017796,1164.0669,2.24055,741.4452088,2.997776757,3.153684479,2.841869035,,3.1608
55.99674183,2.777969122,-1.396458864,5.871012688,55.99674183,1.179806948,-0.229747266,1.844928861,159.5988355,1163.9814,2.32605,750.7040089,2.827308563,2.965944997,2.688672129,,3.2463
56.6967011,2.777969122,-1.396458864,5.871012688,56.6967011,1.179806948,-0.229747266,1.844928861,161.5957931,1163.9558,2.35165,759.962809,2.612140666,2.764547306,2.459734026,,3.2719
57.39666037,2.777969122,-1.396458864,5.871012688,57.39666037,1.179806948,-0.229747266,1.844928861,163.592849,1164.0102,2.29725,769.2216091,2.352144645,2.531626238,2.172663052,,3.2175
58.09661965,2.777969122,-1.396458864,5.871012688,58.09661965,1.179806948,-0.229747266,1.844928861,165.5898066,1164.1869,2.12055,778.4804092,2.127300888,2.316176251,1.938425526,,3.0408
58.79657892,2.777969122,-1.396458864,5.871012688,58.79657892,1.179806948,-0.229747266,1.844928861,167.5867643,1164.2493,2.05815,787.7392093,1.944070874,2.128976003,1.759165744,,2.9784
59.49653819,2.777969122,-1.396458864,5.871012688,59.49653819,1.179806948,-0.229747266,1.844928861,169.5838387,1164.2331,2.07435,796.9980094,1.82649928,1.993309355,1.659689205,,2.9946
60.19649747,2.777969122,-1.396458864,5.871012688,60.19649747,1.179806948,-0.229747266,1.844928861,171.5807963,1164.0897,2.21775,806.2568096,1.757702156,1.909629998,1.605774313,,3.138
60.89645674,3.167024374,-1.007403493,6.260068417,60.89645674,1.395898581,-0.013655674,2.061020374,173.577754,1164.0433,2.26415,815.5156097,1.696543617,1.839609597,1.553477636,,3.1844
61.59641601,3.167024374,-1.007403493,6.260068417,61.59641601,1.395898581,-0.013655674,2.061020374,175.5748098,1163.9469,2.36055,824.7744098,1.631668981,1.772659021,1.490678942,,3.2808
62.29637528,3.167024374,-1.007403493,6.260068417,62.29637528,1.395898581,-0.013655674,2.061020374,177.5717675,1163.8119,2.49555,834.0332099,1.559724142,1.706270861,1.413177422,,3.4158
62.99633456,3.167024374,-1.007403493,6.260068417,62.99633456,1.395898581,-0.013655674,2.061020374,179.5687251,1163.7464,2.56105,843.29201,1.487708238,1.654915086,1.32050139,,3.4813
63.69629383,3.167024374,-1.007403493,6.260068417,63.69629383,1.395898581,-0.013655674,2.061020374,181.5657995,1163.7128,2.59465,852.5508101,1.407831109,1.597881258,1.217780959,,3.5149
64.3962531,3.167024374,-1.007403493,6.260068417,64.3962531,1.395898581,-0.013655674,2.061020374,183.5627572,1163.7539,2.55355,861.8096102,1.328736384,1.548543475,1.108929294,,3.4738
65.09621238,3.167024374,-1.007403493,6.260068417,65.09621238,1.395898581,-0.013655674,2.061020374,185.5597148,1163.7607,2.54675,871.0684103,1.247910112,1.500348602,0.995471623,,3.467
65.79617165,3.167024374,-1.007403493,6.260068417,65.79617165,1.395898581,-0.013655674,2.061020374,187.5567707,1163.8505,2.45695,880.3272104,1.162962339,1.447281265,0.878643414,,3.3772
66.49613092,3.167024374,-1.007403493,6.260068417,66.49613092,1.395898581,-0.013655674,2.061020374,189.5537283,1163.8163,2.49115,889.5860106,1.071280104,1.384238829,0.758321379,,3.4114
67.19609019,3.167024374,-1.007403493,6.260068417,67.19609019,1.395898581,-0.013655674,2.061020374,191.5507842,1163.8734,2.43405,898.8448107,0.897165054,1.206166931,0.588163177,,3.3543
67.89604947,3.167024374,-1.007403493,6.260068417,67.89604947,1.395898581,-0.013655674,2.061020374,193.5477604,1163.6769,2.63055,908.1036108,0.695546528,1.004754969,0.386338087,,3.5508
68.59600874,3.167024374,-1.007403493,6.260068417,68.59600874,1.395898581,-0.013655674,2.061020374,195.544718,1163.5679,2.73955,917.3624109,0.481893022,0.795050342,0.168735703,,3.6598
69.29596801,3.167024374,-1.007403493,6.260068417,69.29596801,1.395898581,-0.013655674,2.061020374,197.5417739,1163.3193,2.98815,926.621211,0.059978348,0.19246074,-0.072504045,,3.9084
69.99592729,3.167024374,-1.007403493,6.260068417,69.99592729,1.395898581,-0.013655674,2.061020374,199.5387315,1163.3695,2.93795,,,,,,3.8582
70.69588656,3.715154409,-0.459273458,6.808198452,70.69588656,1.606769085,0.197214946,2.271891117,201.5356891,1163.5569,2.75055,,,,,,3.6708
71.39584583,3.715154409,-0.459273458,6.808198452,71.39584583,1.606769085,0.197214946,2.271891117,203.532745,1163.6308,2.67665,,,,,,3.5969
72.0958051,3.715154409,-0.459273458,6.808198452,72.0958051,1.606769085,0.197214946,2.271891117,205.5297212,1163.7596,2.54785,,,,,,3.4681
72.79576438,3.715154409,-0.459273458,6.808198452,72.79576438,1.606769085,0.197214946,2.271891117,207.5266788,1163.867,2.44045,,,,,,3.3607
73.49572365,3.715154409,-0.459273458,6.808198452,73.49572365,1.606769085,0.197214946,2.271891117,209.5237347,1163.8986,2.40885,,,,,,3.3291
74.19568292,3.715154409,-0.459273458,6.808198452,74.19568292,1.606769085,0.197214946,2.271891117,211.5206924,1163.8268,2.48065,,,,,,3.4009
74.8956422,3.715154409,-0.459273458,6.808198452,74.8956422,1.606769085,0.197214946,2.271891117,213.5177483,1163.612,2.69545,,,,,,3.6157
75.59560147,3.715154409,-0.459273458,6.808198452,75.59560147,1.606769085,0.197214946,2.271891117,215.5147059,1163.6392,2.66825,,,,,,3.5885
76.29556074,3.715154409,-0.459273458,6.808198452,76.29556074,1.606769085,0.197214946,2.271891117,217.511682,1163.7364,2.57105,,,,,,3.4913
76.99552001,3.715154409,-0.459273458,6.808198452,76.99552001,1.606769085,0.197214946,2.271891117,219.5087379,1163.8286,2.47885,,,,,,3.3991
77.69547929,3.715154409,-0.459273458,6.808198452,77.69547929,1.606769085,0.197214946,2.271891117,221.5056956,1163.8899,2.41755,,,,,,3.3378
78.39543856,3.715154409,-0.459273458,6.808198452,78.39543856,1.606769085,0.197214946,2.271891117,223.5026532,1163.8283,2.47915,,,,,,3.3994
79.09539783,3.715154409,-0.459273458,6.808198452,79.09539783,1.606769085,0.197214946,2.271891117,225.4997091,1163.6521,2.65535,,,,,,3.5756
79.79535711,3.715154409,-0.459273458,6.808198452,79.79535711,1.606769085,0.197214946,2.271891117,227.4966852,1163.4912,2.81625,,,,,,3.7365
80.49531638,3.715154409,-0.459273458,6.808198452,80.49531638,1.606769085,0.197214946,2.271891117,229.4936429,1163.265,3.04245,,,,,,3.9627
81.19527565,4.027582645,-0.14684552,7.12062645,81.19527565,1.693633795,0.28407982,2.358756065,231.4906988,1163.1955,3.11195,,,,,,4.0322
81.89523492,4.027582645,-0.14684552,7.12062645,81.89523492,1.693633795,0.28407982,2.358756065,233.4876564,1163.2199,3.08755,,,,,,4.0078
82.5951942,4.027582645,-0.14684552,7.12062645,82.5951942,1.693633795,0.28407982,2.358756065,235.484614,1163.3739,2.93355,,,,,,3.8538
83.29515347,4.027582645,-0.14684552,7.12062645,83.29515347,1.693633795,0.28407982,2.358756065,237.4816699,1163.5026,2.80485,,,,,,3.7251
83.99511274,4.027582645,-0.14684552,7.12062645,83.99511274,1.693633795,0.28407982,2.358756065,239.4786461,1163.4739,2.83355,,,,,,3.7538
84.69507202,4.542068005,0.367640287,7.635111809,84.69507202,1.881581664,0.472027391,2.546703577,241.475702,1163.4312,2.87625,,,,,,3.7965
85.39503129,4.542068005,0.367640287,7.635111809,85.39503129,1.881581664,0.472027391,2.546703577,243.4726596,1163.3143,2.99315,,,,,,3.9134
86.09499056,4.542068005,0.367640287,7.635111809,86.09499056,1.881581664,0.472027391,2.546703577,245.4696172,1163.1802,3.12725,,,,,,4.0475
86.79494983,4.542068005,0.367640287,7.635111809,86.79494983,1.881581664,0.472027391,2.546703577,247.4666731,1163.0383,3.26915,,,,,,4.1894
87.49490911,4.542068005,0.367640287,7.635111809,87.49490911,1.881581664,0.472027391,2.546703577,249.4636308,1162.8712,3.43625,,,,,,4.3565
88.19486838,4.542068005,0.367640287,7.635111809,88.19486838,1.881581664,0.472027391,2.546703577,251.4606069,1162.8702,3.43725,,,,,,4.3575
88.89482765,4.542068005,0.367640287,7.635111809,88.89482765,1.881581664,0.472027391,2.546703577,253.4576628,1162.9656,3.34185,,,,,,4.2621
89.59478693,4.542068005,0.367640287,7.635111809,89.59478693,1.881581664,0.472027391,2.546703577,255.4546204,1163.0766,3.23085,,,,,,4.1511
90.2947462,4.542068005,0.367640287,7.635111809,90.2947462,1.881581664,0.472027391,2.546703577,257.4515781,1163.2073,3.10015,,,,,,4.0204
90.99470547,4.996737957,0.822309911,8.089781761,90.99470547,1.973734379,0.564180255,2.638856411,259.448634,1163.2224,3.08505,,,,,,4.0053
91.69466474,4.996737957,0.822309911,8.089781761,91.69466474,1.973734379,0.564180255,2.638856411,261.4455916,1163.183,3.12445,,,,,,4.0447
92.39462402,4.996737957,0.822309911,8.089781761,92.39462402,1.973734379,0.564180255,2.638856411,263.4425677,1163.116,3.19145,,,,,,4.1117
93.09458329,4.996737957,0.822309911,8.089781761,93.09458329,1.973734379,0.564180255,2.638856411,265.4396236,1163.1274,3.18005,,,,,,4.1003
93.79454256,4.996737957,0.822309911,8.089781761,93.79454256,1.973734379,0.564180255,2.638856411,267.4365813,1163.2786,3.02885,,,,,,3.9491
94.49450184,4.996737957,0.822309911,8.089781761,94.49450184,1.973734379,0.564180255,2.638856411,269.4336372,1163.4366,2.87085,,,,,,3.7911
95.19446111,4.996737957,0.822309911,8.089781761,95.19446111,1.973734379,0.564180255,2.638856411,271.4305948,1163.465,2.84245,,,,,,3.7627
95.89442038,4.996737957,0.822309911,8.089781761,95.89442038,1.973734379,0.564180255,2.638856411,273.4275524,1163.2778,3.02965,,,,,,3.9499
96.59437965,4.996737957,0.822309911,8.089781761,96.59437965,1.973734379,0.564180255,2.638856411,275.4246269,1163.0129,3.29455,,,,,,4.2148
97.29433893,4.996737957,0.822309911,8.089781761,97.29433893,1.973734379,0.564180255,2.638856411,277.4215845,1162.8186,3.48885,,,,,,4.4091
97.9942982,4.996737957,0.822309911,8.089781761,97.9942982,1.973734379,0.564180255,2.638856411,279.4185421,1162.7911,3.51635,,,,,,4.4366
98.69425747,4.996737957,0.822309911,8.089781761,98.69425747,1.973734379,0.564180255,2.638856411,281.415598,1162.8517,3.45575,,,,,,4.376
99.39421675,4.996737957,0.822309911,8.089781761,99.39421675,1.973734379,0.564180255,2.638856411,283.4125556,1162.9463,3.36115,,,,,,4.2814
100.094176,4.996737957,0.822309911,8.089781761,100.094176,1.973734379,0.564180255,2.638856411,285.4095133,1163.0254,3.28205,,,,,,4.2023
100.7941353,4.996737957,0.822309911,8.089781761,100.7941353,1.973734379,0.564180255,2.638856411,287.4065877,1162.8753,3.43215,,,,,,4.3524
101.4940946,5.094118595,0.91969043,8.187162399,101.4940946,2.086023092,0.676468849,2.751144886,289.4035453,1162.705,3.60245,,,,,,4.5227
102.1940538,5.094118595,0.91969043,8.187162399,102.1940538,2.086023092,0.676468849,2.751144886,291.4006012,1162.6184,3.68905,,,,,,4.6093
102.8940131,5.094118595,0.91969043,8.187162399,102.8940131,2.086023092,0.676468849,2.751144886,293.3975588,1162.5782,3.72925,,,,,,4.6495
103.5939724,5.094118595,0.91969043,8.187162399,103.5939724,2.086023092,0.676468849,2.751144886,295.3945165,1162.3068,4.00065,,,,,,4.9209
104.2939317,5.094118595,0.91969043,8.187162399,104.2939317,2.086023092,0.676468849,2.751144886,297.3915724,1162.0742,4.23325,,,,,,5.1535
104.9938909,5.094118595,0.91969043,8.187162399,104.9938909,2.086023092,0.676468849,2.751144886,299.3885485,1161.9356,4.37185,,,,,,5.2921
105.6938502,5.094118595,0.91969043,8.187162399,105.6938502,2.086023092,0.676468849,2.751144886,301.3855062,1162.1644,4.14305,,,,,,5.0633
106.3938095,5.094118595,0.91969043,8.187162399,106.3938095,2.086023092,0.676468849,2.751144886,303.3825621,1162.3946,3.91285,,,,,,4.8331
