,lake_idx,ice_sheet,melt_season,basin,quality_summary,max_depth,length_water_surfaces,surface_elevation,n_photons_where_water,lon,lat,date_time,lon_min,lon_max,lat_min,lat_max,cycle_number,rgt,gtx,beam_strength,beam_number,detection_quality,lake_quality,granule_id,lake_id,file_name,main_region,basin_name,depth_95th_pctl,qual_nonzero,count_nnz,geometry,intersects_with_extent,extent_idxs
10,43,GrIS,2020,GRE_2000_CW,7.51447201258465,6.996139656866264,685.0,999.9512188720458,11830,-50.21035211370261,70.80175603478614,2020-07-17T11:52:44Z,-50.21280739732914,-50.20788639987097,70.79543345707332,70.80806072923612,8,338,gt2l,strong,3,0.6651845149982211,11.196653600044714,ATL03_20200717114945_03380803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt2l_0010,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09248553_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt2l_0010.h5,,CW,7.013808327605732,good data,1,"LINESTRING (-190556.85613107056 -2090492.3126445084, -190596.39991068756 -2089410.6504810525)",True,[8613]
11,44,GrIS,2020,GRE_2000_CW,6.409882094851797,4.6897660642049415,931.0,1218.414037109373,16344,-50.5119240398496,71.33554245753854,2020-07-17T11:52:52Z,-50.515066300372695,-50.50878889562697,71.32797509921197,71.34312418687072,8,338,gt1r,weak,2,0.4678081021913788,13.601654691911838,ATL03_20200717114945_03380803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt1r_0008,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09359012_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt1r_0008.h5,,CW,4.766994475009179,good data,1,"LINESTRING (-195847.63142247914 -2030519.1562507371, -195899.4141257344 -2029030.8840410064)",True,[9609]
12,49,GrIS,2020,GRE_2000_CW,5.883461365771983,3.330607359310379,2169.0,1229.1058858642557,30195,-49.11766541150335,69.73281881191534,2020-07-13T12:00:45Z,-49.12223812549572,-49.11307869166301,69.72018440357218,69.74544075583047,8,277,gt1l,strong,1,0.3876396875981538,15.077263271448595,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt1l_0004,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09411654_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt1l_0004.h5,,CW,3.3383555034899635,good data,1,"LINESTRING (-159174.2996555376 -2213357.428845597, -159310.60714156082 -2210788.7496967977)",True,"[2236, 2237]"
13,53,GrIS,2020,GRE_2000_CW,5.068348163456548,11.33833318445342,616.0,878.4950106200923,11882,-49.62959754328684,69.45331412580165,2020-07-17T11:52:22Z,-49.63142045191369,-49.62776981226361,69.44825000425773,69.45837342246931,8,338,gt3l,strong,5,0.4817674790652158,10.42010188041702,ATL03_20200717114945_03380803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt3l_0019,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09493165_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt3l_0019.h5,,CW,11.373592848955075,good data,1,"LINESTRING (-181502.55583930705 -2242128.8542174003, -181543.4728456528 -2241107.996409799)",True,[5432]
14,58,GrIS,2020,GRE_2000_CW,4.601790846896711,6.650243297794121,350.0,1012.856607910132,2950,-50.02058794517818,70.63278464709794,2020-08-15T23:13:09Z,-50.02228746448763,-50.01888997292387,70.62836430924362,70.63720388987821,8,788,gt2l,strong,3,0.3525477858524411,12.952586076833192,ATL03_20200815231040_07880805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200815231040_07880805_006_01_gt2l_0002,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09539821_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200815231040_07880805_006_01_gt2l_0002.h5,,CW,6.66524384658617,good data,1,"LINESTRING (-185222.97522073172 -2108915.129762071, -185382.43610304032 -2109646.5146276043)",True,[7840]
15,60,GrIS,2020,GRE_2000_CW,4.454440418127128,5.590511533216085,772.0,1223.7592246093734,4584,-49.11508274609106,69.96623727822309,2020-07-13T12:00:49Z,-49.11760852849361,-49.11255226367926,69.95929307818334,69.9731792489352,8,277,gt2r,weak,4,0.4444522765230826,9.922088832764622,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2r_0027,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09554556_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2r_0027.h5,,CW,5.725458860966764,good data,1,"LINESTRING (-157245.4187798659 -2186629.6240869686, -157311.9576001904 -2185356.231616822)",True,[2216]
16,61,GrIS,2020,GRE_2000_CW,4.417371731877814,4.302678555443033,507.0,1269.3388762207012,4003,-48.66088417873125,68.61112621168493,2020-07-06T01:02:35Z,-48.66274567973039,-48.659029717979934,68.60542750665591,68.61680545199638,8,163,gt2l,strong,3,0.3887072461253428,11.263971565216895,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2l_0016,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09558263_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2l_0016.h5,,CW,4.316117386750883,good data,1,"LINESTRING (-149529.9634278987 -2337956.8686116515, -149696.57917587293 -2338855.58812508)",True,[1343]
17,67,GrIS,2020,GRE_2000_CW,3.594012052255612,3.505173317276732,650.0,1200.8747282714828,5636,-48.57385501225679,68.87334582954392,2020-07-06T01:02:31Z,-48.57598348768987,-48.571740444702776,68.86703330960326,68.87966722762711,8,163,gt2l,strong,3,0.4989590230396076,7.102876103133006,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2l_0011,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09640599_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2l_0011.h5,,CW,3.515857738362594,good data,1,"LINESTRING (-144137.0810881337 -2308815.897544681, -144329.016240692 -2309852.020345005)",True,[1178]
18,69,GrIS,2020,GRE_2000_CW,3.287012477429516,13.35468639166854,773.0,999.9522773437257,7475,-50.21811823803843,70.79988631490588,2020-07-18T00:37:05Z,-50.220572601199066,-50.2156540247064,70.79356827648013,70.80621311348511,8,346,gt2r,weak,4,0.3920418737318269,8.284126432406527,ATL03_20200718003439_03460805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200718003439_03460805_006_01_gt2r_0011,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09671299_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200718003439_03460805_006_01_gt2r_0011.h5,,CW,13.44945165373669,good data,1,"LINESTRING (-190744.52368471972 -2089486.0524163605, -190998.50193026065 -2090630.3763433537)",True,[8613]
19,71,GrIS,2020,GRE_2000_CW,3.0562211838550306,8.392135449110402,423.0,1188.1645351562488,7535,-50.26476142577937,70.94669250449303,2020-07-17T11:52:46Z,-50.26675191206616,-50.26277223368939,70.94163618142801,70.9517427575964,8,338,gt2r,weak,4,0.4115897812146238,7.325225481986834,ATL03_20200717114945_03380803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt2r_0014,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09694378_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt2r_0014.h5,,CW,8.41359494561898,good data,1,"LINESTRING (-191066.4838005903 -2074122.7574391996, -191096.1159904845 -2073295.642535387)",True,[8760]
20,72,GrIS,2020,GRE_2000_CW,2.8391382800909497,12.59732965180534,1827.0,1277.392462158201,5506,-48.5602155112733,68.67964005533993,2020-07-06T01:02:34Z,-48.56379017277205,-48.55665129876706,68.66888150762712,68.69035678060594,8,163,gt1r,weak,2,0.416034226803771,6.724126131739453,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt1r_0007,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09716086_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt1r_0007.h5,,CW,12.80431742559512,good data,1,"LINESTRING (-144824.9734880392 -2329903.6730594635, -145231.02284782307 -2332106.0698601357)",True,"[1160, 1161]"
21,73,GrIS,2020,GRE_2000_CW,2.721078518152716,3.677712480261866,623.0,917.3354707031008,31215,-50.85962470091412,71.76293070616771,2020-06-18T13:16:55Z,-50.86196046646368,-50.857319861112494,71.75741292563183,71.7685036205989,7,1283,gt2l,strong,3,0.3633721844365291,7.388200122887419,ATL03_20200618131341_12830703_006_01.h5,simplified_GRE_2000_CW_ATL03_20200618131341_12830703_006_01_gt2l_0013,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09727892_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200618131341_12830703_006_01_gt2l_0013.h5,,CW,3.639305482596584,good data,1,"LINESTRING (-203325.5520435974 -1981888.2160596591, -203353.75228776896 -1980868.8964959902)",True,[10469]
22,80,GrIS,2020,GRE_2000_CW,2.1142129008658266,9.450359018161926,1109.0,1206.4117929687484,10989,-48.55736822640547,68.87270686344789,2020-08-11T10:36:34Z,-48.560137406786026,-48.55458169538477,68.86448719223529,68.88091433347878,8,719,gt1l,strong,1,0.3002086771167607,6.942243078179873,ATL03_20200811103406_07190803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200811103406_07190803_006_01_gt1l_0000,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09788579_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200811103406_07190803_006_01_gt1l_0000.h5,,CW,9.481431121520629,good data,1,"LINESTRING (-143528.22427859163 -2310197.0592645546, -143618.07838397787 -2308684.2357380427)",True,[1178]
23,82,GrIS,2020,GRE_2000_CW,1.948571813484249,7.540442496958775,385.0,1012.8733254394288,1359,-50.02283852040945,70.63316684885366,2020-08-15T23:13:09Z,-50.024535549811766,-50.021147103784045,70.62874340186697,70.63757655103964,8,788,gt2r,weak,4,0.1829850269455903,10.548222774182898,ATL03_20200815231040_07880805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200815231040_07880805_006_01_gt2r_0004,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09805143_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200815231040_07880805_006_01_gt2r_0004.h5,,CW,7.560795278569163,good data,1,"LINESTRING (-185300.50359135028 -2108856.6959325788, -185466.84296090776 -2109622.3325525722)",True,[7840]
24,83,GrIS,2020,GRE_2000_CW,1.9473739839657245,3.3813091338556927,383.0,1367.9063134765606,8808,-48.54964592019476,68.30543154505331,2020-07-13T12:00:23Z,-48.55126653848957,-48.54801057319754,68.30036719894201,68.31048083029424,8,277,gt2l,strong,3,0.336052834291846,5.69467226142172,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2l_0012,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09805263_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2l_0012.h5,,CW,3.434397346076626,good data,1,"LINESTRING (-147175.49813401263 -2373282.8919158406, -147220.27728470287 -2372494.883735738)",True,[1238]
25,88,GrIS,2020,GRE_2000_CW,1.8251686370668048,3.689406146808609,2037.0,1229.110138183592,13009,-49.11553300603306,69.73323817520254,2020-07-13T12:00:46Z,-49.119854064668345,-49.111209455406325,69.72124456026873,69.74523581038348,8,277,gt1r,weak,2,0.2644291687425659,6.8020359039308005,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt1r_0010,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09817483_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt1r_0010.h5,,CW,3.690200092248739,good data,1,"LINESTRING (-159094.71772654224 -2213221.4903915687, -159222.20228371452 -2210782.652201961)",True,"[2236, 2237]"
26,89,GrIS,2020,GRE_2000_CW,1.772830687087356,6.86351384621503,1134.0,1282.9126469726548,13195,-48.62892737314384,68.55001610516774,2020-07-13T12:00:26Z,-48.631612466663846,-48.62626448646038,68.54182274707912,68.55825972061254,8,277,gt2l,strong,3,0.4526245876125077,3.816692925386966,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2l_0013,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09822717_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2l_0013.h5,,CW,6.160185062944742,good data,1,"LINESTRING (-148699.86069161113 -2346150.596401191, -148786.3262532476 -2344585.7504029623)",True,[1305]
27,93,GrIS,2020,GRE_2000_CW,1.708173760377087,2.4849400385447766,378.0,920.939624999976,4730,-50.26930204236788,70.66121451940178,2020-07-18T00:37:07Z,-50.271009864751846,-50.26757987244607,70.65680148080155,70.66565916984636,8,346,gt2l,strong,3,0.3192666672045403,5.250136529966872,ATL03_20200718003439_03460805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200718003439_03460805_006_01_gt2l_0008,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09829183_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200718003439_03460805_006_01_gt2l_0008.h5,,CW,2.492310787066426,good data,1,"LINESTRING (-194083.6696718512 -2104933.1663267124, -194253.15550771996 -2105692.940064984)",True,[8765]
28,96,GrIS,2020,GRE_2000_CW,1.6050381345458595,3.5192712289888384,593.0,1252.2728218994127,7078,-48.69864051699955,68.74136619660626,2020-07-06T01:02:33Z,-48.7005135531986,-48.696773533877376,68.73568052489254,68.74704915445292,8,163,gt3l,strong,5,0.2723220721541308,5.79368017453876,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt3l_0026,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09839496_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt3l_0026.h5,,CW,3.530941729988961,good data,1,"LINESTRING (-150114.13414074885 -2323214.166289991, -150295.96734841404 -2324196.396770244)",True,[1476]
29,105,GrIS,2020,GRE_2000_CW,1.3467784883605856,3.867694174403229,417.0,1367.9276948242175,3799,-48.54740329807902,68.30523121995108,2020-07-13T12:00:23Z,-48.549024294529055,-48.54577256003448,68.30017034864497,68.31027755646019,8,277,gt2r,weak,4,0.1941971175802724,6.834753499978783,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2r_0022,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09865322_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2r_0022.h5,,CW,3.884361738742451,good data,1,"LINESTRING (-147083.41589962528 -2373324.7364452286, -147129.86890952007 -2372501.5768609447)",True,[1238]
30,107,GrIS,2020,GRE_2000_CW,1.2850028553678778,12.098377444878553,464.0,878.5375541991948,6019,-49.62747809053384,69.45373288979712,2020-07-17T11:52:22Z,-49.629513949797946,-49.625427747967,69.44803341555776,69.45941417761243,8,338,gt3r,weak,6,0.2530372731028596,4.978113822809482,ATL03_20200717114945_03380803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt3r_0022,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09871500_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt3r_0022.h5,,CW,12.116594650311848,good data,1,"LINESTRING (-181417.9564649479 -2242035.047908198, -181452.70798349174 -2241159.3004594967)",True,[5432]
31,109,GrIS,2020,GRE_2000_CW,1.2717853749796295,3.595766965664216,512.0,1269.347702148435,1478,-48.66323475175811,68.6109042677658,2020-07-06T01:02:36Z,-48.66490264957542,-48.66156422244515,68.6058609079979,68.61595734499154,8,163,gt2r,weak,4,0.1715608356284125,7.312596495910631,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2r_0024,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09872821_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2r_0024.h5,,CW,3.612086870710717,good data,1,"LINESTRING (-149625.09180979905 -2337962.951991203, -149792.8451148494 -2338866.567102317)",True,[1343]
32,117,GrIS,2020,GRE_2000_CW,1.1758870460721904,3.3903513302747306,407.0,1200.375056152341,4121,-49.092038100415415,69.89634968971416,2020-07-13T12:00:48Z,-49.09387242261101,-49.09021796048188,69.89130641887576,69.9014079430444,8,277,gt2l,strong,3,0.178279836894961,6.495367781759546,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2l_0018,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09882411_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2l_0018.h5,,CW,3.3989308725607823,good data,1,"LINESTRING (-156929.43060811033 -2194333.6672893437, -156972.090519997 -2193524.5304027908)",True,[2206]
33,118,GrIS,2020,GRE_2000_CW,1.1460092262769503,5.942764083234848,442.0,675.9547143554441,22102,-49.9525241360768,69.63582876663152,2020-06-18T13:16:21Z,-49.95441580915461,-49.95063981789093,69.63077045951061,69.64089503507674,7,1283,gt3l,strong,5,0.2859752618465165,3.9072317673908463,ATL03_20200618131341_12830703_006_01.h5,simplified_GRE_2000_CW_ATL03_20200618131341_12830703_006_01_gt3l_0022,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09885399_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200618131341_12830703_006_01_gt3l_0022.h5,,CW,5.979200137103122,good data,1,"LINESTRING (-192376.25148742553 -2220704.25930596, -192409.09910085358 -2219858.9869886525)",True,[7374]
34,119,GrIS,2020,GRE_2000_CW,1.1291455394218015,13.494930565557924,1638.0,1221.0394757080064,11930,-50.52155092791549,71.33559242771845,2020-08-19T23:04:38Z,-50.52566062621807,-50.51743791777203,71.32549212920536,71.34570742075094,8,849,gt2l,strong,3,0.2274872162851222,4.8633378283039885,ATL03_20200819230220_08490805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200819230220_08490805_006_01_gt2l_0001,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09887085_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200819230220_08490805_006_01_gt2l_0001.h5,,CW,13.583738712528303,good data,1,"LINESTRING (-195986.93843939988 -2028768.1929210578, -196452.82627262184 -2030792.0084577026)",True,[9609]
35,123,GrIS,2020,GRE_2000_CW,1.00973220780666,9.297005004565747,324.0,1162.1087958984351,2423,-50.17529800197937,70.90300197809796,2020-07-18T00:37:03Z,-50.17679059982376,-50.17379877636623,70.89919855350551,70.9067802181431,8,346,gt2l,strong,3,0.1378060971731592,7.226663782518676,ATL03_20200718003439_03460805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200718003439_03460805_006_01_gt2l_0006,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09899027_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200718003439_03460805_006_01_gt2l_0006.h5,,CW,9.26448738212635,good data,1,"LINESTRING (-188207.83071088782 -2078471.8139019685, -188364.51861989664 -2079177.6687007255)",True,[8426]
