,lake_idx,ice_sheet,melt_season,basin,quality_summary,max_depth,length_water_surfaces,surface_elevation,n_photons_where_water,lon,lat,date_time,lon_min,lon_max,lat_min,lat_max,cycle_number,rgt,gtx,beam_strength,beam_number,detection_quality,lake_quality,granule_id,lake_id,file_name,main_region,basin_name,depth_95th_pctl,qual_nonzero,count_nnz,geometry,intersects_with_extent,extent_idxs
212,473,GrIS,2019,GRE_2000_CW,0.0022908828872716,0.9096706543588856,244.0,1525.1520839843786,5985,-47.5595574822842,69.0437061295727,2019-08-02T17:07:39Z,-47.560827966471344,-47.558291097788654,69.03992308525247,69.04749216503502,4,544,gt3l,strong,5,0.0228988288727165,0.0,ATL03_20190802170446_05440405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt3l_0014,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999771_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt3l_0014.h5,,CW,0.9207427025347712,bad data,0,"LINESTRING (-102435.30975508009 -2292210.988256068, -102540.64142545174 -2292849.2622963213)",True,[1941]
213,479,GrIS,2019,GRE_2000_CW,0.0021443695254566,2.664385647802206,791.0,1171.8396657714825,8475,-48.9621742836648,68.4841837510375,2019-06-09T19:47:25Z,-48.96423878821564,-48.96012297252591,68.47785499282408,68.49049067378917,3,1108,gt2l,strong,3,0.0214336952545665,0.0,ATL03_20190609194422_11080305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190609194422_11080305_006_02_gt2l_0005,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999786_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190609194422_11080305_006_02_gt2l_0005.h5,,CW,2.715920362913008,bad data,0,"LINESTRING (-162774.13937686564 -2351166.9186228574, -163006.59301434597 -2352385.9479030473)",True,[8267]
214,484,GrIS,2019,GRE_2000_CW,0.0020773883460781,3.0286307857596446,1249.0,1392.5116923828082,2932,-49.911867547986986,70.93701657456425,2019-08-18T03:49:35Z,-49.91529791147247,-49.90842483201058,70.92817344947068,70.94583437436938,4,780,gt3r,weak,6,0.0207638834607818,0.0,ATL03_20190818034635_07800403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt3r_0023,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999792_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt3r_0023.h5,,CW,3.139603168027403,bad data,0,"LINESTRING (-178363.88628527842 -2076747.157652078, -178434.61884937022 -2075013.5980009728)",True,[15711]
215,486,GrIS,2019,GRE_2000_CW,0.0020262200490126,1.957040499718936,239.0,608.2965732421636,6428,-49.93054485397593,68.80753271045691,2019-05-23T08:00:54Z,-49.931853175342816,-49.92923781598434,68.80372612183031,68.8113407536689,3,841,gt3l,strong,5,0.0017127654857542,1.0761438604195916,ATL03_20190523075828_08410303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt3l_0020,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999797_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt3l_0020.h5,,CW,1.979309095276208,good data,1,"LINESTRING (-199490.65989353147 -2312982.43990914, -199511.93077833045 -2312340.407718884)",True,[15891]
216,489,GrIS,2019,GRE_2000_CW,0.001965214622641,3.36014204606666,635.0,1263.2996816406253,6828,-48.1968978668755,69.0559416703413,2019-06-13T06:53:40Z,-48.19880144975114,-48.19500554431613,69.05025112547017,69.06161921497116,3,1161,gt3l,strong,5,0.0196421462264107,0.0,ATL03_20190613065109_11610303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190613065109_11610303_006_02_gt3l_0016,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999803_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190613065109_11610303_006_02_gt3l_0016.h5,,CW,3.4041819119393995,bad data,0,"LINESTRING (-127859.85852697653 -2290418.7902520215, -127930.47525474 -2289297.74546911)",True,[4724]
217,490,GrIS,2019,GRE_2000_CW,0.0019566157546181,1.47541447839418,195.0,944.0222314452892,3661,-49.85684557788195,70.32878244416784,2019-05-19T08:09:39Z,-49.85832842557201,-49.85537271588507,70.32500090560909,70.33257661154838,3,780,gt1l,strong,1,0.0195561575461814,0.0,ATL03_20190519080649_07800303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190519080649_07800303_006_02_gt1l_0002,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999804_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190519080649_07800303_006_02_gt1l_0002.h5,,CW,1.4818410856649218,bad data,0,"LINESTRING (-182126.89725542147 -2143853.5703384993, -182151.91057702294 -2143259.655355009)",True,[15153]
218,495,GrIS,2019,GRE_2000_CW,0.0019040239291576,4.745809513058092,533.0,626.2240073241944,8384,-50.160861811764526,70.50162230900233,2019-05-19T20:54:13Z,-50.16352960899925,-50.15821802345432,70.49468860292728,70.50857608298487,3,788,gt3r,weak,6,0.0190302392915768,0.0,ATL03_20190519205142_07880305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190519205142_07880305_006_02_gt3r_0003,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999810_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190519205142_07880305_006_02_gt3r_0003.h5,,CW,4.756514346546194,bad data,0,"LINESTRING (-191637.64052980716 -2122716.785491526, -191897.19485509323 -2123906.8757353546)",True,[18211]
219,498,GrIS,2019,GRE_2000_CW,0.001785742954897,1.985447775864766,575.0,1663.1156914062487,2118,-48.21666284575485,70.11411667811632,2019-08-10T04:06:00Z,-48.21854035367158,-48.214782243717,70.10907054279332,70.11916813972324,4,658,gt1r,weak,2,0.0178474295489706,0.0,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt1r_0003,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999821_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt1r_0003.h5,,CW,2.0606678302958,bad data,0,"LINESTRING (-122021.42114395734 -2172243.307044824, -122089.50815647635 -2171270.9694155636)",True,"[4661, 4662]"
220,500,GrIS,2019,GRE_2000_CW,0.001725920471394,2.7312207017732923,461.0,1035.3508749999985,7676,-49.37679487252184,70.05051030533458,2019-05-15T21:02:42Z,-49.378703194069885,-49.37488252974512,70.04545820175724,70.05556065847445,3,727,gt1r,weak,2,0.01724920471394,0.0,ATL03_20190515210004_07270305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190515210004_07270305_006_02_gt1r_0003,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999827_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190515210004_07270305_006_02_gt1r_0003.h5,,CW,2.818369505279803,bad data,0,"LINESTRING (-166452.02402184816 -2175489.7405765955, -166636.9032275667 -2176390.885245094)",True,[10575]
221,524,GrIS,2019,GRE_2000_CW,0.0013440067191749,1.930990750826536,269.0,1045.2286083984363,4980,-49.731887556885546,70.45948674448837,2019-05-19T08:09:41Z,-49.73380419189117,-49.72996220336648,70.45441875290723,70.46453775853095,3,780,gt3l,strong,5,0.0134300671917497,0.0,ATL03_20190519080649_07800303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190519080649_07800303_006_02_gt3l_0010,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999866_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190519080649_07800303_006_02_gt3l_0010.h5,,CW,1.9434141840728736,bad data,0,"LINESTRING (-176246.76905960147 -2129804.628915642, -176275.31931854086 -2129136.2131377915)",True,[13925]
222,527,GrIS,2019,GRE_2000_CW,0.0013061903443172,2.773963842472592,524.0,1045.7220270996072,1911,-49.73770597428202,70.48109946166628,2019-08-18T03:49:28Z,-49.74007911019472,-49.735340786483,70.47480464406085,70.48742547131334,4,780,gt3r,weak,6,0.013051903443172,0.0,ATL03_20190818034635_07800403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt3r_0022,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999869_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt3r_0022.h5,,CW,2.76243765142185,bad data,0,"LINESTRING (-176257.82835510353 -2127539.769227926, -176296.81312504486 -2126617.000114229)",True,[14076]
223,537,GrIS,2019,GRE_2000_CW,0.0012002702214517,1.4111098508521949,316.0,1124.861588867186,3119,-49.32495200407152,69.58784910349195,2019-06-17T06:45:28Z,-49.326575788896015,-49.323348154728336,69.58344622503606,69.5923022800834,3,1222,gt1l,strong,1,0.0119927022145179,0.0,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1l_0004,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999880_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt1l_0004.h5,,CW,1.4208849367514973,bad data,0,"LINESTRING (-168450.77170879772 -2227921.5306514683, -168483.37692976865 -2227256.434541991)",False,[]
224,541,GrIS,2019,GRE_2000_CW,0.0011365135621068,1.915336001332466,210.0,1392.7486464843737,8719,-50.46490832290081,71.25112531751955,2019-08-22T16:25:29Z,-50.4664915662537,-50.4633283059264,71.24732630345063,71.25491245943071,4,849,gt1l,strong,1,0.0113551356210684,0.0,ATL03_20190822162310_08490405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190822162310_08490405_006_02_gt1l_0000,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999886_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190822162310_08490405_006_02_gt1l_0000.h5,,CW,1.9204642510037653,bad data,0,"LINESTRING (-195024.8449343558 -2038960.278128218, -195161.12948518735 -2039552.5711294743)",True,[20808]
225,542,GrIS,2019,GRE_2000_CW,0.0011251055845471,2.1074248849939528,350.0,859.2128051757577,5189,-49.887894389668816,68.4387402173317,2019-05-23T08:00:49Z,-49.889533752133566,-49.88625424217632,68.43368226736585,68.44379458135363,3,841,gt2r,weak,4,0.0112410558454719,0.0,ATL03_20190523075828_08410303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt2r_0015,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09999887_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt2r_0015.h5,,CW,2.1326050719815104,bad data,0,"LINESTRING (-201289.0414898554 -2354301.650632669, -201314.73458184127 -2353548.335761578)",True,[15481]
