,lake_idx,ice_sheet,melt_season,basin,quality_summary,max_depth,length_water_surfaces,surface_elevation,n_photons_where_water,lon,lat,date_time,lon_min,lon_max,lat_min,lat_max,cycle_number,rgt,gtx,beam_strength,beam_number,detection_quality,lake_quality,granule_id,lake_id,file_name,main_region,basin_name,depth_95th_pctl,qual_nonzero,count_nnz,geometry,intersects_with_extent,extent_idxs
12,139,AIS,2018-19,ANT_1000_East_B-C,0.7803287004571405,3.979567394821795,522.0,156.36200460815812,2748,68.08627332162575,-71.31313768174401,2019-01-02T18:48:50Z,68.08425542328798,68.08829083878575,-71.318160518732,-71.30812740069408,2,81,gt1r,weak,2,0.1902513603694393,4.00135141965736,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0030,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09921967_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0030.h5,AIS_East,B-C,4.000260883955775,good data,1,"LINESTRING (1900336.807458037 764394.0109497346, 1899442.6495567954 764160.758284117)",True,[20658]
13,140,AIS,2018-19,ANT_1000_East_B-C,0.7768111359860843,2.121000357560727,195.0,100.87850109863672,961,68.02355083343808,-71.46880414353406,2019-01-02T18:48:53Z,68.02199713320807,68.0250834976835,-71.47257318734711,-71.46505291145372,2,81,gt1r,weak,2,0.1331936037689395,5.7317576552476215,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0035,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09922319_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0035.h5,AIS_East,B-C,2.1393500691565936,good data,1,"LINESTRING (1883251.918754517 759939.4145183393, 1882676.944322642 759789.7070391467)",True,[20459]
14,142,AIS,2018-19,ANT_1000_East_B-C,0.7570509572214905,3.2363353984872187,447.0,24.08532794189556,2790,68.38224161252595,-70.55144113029982,2019-01-02T18:48:38Z,68.37963302284851,68.38485141568898,-70.55835343390402,-70.54454066878353,2,81,gt1r,weak,2,0.2564048549721038,2.852445782846132,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0021,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09924295_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0021.h5,AIS_East,B-C,3.2593768090568744,good data,1,"LINESTRING (1983492.8723298518 785938.9422064552, 1982179.373518407 785599.4023138157)",True,"[438, 452]"
15,146,AIS,2018-19,ANT_1000_East_B-C,0.6875545033890434,1.9658173080446384,5110.0,167.08648517609026,34483,67.53976151391177,-72.59887756857503,2019-01-02T18:49:11Z,67.52763935944616,67.55189571081631,-72.62583427555101,-72.57190868903979,2,81,gt1r,weak,2,0.1544519774563119,4.351286424735249,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0046,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09931245_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0046.h5,AIS_East,B-C,1.983665709235431,good data,1,"LINESTRING (1763144.1114326662 728455.4706486737, 1757508.9585671073 726967.1102679919)",True,[15592]
16,158,AIS,2018-19,ANT_1000_East_B-C,0.5605481961441416,3.28946960353596,555.0,80.41300167847061,11416,67.76182874049687,-71.87178672533386,2019-01-02T18:48:59Z,67.75860262957012,67.76505359478539,-71.87929831221744,-71.86425419283805,2,81,gt2l,strong,3,0.2052598848727273,2.630786332791564,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2l_0056,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09943945_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2l_0056.h5,AIS_East,B-C,3.367548986421719,good data,1,"LINESTRING (1838605.6136013288 751648.2655922562, 1837239.9422158827 751291.6947876232)",True,[18065]
17,161,AIS,2018-19,ANT_1000_East_B-C,0.5184175830899495,2.474566207710041,733.0,210.63157273865136,16454,67.25763908851695,-72.99313443779214,2019-01-02T18:49:16Z,67.25464080962186,67.26064314116006,-72.99940187259969,-72.98686860857657,2,81,gt2l,strong,3,0.153084323821798,3.286262600391299,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2l_0064,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09948158_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2l_0064.h5,AIS_East,B-C,2.515807714086169,good data,1,"LINESTRING (1716872.914955207 719584.7045813957, 1715723.677699943 719282.094593391)",True,"[12810, 12811]"
18,175,AIS,2018-19,ANT_1000_East_B-C,0.4298963158673721,2.722354683743376,266.0,100.8679834289589,5332,68.0274105620735,-71.46641194761696,2019-01-02T18:48:52Z,68.02585782115794,68.02893161971856,-71.47020423192114,-71.46266663645063,2,81,gt1l,strong,1,0.2075515362322063,1.9711752460071983,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1l_0006,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09957010_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1l_0006.h5,AIS_East,B-C,2.7373937667533816,good data,1,"LINESTRING (1883570.5393840375 759918.1075675043, 1882923.423445968 759748.2404575181)",True,[20459]
19,193,AIS,2018-19,ANT_1000_East_B-C,0.2896892879411961,2.258142719400213,1911.0,198.29108560181044,12093,67.30684645602804,-72.882011024082,2019-01-02T18:49:15Z,67.30124869093102,67.3124411054573,-72.89392387676021,-72.87011448569613,2,81,gt2r,weak,4,0.068365793400934,4.1367228741690765,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2r_0078,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09971031_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2r_0078.h5,AIS_East,B-C,2.303187537118984,good data,1,"LINESTRING (1729449.1734303571 723022.7655780514, 1727064.0971805397 722392.1331629098)",True,[13333]
20,196,AIS,2018-19,ANT_1000_East_B-C,0.2636189545160262,1.426721200937456,2155.0,161.85718083954242,16220,67.5597523286418,-72.55433798323226,2019-01-02T18:49:10Z,67.55414171640854,67.56536651750852,-72.56688126164222,-72.54180916713116,2,81,gt1r,weak,2,0.0421081677679902,6.159031873565414,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0045,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09973638_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt1r_0045.h5,AIS_East,B-C,1.436862054985677,good data,1,"LINESTRING (1766347.841292679 729301.6493816797, 1763888.371108652 728652.5220244019)",True,[15592]
21,199,AIS,2018-19,ANT_1000_East_B-C,0.2246260848722771,4.791900353889092,796.0,119.7040222473183,9696,69.37474760822104,-72.34323072847756,2019-01-23T17:41:49Z,69.37166555518212,69.3778421683308,-72.35011993799854,-72.3363227823001,2,401,gt2l,strong,3,0.1188944511911862,1.7891310007486705,ATL03_20190123173555_04010210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190123173555_04010210_006_02_gt2l_0006,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09977537_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190123173555_04010210_006_02_gt2l_0006.h5,AIS_East,B-C,4.85241777840907,good data,1,"LINESTRING (1809854.8888875965 681102.0787734087, 1808689.5512109576 680835.4797470793)",True,[3034]
22,201,AIS,2018-19,ANT_1000_East_B-C,0.2215769444415475,2.061539786620771,176.0,86.12762915039451,5125,67.85963795422256,-71.81864261772887,2019-01-07T07:24:30Z,67.85801343878678,67.8612627266715,-71.82241313729716,-71.8148866013499,2,150,gt3l,strong,5,0.1457373797156798,1.420280809670774,ATL03_20190107072235_01500212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0017,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09977842_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190107072235_01500212_006_02_gt3l_0017.h5,AIS_East,B-C,2.068355765656366,good data,1,"LINESTRING (1844368.4064662466 750383.3340466094, 1844870.616716679 750670.8408341836)",True,[19642]
23,203,AIS,2018-19,ANT_1000_East_B-C,0.2065238543363899,2.7525623442113747,1519.0,86.21699873733908,43689,70.41560976906345,-71.96942425088517,2019-01-19T17:49:56Z,70.40973015496998,70.42154498426866,-71.98319413428722,-71.95560610638121,2,340,gt1l,strong,1,0.1201984368889081,1.6180479147836433,ATL03_20190119174407_03400210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190119174407_03400210_006_02_gt1l_0009,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09979348_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190119174407_03400210_006_02_gt1l_0009.h5,AIS_East,B-C,2.595360414048596,good data,1,"LINESTRING (1861915.7046887337 662225.8511377656, 1859414.3617114208 661691.809287861)",True,[3684]
24,204,AIS,2018-19,ANT_1000_East_B-C,0.2032195092631486,3.239949566848708,1047.0,86.66323015594867,16625,68.23378251679014,-71.59968460197311,2019-01-31T17:25:05Z,68.23070594756453,68.23686968952211,-71.60721828473028,-71.59216101368257,2,523,gt1l,strong,1,0.0648599839537301,3.032720202429818,ATL03_20190131171923_05230210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt1l_0002,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09979678_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190131171923_05230210_006_02_gt1l_0002.h5,AIS_East,B-C,3.2652427360011926,good data,1,"LINESTRING (1872881.524824067 747719.3044440142, 1871479.8604340097 747358.4394707611)",True,[21129]
25,206,AIS,2018-19,ANT_1000_East_B-C,0.1904293859317703,6.083660892775493,392.0,83.57942608642963,2265,67.91626664595165,-70.41256199060547,2019-02-04T17:16:27Z,67.91442944387232,67.91811490958601,-70.41758713771307,-70.40754026703625,2,584,gt1r,weak,2,0.0908792530803854,1.9951804473885184,ATL03_20190204171104_05840210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190204171104_05840210_006_02_gt1r_0002,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09980957_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190204171104_05840210_006_02_gt1r_0002.h5,AIS_East,B-C,6.110618770283092,good data,1,"LINESTRING (1991118.7383811292 807800.085518669, 1990349.9023437188 807592.7030678075)",True,[20129]
26,208,AIS,2018-19,ANT_1000_East_B-C,0.1829686423987741,2.74238645644438,1873.0,85.22030201721577,58013,70.42088531060676,-71.96838614443168,2019-01-24T06:25:31Z,70.41522010954739,70.42656838355038,-71.98156263727638,-71.95521104398532,2,409,gt2l,strong,3,0.1477123592437187,1.1385981603293005,ATL03_20190124062339_04090212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190124062339_04090212_006_02_gt2l_0001,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09981703_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190124062339_04090212_006_02_gt2l_0001.h5,AIS_East,B-C,2.7770980661295166,good data,1,"LINESTRING (1859438.2563019514 661158.2904928328, 1861908.8855872096 662427.0071486004)",True,[3684]
27,209,AIS,2018-19,ANT_1000_East_B-C,0.1824046570665286,5.701818956970827,4843.0,88.29340145111368,52801,69.64484079845096,-72.09789863192006,2019-02-21T16:17:51Z,69.63432515898779,69.65535503933688,-72.1217315414753,-72.07406763196849,2,843,gt3l,strong,5,0.1115725056733223,1.5347065874336137,ATL03_20190221161201_08430210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190221161201_08430210_006_02_gt3l_0003,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09981760_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190221161201_08430210_006_02_gt3l_0003.h5,AIS_East,B-C,5.735028510751162,good data,1,"LINESTRING (1840588.288618002 682492.4564530137, 1835485.85258833 681349.3127976498)",True,[3177]
28,212,AIS,2018-19,ANT_1000_East_B-C,0.173666046627554,2.3274423330950804,867.0,209.71414633942035,6602,67.26998220648437,-72.96042901367557,2019-01-02T18:49:16Z,67.26581660801304,67.27418298073508,-72.96916587297389,-72.95161827534481,2,81,gt2r,weak,4,0.0870894582665413,1.89388205258524,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2r_0079,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09982633_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2r_0079.h5,AIS_East,B-C,2.3562709817325493,good data,1,"LINESTRING (1720629.5375901756 720684.526881876, 1719235.0938726834 720316.7288305218)",True,[12930]
29,215,AIS,2018-19,ANT_1000_East_B-C,0.1707640043347936,6.469748920999595,1049.0,69.16841314697646,6578,67.85613166800863,-71.64134418372095,2019-01-02T18:48:55Z,67.85271963287067,67.85952990574721,-71.64951386246587,-71.63320912171635,2,81,gt2r,weak,4,0.0922244567023154,1.751412264355071,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2r_0068,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09982924_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2r_0068.h5,AIS_East,B-C,6.590782040511545,good data,1,"LINESTRING (1863611.1435531038 758295.5578500801, 1862109.5373657884 757902.867793716)",True,[19538]
30,221,AIS,2018-19,ANT_1000_East_B-C,0.1478464820004708,7.542325124693621,423.0,83.51253430176166,8952,67.91881614677708,-70.41265646616519,2019-02-04T17:16:27Z,67.91696589271035,67.92066630638325,-70.41768867613068,-70.4076405134087,2,584,gt1l,strong,1,0.1489220836927235,0.8927107600636774,ATL03_20190204171104_05840210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190204171104_05840210_006_02_gt1l_0000,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09985215_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190204171104_05840210_006_02_gt1l_0000.h5,AIS_East,B-C,7.564653132525858,good data,1,"LINESTRING (1991188.760333735 807719.3439948239, 1990390.9278353902 807504.0746879086)",True,[20129]
31,223,AIS,2018-19,ANT_1000_East_B-C,0.1403430973561267,3.1805960479020814,444.0,205.34059057617569,3667,67.20450094405697,-72.87977505948128,2019-01-02T18:49:15Z,67.202125123353,67.20689819994186,-72.88475843397026,-72.87474178734206,2,81,gt3r,weak,6,0.1260289097576419,1.0134902517483697,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt3r_0119,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09985966_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt3r_0119.h5,AIS_East,B-C,3.2266243227419142,good data,1,"LINESTRING (1727701.3410995132 726024.4244345282, 1726888.582454225 725809.6891921001)",True,[12331]
32,230,AIS,2018-19,ANT_1000_East_B-C,0.1082502963097099,1.634384766275598,217.0,56.09010472106754,1617,71.28175881332184,-71.29115870267111,2019-01-15T17:58:03Z,71.28020806178728,71.28328690143145,-71.29494845680084,-71.28742306695648,2,279,gt3r,weak,6,0.065015913737238,1.5647254930878245,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt3r_0034,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09989175_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt3r_0034.h5,AIS_East,B-C,1.6399990177945762,good data,1,"LINESTRING (1942202.480312131 658038.4132404189, 1941594.9573588662 657917.1631398003)",True,[4949]
33,233,AIS,2018-19,ANT_1000_East_B-C,0.1067655764383482,1.807115801450118,248.0,83.82195959473037,3104,68.38927843570066,-71.44919770045558,2019-01-03T07:32:56Z,68.3877279033486,68.39082957518859,-71.45296449725724,-71.44542783467932,2,89,gt2r,weak,4,0.0267844867238282,3.884609876605774,ATL03_20190103073055_00890212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2r_0058,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09989323_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2r_0058.h5,AIS_East,B-C,1.8157222751886384,good data,1,"LINESTRING (1889481.7221660763 748458.2871716558, 1890049.0381429188 748773.8210213924)",True,[657]
34,236,AIS,2018-19,ANT_1000_East_B-C,0.102451628529517,2.4722309874386594,183.0,86.5806609497109,4243,68.35932170097011,-71.3828081674448,2019-01-03T07:32:57Z,68.35779134427003,68.3608579646362,-71.38658388492556,-71.37905160681014,2,89,gt2l,strong,3,0.1373496616291983,0.6458640136001836,ATL03_20190103073055_00890212_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2l_0045,/Users/parndt/jupyterprojects/icelakes-methods/data/lakes/lake_09989755_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190103073055_00890212_006_02_gt2l_0045.h5,AIS_East,B-C,2.4838223520717406,good data,1,"LINESTRING (1895959.5011522183 752170.4324720021, 1896470.135594771 752454.5472588774)",True,[416]
